<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
939.HK,5,20210816,070000,5.63,5.65,5.63,5.65,1815000,0
939.HK,5,20210816,070500,5.65,5.65,5.63,5.64,2604000,0
939.HK,5,20210816,071000,5.64,5.64,5.63,5.63,1789000,0
939.HK,5,20210816,071500,5.63,5.64,5.63,5.64,1341070,0
939.HK,5,20210816,072000,5.64,5.64,5.63,5.63,969070,0
939.HK,5,20210816,072500,5.63,5.64,5.63,5.63,727000,0
939.HK,5,20210816,073000,5.63,5.64,5.63,5.63,902011,0
939.HK,5,20210816,073500,5.63,5.64,5.63,5.63,6081000,0
939.HK,5,20210816,074000,5.63,5.64,5.63,5.64,1049000,0
939.HK,5,20210816,074500,5.64,5.64,5.63,5.63,777154,0
939.HK,5,20210816,075000,5.63,5.64,5.63,5.64,3687153,0
939.HK,5,20210816,075500,5.64,5.65,5.64,5.65,846208,0
939.HK,5,20210816,080000,5.65,5.65,5.63,5.63,3415000,0
939.HK,5,20210816,080500,5.63,5.64,5.63,5.63,438100,0
939.HK,5,20210816,081000,5.63,5.64,5.63,5.64,1691000,0
939.HK,5,20210816,081500,5.64,5.64,5.63,5.63,1177000,0
939.HK,5,20210816,082000,5.63,5.64,5.61,5.61,13626000,0
939.HK,5,20210816,082500,5.61,5.62,5.61,5.62,1562000,0
939.HK,5,20210816,083000,5.62,5.62,5.61,5.61,1114072,0
939.HK,5,20210816,083500,5.61,5.62,5.61,5.61,324351,0
939.HK,5,20210816,084000,5.6,5.61,5.6,5.61,178000,0
939.HK,5,20210816,084500,5.6,5.61,5.6,5.61,296000,0
939.HK,5,20210816,085000,5.6,5.62,5.6,5.61,6260000,0
939.HK,5,20210816,085500,5.61,5.62,5.61,5.62,890000,0
939.HK,5,20210816,090000,5.62,5.62,5.61,5.62,711000,0
939.HK,5,20210816,090500,5.62,5.62,5.61,5.62,2133560,0
939.HK,5,20210816,091000,5.62,5.63,5.61,5.63,5517405,0
939.HK,5,20210816,091500,5.63,5.64,5.63,5.64,3063000,0
939.HK,5,20210816,092000,5.64,5.65,5.63,5.65,2983000,0
939.HK,5,20210816,092500,5.65,5.65,5.63,5.64,16027000,0
939.HK,5,20210816,093000,5.64,5.65,5.64,5.64,789000,0
939.HK,5,20210816,093500,5.64,5.65,5.64,5.64,1087000,0
939.HK,5,20210816,094000,5.64,5.65,5.64,5.64,853010,0
939.HK,5,20210816,094500,5.64,5.65,5.64,5.64,2082306,0
939.HK,5,20210816,095000,5.64,5.65,5.64,5.64,4835360,0
939.HK,5,20210816,095500,5.64,5.65,5.64,5.64,26283350,0
939.HK,5,20210817,033000,5.68,5.68,5.63,5.64,11543649,0
939.HK,5,20210817,033500,5.64,5.67,5.63,5.65,4683000,0
939.HK,5,20210817,034000,5.65,5.67,5.65,5.66,5609302,0
939.HK,5,20210817,034500,5.66,5.67,5.66,5.66,3066062,0
939.HK,5,20210817,035000,5.66,5.67,5.65,5.65,9659629,0
939.HK,5,20210817,035500,5.65,5.68,5.65,5.67,1827000,0
939.HK,5,20210817,040000,5.67,5.68,5.67,5.68,628000,0
939.HK,5,20210817,040500,5.68,5.69,5.67,5.68,10502000,0
939.HK,5,20210817,041000,5.68,5.68,5.67,5.67,433855,0
939.HK,5,20210817,041500,5.67,5.68,5.66,5.66,3873700,0
939.HK,5,20210817,042000,5.66,5.68,5.66,5.67,1441070,0
939.HK,5,20210817,042500,5.67,5.69,5.67,5.68,5659000,0
939.HK,5,20210817,043000,5.68,5.69,5.68,5.69,649000,0
939.HK,5,20210817,043500,5.69,5.7,5.68,5.69,10081212,0
939.HK,5,20210817,044000,5.69,5.7,5.69,5.69,1286000,0
939.HK,5,20210817,044500,5.69,5.7,5.68,5.68,4780000,0
939.HK,5,20210817,045000,5.68,5.69,5.68,5.68,325000,0
939.HK,5,20210817,045500,5.68,5.69,5.68,5.69,705000,0
939.HK,5,20210817,050000,5.69,5.69,5.68,5.68,626000,0
939.HK,5,20210817,050500,5.68,5.69,5.68,5.68,2013400,0
939.HK,5,20210817,051000,5.68,5.69,5.68,5.69,1295000,0
939.HK,5,20210817,051500,5.69,5.69,5.66,5.68,6835630,0
939.HK,5,20210817,052000,5.68,5.68,5.67,5.68,255000,0
939.HK,5,20210817,052500,5.68,5.68,5.67,5.67,498000,0
939.HK,5,20210817,053000,5.67,5.68,5.67,5.68,1936833,0
939.HK,5,20210817,053500,5.68,5.68,5.67,5.67,293000,0
939.HK,5,20210817,054000,5.67,5.68,5.67,5.68,353305,0
939.HK,5,20210817,054500,5.68,5.68,5.65,5.65,9874000,0
939.HK,5,20210817,055000,5.65,5.66,5.65,5.66,231000,0
939.HK,5,20210817,055500,5.66,5.67,5.65,5.66,1837000,0
939.HK,5,20210817,070000,5.66,5.68,5.66,5.66,3412000,0
939.HK,5,20210817,070500,5.66,5.67,5.65,5.66,1712000,0
939.HK,5,20210817,071000,5.66,5.66,5.65,5.65,1005000,0
939.HK,5,20210817,071500,5.65,5.66,5.64,5.65,5511000,0
939.HK,5,20210817,072000,5.65,5.66,5.64,5.65,3804133,0
939.HK,5,20210817,072500,5.65,5.65,5.64,5.65,2788000,0
939.HK,5,20210817,073000,5.65,5.67,5.65,5.67,2377000,0
939.HK,5,20210817,073500,5.67,5.67,5.66,5.67,3450000,0
939.HK,5,20210817,074000,5.67,5.67,5.66,5.66,1491000,0
939.HK,5,20210817,074500,5.66,5.67,5.66,5.66,1420400,0
939.HK,5,20210817,075000,5.66,5.67,5.65,5.66,6031000,0
939.HK,5,20210817,075500,5.66,5.67,5.66,5.67,1893000,0
939.HK,5,20210817,080000,5.67,5.67,5.65,5.65,2641000,0
939.HK,5,20210817,080500,5.65,5.66,5.65,5.65,2235000,0
939.HK,5,20210817,081000,5.65,5.66,5.65,5.66,2894000,0
939.HK,5,20210817,081500,5.66,5.66,5.65,5.66,1771910,0
939.HK,5,20210817,082000,5.66,5.66,5.65,5.65,2016650,0
939.HK,5,20210817,082500,5.65,5.66,5.65,5.66,3151000,0
939.HK,5,20210817,083000,5.66,5.66,5.65,5.65,3476000,0
939.HK,5,20210817,083500,5.65,5.66,5.65,5.65,3343630,0
939.HK,5,20210817,084000,5.65,5.65,5.64,5.65,1178000,0
939.HK,5,20210817,084500,5.65,5.65,5.64,5.64,1586000,0
939.HK,5,20210817,085000,5.64,5.65,5.61,5.61,12038000,0
939.HK,5,20210817,085500,5.6,5.61,5.6,5.61,439420,0
939.HK,5,20210817,090000,5.6,5.62,5.6,5.62,8681000,0
939.HK,5,20210817,090500,5.6,5.61,5.6,5.61,813400,0
939.HK,5,20210817,091000,5.61,5.61,5.6,5.61,824000,0
939.HK,5,20210817,091500,5.6,5.61,5.6,5.61,704000,0
939.HK,5,20210817,092000,5.6,5.61,5.6,5.61,226000,0
939.HK,5,20210817,092500,5.6,5.61,5.6,5.61,2130000,0
939.HK,5,20210817,093000,5.61,5.64,5.6,5.62,31062820,0
939.HK,5,20210817,093500,5.62,5.63,5.61,5.63,1915072,0
939.HK,5,20210817,094000,5.63,5.64,5.62,5.63,2892000,0
939.HK,5,20210817,094500,5.63,5.64,5.63,5.63,2235000,0
939.HK,5,20210817,095000,5.63,5.64,5.63,5.63,4936000,0
939.HK,5,20210817,095500,5.63,5.64,5.63,5.64,50860000,0
939.HK,5,20210818,033000,5.68,5.69,5.66,5.68,4368594,0
939.HK,5,20210818,033500,5.68,5.7,5.68,5.69,3056000,0
939.HK,5,20210818,034000,5.69,5.7,5.69,5.69,2656000,0
939.HK,5,20210818,034500,5.69,5.7,5.69,5.69,5945000,0
939.HK,5,20210818,035000,5.69,5.7,5.69,5.69,3114886,0
939.HK,5,20210818,035500,5.69,5.7,5.69,5.69,1661661,0
939.HK,5,20210818,040000,5.69,5.7,5.68,5.68,3472000,0
939.HK,5,20210818,040500,5.68,5.69,5.67,5.68,4036000,0
939.HK,5,20210818,041000,5.68,5.69,5.67,5.67,871081,0
939.HK,5,20210818,041500,5.67,5.68,5.67,5.67,1305768,0
939.HK,5,20210818,042000,5.67,5.68,5.66,5.67,4512000,0
939.HK,5,20210818,042500,5.67,5.68,5.67,5.67,1146000,0
939.HK,5,20210818,043000,5.67,5.68,5.67,5.67,874000,0
939.HK,5,20210818,043500,5.67,5.68,5.67,5.67,1480000,0
939.HK,5,20210818,044000,5.67,5.68,5.67,5.67,854000,0
939.HK,5,20210818,044500,5.67,5.68,5.66,5.66,3659076,0
939.HK,5,20210818,045000,5.66,5.67,5.66,5.66,926000,0
939.HK,5,20210818,045500,5.66,5.67,5.66,5.66,891000,0
939.HK,5,20210818,050000,5.66,5.68,5.66,5.67,2145000,0
939.HK,5,20210818,050500,5.67,5.69,5.67,5.67,3943000,0
939.HK,5,20210818,051000,5.67,5.68,5.67,5.67,910000,0
939.HK,5,20210818,051500,5.67,5.69,5.67,5.68,1373000,0
939.HK,5,20210818,052000,5.68,5.7,5.68,5.7,3371000,0
939.HK,5,20210818,052500,5.7,5.7,5.69,5.69,2173000,0
939.HK,5,20210818,053000,5.69,5.71,5.69,5.7,9998094,0
939.HK,5,20210818,053500,5.7,5.71,5.69,5.69,3025000,0
939.HK,5,20210818,054000,5.69,5.7,5.69,5.69,569000,0
939.HK,5,20210818,054500,5.69,5.7,5.69,5.69,169003,0
939.HK,5,20210818,055000,5.69,5.7,5.69,5.69,3266000,0
939.HK,5,20210818,055500,5.69,5.71,5.69,5.71,4159142,0
939.HK,5,20210818,070000,5.71,5.71,5.7,5.7,2411000,0
939.HK,5,20210818,070500,5.7,5.7,5.69,5.7,253000,0
939.HK,5,20210818,071000,5.7,5.71,5.7,5.7,1806100,0
939.HK,5,20210818,071500,5.7,5.71,5.7,5.71,585000,0
939.HK,5,20210818,072000,5.71,5.71,5.69,5.69,2721000,0
939.HK,5,20210818,072500,5.69,5.7,5.69,5.69,437000,0
939.HK,5,20210818,073000,5.69,5.7,5.69,5.69,618000,0
939.HK,5,20210818,073500,5.69,5.7,5.69,5.7,2407700,0
939.HK,5,20210818,074000,5.7,5.7,5.68,5.68,2318000,0
939.HK,5,20210818,074500,5.68,5.69,5.68,5.69,541000,0
939.HK,5,20210818,075000,5.69,5.69,5.68,5.68,451000,0
939.HK,5,20210818,075500,5.68,5.69,5.68,5.69,770000,0
939.HK,5,20210818,080000,5.69,5.69,5.68,5.68,864000,0
939.HK,5,20210818,080500,5.68,5.7,5.68,5.7,4641000,0
939.HK,5,20210818,081000,5.7,5.7,5.69,5.69,4214135,0
939.HK,5,20210818,081500,5.69,5.7,5.69,5.7,570000,0
939.HK,5,20210818,082000,5.7,5.7,5.69,5.7,1296000,0
939.HK,5,20210818,082500,5.7,5.7,5.69,5.7,789071,0
939.HK,5,20210818,083000,5.7,5.7,5.69,5.7,1232752,0
939.HK,5,20210818,083500,5.7,5.7,5.69,5.7,1827000,0
939.HK,5,20210818,084000,5.7,5.7,5.69,5.69,1216000,0
939.HK,5,20210818,084500,5.69,5.7,5.69,5.7,1268000,0
939.HK,5,20210818,085000,5.7,5.7,5.69,5.7,2616100,0
939.HK,5,20210818,085500,5.7,5.7,5.69,5.7,706000,0
939.HK,5,20210818,090000,5.7,5.71,5.69,5.71,8961000,0
939.HK,5,20210818,090500,5.71,5.71,5.7,5.7,2714748,0
939.HK,5,20210818,091000,5.7,5.71,5.7,5.7,1861132,0
939.HK,5,20210818,091500,5.7,5.71,5.7,5.7,2450546,0
939.HK,5,20210818,092000,5.7,5.71,5.7,5.71,1712000,0
939.HK,5,20210818,092500,5.71,5.71,5.7,5.71,2576645,0
939.HK,5,20210818,093000,5.71,5.71,5.69,5.69,13678000,0
939.HK,5,20210818,093500,5.69,5.7,5.69,5.7,1439000,0
939.HK,5,20210818,094000,5.7,5.7,5.69,5.7,3305359,0
939.HK,5,20210818,094500,5.7,5.7,5.69,5.7,3043000,0
939.HK,5,20210818,095000,5.7,5.7,5.69,5.7,5322000,0
939.HK,5,20210818,095500,5.7,5.7,5.69,5.7,37253000,0
939.HK,5,20210819,033000,5.67,5.69,5.6,5.6,16167160,0
939.HK,5,20210819,033500,5.6,5.66,5.59,5.65,16195400,0
939.HK,5,20210819,034000,5.65,5.65,5.63,5.64,2634693,0
939.HK,5,20210819,034500,5.64,5.65,5.62,5.63,3009000,0
939.HK,5,20210819,035000,5.63,5.65,5.62,5.63,3717000,0
939.HK,5,20210819,035500,5.63,5.63,5.62,5.62,1920000,0
939.HK,5,20210819,040000,5.62,5.63,5.61,5.62,7989000,0
939.HK,5,20210819,040500,5.62,5.63,5.61,5.61,3477000,0
939.HK,5,20210819,041000,5.61,5.62,5.6,5.62,5152114,0
939.HK,5,20210819,041500,5.62,5.62,5.61,5.61,912000,0
939.HK,5,20210819,042000,5.61,5.62,5.6,5.62,4518142,0
939.HK,5,20210819,042500,5.62,5.63,5.62,5.62,1384450,0
939.HK,5,20210819,043000,5.62,5.63,5.61,5.62,2749000,0
939.HK,5,20210819,043500,5.62,5.62,5.6,5.61,5320000,0
939.HK,5,20210819,044000,5.61,5.61,5.6,5.6,1231000,0
939.HK,5,20210819,044500,5.6,5.61,5.6,5.61,353000,0
939.HK,5,20210819,045000,5.61,5.61,5.6,5.61,573000,0
939.HK,5,20210819,045500,5.61,5.62,5.6,5.61,8222175,0
939.HK,5,20210819,050000,5.61,5.62,5.61,5.61,6714273,0
939.HK,5,20210819,050500,5.61,5.62,5.6,5.61,1357000,0
939.HK,5,20210819,051000,5.61,5.62,5.61,5.61,474000,0
939.HK,5,20210819,051500,5.61,5.61,5.61,5.61,7219000,0
939.HK,5,20210819,052000,5.61,5.62,5.61,5.62,937000,0
939.HK,5,20210819,052500,5.62,5.62,5.61,5.62,652000,0
939.HK,5,20210819,053000,5.62,5.62,5.61,5.62,973000,0
939.HK,5,20210819,053500,5.62,5.62,5.61,5.62,683000,0
939.HK,5,20210819,054000,5.62,5.62,5.61,5.61,622000,0
939.HK,5,20210819,054500,5.61,5.62,5.61,5.61,587000,0
939.HK,5,20210819,055000,5.61,5.62,5.61,5.62,623000,0
939.HK,5,20210819,055500,5.62,5.62,5.61,5.61,688000,0
939.HK,5,20210819,070000,5.61,5.62,5.61,5.61,651071,0
939.HK,5,20210819,070500,5.61,5.62,5.61,5.62,614000,0
939.HK,5,20210819,071000,5.62,5.62,5.61,5.61,990759,0
939.HK,5,20210819,071500,5.61,5.62,5.61,5.61,893000,0
939.HK,5,20210819,072000,5.61,5.63,5.6,5.63,19431000,0
939.HK,5,20210819,072500,5.63,5.64,5.62,5.63,2555000,0
939.HK,5,20210819,073000,5.63,5.63,5.62,5.63,1195000,0
939.HK,5,20210819,073500,5.63,5.65,5.63,5.65,5056000,0
939.HK,5,20210819,074000,5.65,5.65,5.63,5.63,1658000,0
939.HK,5,20210819,074500,5.63,5.64,5.63,5.64,375000,0
939.HK,5,20210819,075000,5.64,5.64,5.63,5.64,529000,0
939.HK,5,20210819,075500,5.64,5.64,5.63,5.64,3062000,0
939.HK,5,20210819,080000,5.64,5.64,5.62,5.62,5265000,0
939.HK,5,20210819,080500,5.62,5.63,5.62,5.63,3036000,0
939.HK,5,20210819,081000,5.63,5.64,5.62,5.64,2362000,0
939.HK,5,20210819,081500,5.64,5.64,5.63,5.63,526000,0
939.HK,5,20210819,082000,5.63,5.64,5.63,5.64,1279150,0
939.HK,5,20210819,082500,5.64,5.64,5.62,5.62,2001221,0
939.HK,5,20210819,083000,5.62,5.64,5.62,5.63,5833000,0
939.HK,5,20210819,083500,5.63,5.65,5.63,5.64,3150000,0
939.HK,5,20210819,084000,5.64,5.64,5.63,5.63,677550,0
939.HK,5,20210819,084500,5.63,5.64,5.63,5.64,548000,0
939.HK,5,20210819,085000,5.64,5.64,5.63,5.63,1763000,0
939.HK,5,20210819,085500,5.63,5.64,5.63,5.63,1442000,0
939.HK,5,20210819,090000,5.63,5.64,5.61,5.61,4096000,0
939.HK,5,20210819,090500,5.61,5.62,5.61,5.61,722000,0
939.HK,5,20210819,091000,5.61,5.62,5.61,5.61,1294000,0
939.HK,5,20210819,091500,5.61,5.62,5.61,5.62,11848000,0
939.HK,5,20210819,092000,5.62,5.64,5.61,5.63,11490000,0
939.HK,5,20210819,092500,5.63,5.65,5.63,5.65,4837616,0
939.HK,5,20210819,093000,5.65,5.65,5.64,5.65,1101433,0
939.HK,5,20210819,093500,5.65,5.65,5.64,5.65,2482000,0
939.HK,5,20210819,094000,5.65,5.65,5.64,5.64,3500000,0
939.HK,5,20210819,094500,5.64,5.65,5.64,5.64,4064000,0
939.HK,5,20210819,095000,5.64,5.65,5.64,5.65,4073500,0
939.HK,5,20210819,095500,5.65,5.67,5.64,5.67,32624000,0
939.HK,5,20210820,033000,5.73,5.74,5.69,5.74,21330000,0
939.HK,5,20210820,033500,5.74,5.75,5.7,5.7,10196404,0
939.HK,5,20210820,034000,5.7,5.72,5.68,5.7,8450000,0
939.HK,5,20210820,034500,5.7,5.71,5.69,5.7,2702824,0
939.HK,5,20210820,035000,5.7,5.71,5.7,5.7,2151518,0
939.HK,5,20210820,035500,5.7,5.71,5.68,5.68,12349000,0
939.HK,5,20210820,040000,5.68,5.69,5.68,5.68,2794000,0
939.HK,5,20210820,040500,5.68,5.7,5.67,5.68,5337411,0
939.HK,5,20210820,041000,5.68,5.68,5.67,5.67,1753294,0
939.HK,5,20210820,041500,5.67,5.69,5.67,5.69,1640000,0
939.HK,5,20210820,042000,5.69,5.69,5.68,5.68,1012000,0
939.HK,5,20210820,042500,5.68,5.68,5.67,5.67,6348000,0
939.HK,5,20210820,043000,5.67,5.67,5.65,5.66,2089000,0
939.HK,5,20210820,043500,5.66,5.67,5.65,5.66,3645828,0
939.HK,5,20210820,044000,5.66,5.67,5.65,5.66,2991000,0
939.HK,5,20210820,044500,5.66,5.67,5.65,5.66,3605000,0
939.HK,5,20210820,045000,5.66,5.68,5.66,5.68,2628221,0
939.HK,5,20210820,045500,5.68,5.69,5.67,5.68,3035937,0
939.HK,5,20210820,050000,5.68,5.69,5.68,5.69,978700,0
939.HK,5,20210820,050500,5.69,5.69,5.68,5.68,993000,0
939.HK,5,20210820,051000,5.68,5.72,5.68,5.72,12920535,0
939.HK,5,20210820,051500,5.72,5.72,5.7,5.71,6068000,0
939.HK,5,20210820,052000,5.71,5.72,5.7,5.7,1795700,0
939.HK,5,20210820,052500,5.7,5.71,5.69,5.71,5822000,0
939.HK,5,20210820,053000,5.71,5.71,5.67,5.67,6788514,0
939.HK,5,20210820,053500,5.67,5.69,5.67,5.67,3192364,0
939.HK,5,20210820,054000,5.67,5.7,5.67,5.7,2908000,0
939.HK,5,20210820,054500,5.7,5.7,5.69,5.69,2031000,0
939.HK,5,20210820,055000,5.69,5.7,5.69,5.7,544000,0
939.HK,5,20210820,055500,5.7,5.7,5.68,5.7,1908000,0
939.HK,5,20210820,070000,5.7,5.7,5.68,5.68,946000,0
939.HK,5,20210820,070500,5.68,5.68,5.66,5.67,7709000,0
939.HK,5,20210820,071000,5.67,5.69,5.67,5.68,2672000,0
939.HK,5,20210820,071500,5.68,5.69,5.67,5.67,770269,0
939.HK,5,20210820,072000,5.67,5.68,5.66,5.67,699000,0
939.HK,5,20210820,072500,5.67,5.67,5.66,5.66,446200,0
939.HK,5,20210820,073000,5.66,5.67,5.66,5.66,908500,0
939.HK,5,20210820,073500,5.66,5.67,5.66,5.66,376000,0
939.HK,5,20210820,074000,5.66,5.67,5.66,5.66,554000,0
939.HK,5,20210820,074500,5.66,5.66,5.65,5.66,2919000,0
939.HK,5,20210820,075000,5.66,5.66,5.64,5.64,1081310,0
939.HK,5,20210820,075500,5.64,5.65,5.64,5.64,1142000,0
939.HK,5,20210820,080000,5.64,5.66,5.64,5.65,5935000,0
939.HK,5,20210820,080500,5.65,5.67,5.65,5.66,1939000,0
939.HK,5,20210820,081000,5.66,5.67,5.66,5.67,2258000,0
939.HK,5,20210820,081500,5.67,5.68,5.67,5.67,300000,0
939.HK,5,20210820,082000,5.67,5.68,5.67,5.67,461500,0
939.HK,5,20210820,082500,5.67,5.68,5.67,5.67,632000,0
939.HK,5,20210820,083000,5.67,5.67,5.64,5.64,6295140,0
939.HK,5,20210820,083500,5.62,5.64,5.62,5.64,1241430,0
939.HK,5,20210820,084000,5.64,5.64,5.63,5.63,252000,0
939.HK,5,20210820,084500,5.63,5.64,5.63,5.63,914000,0
939.HK,5,20210820,085000,5.63,5.64,5.63,5.64,454000,0
939.HK,5,20210820,085500,5.64,5.64,5.62,5.63,8252405,0
939.HK,5,20210820,090000,5.63,5.64,5.63,5.64,689000,0
939.HK,5,20210820,090500,5.64,5.64,5.63,5.63,819000,0
939.HK,5,20210820,091000,5.63,5.65,5.63,5.65,5043000,0
939.HK,5,20210820,091500,5.65,5.65,5.64,5.64,493000,0
939.HK,5,20210820,092000,5.64,5.65,5.64,5.65,1281000,0
939.HK,5,20210820,092500,5.65,5.65,5.63,5.63,4690000,0
939.HK,5,20210820,093000,5.63,5.64,5.63,5.63,2059000,0
939.HK,5,20210820,093500,5.63,5.64,5.63,5.63,1564000,0
939.HK,5,20210820,094000,5.63,5.64,5.63,5.64,1160000,0
939.HK,5,20210820,094500,5.64,5.64,5.62,5.63,2876000,0
939.HK,5,20210820,095000,5.62,5.63,5.62,5.63,108000,0
939.HK,5,20210820,095500,5.62,5.64,5.62,5.63,26825788,0
939.HK,5,20210823,033000,5.7,5.7,5.67,5.69,4310200,0
939.HK,5,20210823,033500,5.69,5.71,5.68,5.68,10868000,0
939.HK,5,20210823,034000,5.68,5.72,5.68,5.72,7766000,0
939.HK,5,20210823,034500,5.72,5.72,5.71,5.72,1435000,0
939.HK,5,20210823,035000,5.72,5.72,5.7,5.71,7143000,0
939.HK,5,20210823,035500,5.71,5.71,5.7,5.7,834000,0
939.HK,5,20210823,040000,5.7,5.72,5.7,5.72,3132300,0
939.HK,5,20210823,040500,5.72,5.72,5.71,5.71,1635000,0
939.HK,5,20210823,041000,5.71,5.74,5.71,5.72,9339000,0
939.HK,5,20210823,041500,5.72,5.74,5.72,5.73,7915000,0
939.HK,5,20210823,042000,5.73,5.74,5.72,5.72,2130000,0
939.HK,5,20210823,042500,5.72,5.74,5.72,5.73,6495646,0
939.HK,5,20210823,043000,5.73,5.73,5.7,5.7,6696000,0
939.HK,5,20210823,043500,5.7,5.71,5.69,5.69,2935000,0
939.HK,5,20210823,044000,5.69,5.7,5.69,5.69,850000,0
939.HK,5,20210823,044500,5.69,5.71,5.69,5.71,2678000,0
939.HK,5,20210823,045000,5.71,5.71,5.69,5.69,1543000,0
939.HK,5,20210823,045500,5.69,5.7,5.69,5.7,1450000,0
939.HK,5,20210823,050000,5.7,5.7,5.69,5.7,435000,0
939.HK,5,20210823,050500,5.7,5.7,5.69,5.7,844000,0
939.HK,5,20210823,051000,5.7,5.7,5.69,5.69,578000,0
939.HK,5,20210823,051500,5.69,5.7,5.69,5.7,600000,0
939.HK,5,20210823,052000,5.7,5.7,5.69,5.69,263000,0
939.HK,5,20210823,052500,5.69,5.7,5.69,5.7,596000,0
939.HK,5,20210823,053000,5.7,5.7,5.69,5.69,1549000,0
939.HK,5,20210823,053500,5.69,5.7,5.69,5.69,1468075,0
939.HK,5,20210823,054000,5.69,5.7,5.67,5.68,7087000,0
939.HK,5,20210823,054500,5.68,5.71,5.68,5.69,5462142,0
939.HK,5,20210823,055000,5.69,5.71,5.69,5.7,1439000,0
939.HK,5,20210823,055500,5.7,5.71,5.7,5.7,484000,0
939.HK,5,20210823,070000,5.7,5.72,5.7,5.71,3280071,0
939.HK,5,20210823,070500,5.71,5.72,5.71,5.71,528000,0
939.HK,5,20210823,071000,5.71,5.72,5.71,5.72,1309355,0
939.HK,5,20210823,071500,5.72,5.72,5.71,5.71,592560,0
939.HK,5,20210823,072000,5.71,5.72,5.71,5.71,1963913,0
939.HK,5,20210823,072500,5.71,5.72,5.71,5.71,886000,0
939.HK,5,20210823,073000,5.71,5.72,5.71,5.71,849770,0
939.HK,5,20210823,073500,5.71,5.72,5.7,5.7,4818000,0
939.HK,5,20210823,074000,5.7,5.71,5.7,5.71,488000,0
939.HK,5,20210823,074500,5.71,5.71,5.7,5.7,715526,0
939.HK,5,20210823,075000,5.7,5.71,5.7,5.7,521000,0
939.HK,5,20210823,075500,5.7,5.7,5.68,5.68,8501000,0
939.HK,5,20210823,080000,5.68,5.69,5.68,5.68,1639000,0
939.HK,5,20210823,080500,5.68,5.69,5.66,5.67,18271000,0
939.HK,5,20210823,081000,5.67,5.68,5.67,5.67,1814560,0
939.HK,5,20210823,081500,5.67,5.68,5.67,5.68,369000,0
939.HK,5,20210823,082000,5.68,5.69,5.67,5.69,4687352,0
939.HK,5,20210823,082500,5.69,5.69,5.68,5.68,342000,0
939.HK,5,20210823,083000,5.68,5.7,5.68,5.69,3991000,0
939.HK,5,20210823,083500,5.69,5.7,5.68,5.68,5684300,0
939.HK,5,20210823,084000,5.68,5.69,5.68,5.69,120000,0
939.HK,5,20210823,084500,5.69,5.69,5.68,5.68,1289420,0
939.HK,5,20210823,085000,5.68,5.69,5.68,5.68,744000,0
939.HK,5,20210823,085500,5.68,5.69,5.68,5.68,964000,0
939.HK,5,20210823,090000,5.68,5.69,5.68,5.68,936000,0
939.HK,5,20210823,090500,5.68,5.69,5.67,5.68,4679468,0
939.HK,5,20210823,091000,5.68,5.69,5.67,5.68,3667000,0
939.HK,5,20210823,091500,5.68,5.69,5.68,5.69,1610000,0
