<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2628.HK,5,20210816,070500,13.16,13.16,13.14,13.16,120000,0
2628.HK,5,20210816,071000,13.16,13.16,13.14,13.14,62000,0
2628.HK,5,20210816,071500,13.14,13.16,13.12,13.14,360000,0
2628.HK,5,20210816,072000,13.14,13.14,13.12,13.14,140000,0
2628.HK,5,20210816,072500,13.14,13.16,13.14,13.14,252000,0
2628.HK,5,20210816,073000,13.14,13.14,13.1,13.1,357000,0
2628.HK,5,20210816,073500,13.1,13.1,13.08,13.1,386000,0
2628.HK,5,20210816,074000,13.1,13.12,13.08,13.12,106000,0
2628.HK,5,20210816,074500,13.12,13.12,13.1,13.1,175000,0
2628.HK,5,20210816,075000,13.1,13.12,13.1,13.12,285000,0
2628.HK,5,20210816,075500,13.12,13.12,13.1,13.1,32000,0
2628.HK,5,20210816,080000,13.1,13.1,13.1,13.1,32000,0
2628.HK,5,20210816,080500,13.1,13.12,13.1,13.1,116000,0
2628.HK,5,20210816,081000,13.1,13.1,13.1,13.1,144000,0
2628.HK,5,20210816,081500,13.1,13.12,13.06,13.08,1107000,0
2628.HK,5,20210816,082000,13.08,13.12,13.08,13.1,82000,0
2628.HK,5,20210816,082500,13.1,13.12,13.1,13.12,67000,0
2628.HK,5,20210816,083000,13.12,13.12,13.1,13.1,110380,0
2628.HK,5,20210816,083500,13.1,13.1,13.1,13.1,12000,0
2628.HK,5,20210816,084000,13.1,13.1,13.08,13.1,190000,0
2628.HK,5,20210816,084500,13.1,13.1,13.08,13.08,185000,0
2628.HK,5,20210816,085000,13.08,13.12,13.08,13.12,158000,0
2628.HK,5,20210816,085500,13.12,13.12,13.1,13.12,53000,0
2628.HK,5,20210816,090000,13.12,13.12,13.1,13.1,91000,0
2628.HK,5,20210816,090500,13.1,13.12,13.1,13.12,123286,0
2628.HK,5,20210816,091000,13.12,13.14,13.12,13.12,430000,0
2628.HK,5,20210816,091500,13.12,13.14,13.1,13.1,453000,0
2628.HK,5,20210816,092000,13.1,13.14,13.1,13.12,803000,0
2628.HK,5,20210816,092500,13.12,13.14,13.1,13.12,228000,0
2628.HK,5,20210816,093000,13.12,13.12,13.1,13.1,174000,0
2628.HK,5,20210816,093500,13.1,13.12,13.1,13.1,259000,0
2628.HK,5,20210816,094000,13.1,13.12,13.1,13.12,247000,0
2628.HK,5,20210816,094500,13.12,13.12,13.1,13.1,390395,0
2628.HK,5,20210816,095000,13.1,13.14,13.1,13.12,1031000,0
2628.HK,5,20210816,095500,13.12,13.14,13.1,13.12,2678128,0
2628.HK,5,20210817,033000,13.2,13.2,13.14,13.18,533766,0
2628.HK,5,20210817,033500,13.18,13.26,13.16,13.22,1295000,0
2628.HK,5,20210817,034000,13.22,13.24,13.2,13.22,280000,0
2628.HK,5,20210817,034500,13.22,13.28,13.22,13.26,859000,0
2628.HK,5,20210817,035000,13.26,13.26,13.24,13.26,201000,0
2628.HK,5,20210817,035500,13.26,13.26,13.24,13.24,302000,0
2628.HK,5,20210817,040000,13.24,13.3,13.24,13.3,1400000,0
2628.HK,5,20210817,040500,13.3,13.32,13.28,13.28,380000,0
2628.HK,5,20210817,041000,13.28,13.3,13.24,13.26,533000,0
2628.HK,5,20210817,041500,13.26,13.28,13.24,13.24,235000,0
2628.HK,5,20210817,042000,13.24,13.26,13.22,13.24,571000,0
2628.HK,5,20210817,042500,13.24,13.28,13.22,13.28,743000,0
2628.HK,5,20210817,043000,13.28,13.28,13.24,13.26,361000,0
2628.HK,5,20210817,043500,13.26,13.3,13.24,13.26,621697,0
2628.HK,5,20210817,044000,13.26,13.3,13.26,13.28,255000,0
2628.HK,5,20210817,044500,13.28,13.3,13.28,13.28,380000,0
2628.HK,5,20210817,045000,13.28,13.3,13.26,13.28,305000,0
2628.HK,5,20210817,045500,13.28,13.3,13.24,13.24,256000,0
2628.HK,5,20210817,050000,13.24,13.26,13.24,13.26,236000,0
2628.HK,5,20210817,050500,13.26,13.26,13.22,13.24,260000,0
2628.HK,5,20210817,051000,13.24,13.26,13.2,13.22,389450,0
2628.HK,5,20210817,051500,13.22,13.22,13.18,13.2,364000,0
2628.HK,5,20210817,052000,13.2,13.24,13.2,13.22,172000,0
2628.HK,5,20210817,052500,13.22,13.22,13.2,13.2,142156,0
2628.HK,5,20210817,053000,13.2,13.22,13.2,13.2,237171,0
2628.HK,5,20210817,053500,13.2,13.22,13.18,13.18,92800,0
2628.HK,5,20210817,054000,13.18,13.2,13.18,13.2,350000,0
2628.HK,5,20210817,054500,13.2,13.2,13.18,13.18,220400,0
2628.HK,5,20210817,055000,13.18,13.18,13.16,13.16,170000,0
2628.HK,5,20210817,055500,13.16,13.2,13.16,13.2,69800,0
2628.HK,5,20210817,070000,13.2,13.2,13.14,13.14,121000,0
2628.HK,5,20210817,070500,13.14,13.14,13.1,13.1,224000,0
2628.HK,5,20210817,071000,13.1,13.12,13.1,13.1,667000,0
2628.HK,5,20210817,071500,13.1,13.1,13.08,13.08,557000,0
2628.HK,5,20210817,072000,13.08,13.08,13.06,13.06,33000,0
2628.HK,5,20210817,072500,13.06,13.12,13.06,13.08,385277,0
2628.HK,5,20210817,073000,13.08,13.1,13.08,13.1,159000,0
2628.HK,5,20210817,073500,13.1,13.1,13.06,13.06,249000,0
2628.HK,5,20210817,074000,13.06,13.1,13.06,13.08,271000,0
2628.HK,5,20210817,074500,13.08,13.1,13.06,13.08,207000,0
2628.HK,5,20210817,075000,13.08,13.1,13.06,13.1,26000,0
2628.HK,5,20210817,075500,13.08,13.1,13.06,13.06,198000,0
2628.HK,5,20210817,080000,13.06,13.06,13.04,13.04,383000,0
2628.HK,5,20210817,080500,13.04,13.08,13.04,13.08,331000,0
2628.HK,5,20210817,081000,13.08,13.08,13.04,13.04,176000,0
2628.HK,5,20210817,081500,13.04,13.06,13.04,13.04,73000,0
2628.HK,5,20210817,082000,13.04,13.06,13.04,13.04,115000,0
2628.HK,5,20210817,082500,13.04,13.06,13.04,13.04,202000,0
2628.HK,5,20210817,083000,13.04,13.06,13.04,13.06,216000,0
2628.HK,5,20210817,083500,13.06,13.06,13.04,13.04,140000,0
2628.HK,5,20210817,084000,13.04,13.06,13.02,13.04,322000,0
2628.HK,5,20210817,084500,13.04,13.04,13,13.02,419000,0
2628.HK,5,20210817,085000,13.02,13.04,13,13.02,253000,0
2628.HK,5,20210817,085500,13.02,13.02,13,13,1277000,0
2628.HK,5,20210817,090000,13,13.02,13,13.02,172000,0
2628.HK,5,20210817,090500,13.02,13.02,13,13,135000,0
2628.HK,5,20210817,091000,13,13.02,12.96,12.96,1178000,0
2628.HK,5,20210817,091500,12.96,12.98,12.96,12.98,292000,0
2628.HK,5,20210817,092000,12.98,12.98,12.94,12.96,472000,0
2628.HK,5,20210817,092500,12.96,13,12.96,12.98,916000,0
2628.HK,5,20210817,093000,12.98,13,12.98,12.98,131000,0
2628.HK,5,20210817,093500,12.98,13,12.98,12.98,315000,0
2628.HK,5,20210817,094000,12.98,13.02,12.98,13,821000,0
2628.HK,5,20210817,094500,13,13.02,12.98,13.02,434000,0
2628.HK,5,20210817,095000,13.02,13.02,12.98,13,297000,0
2628.HK,5,20210817,095500,13,13,12.98,13,3616000,0
2628.HK,5,20210818,033000,13.02,13.14,13.02,13.04,637000,0
2628.HK,5,20210818,033500,13.04,13.14,13.02,13.1,987000,0
2628.HK,5,20210818,034000,13.1,13.2,13.06,13.14,1614000,0
2628.HK,5,20210818,034500,13.14,13.16,13.12,13.14,325000,0
2628.HK,5,20210818,035000,13.14,13.14,13.1,13.14,287000,0
2628.HK,5,20210818,035500,13.14,13.14,13.12,13.12,173000,0
2628.HK,5,20210818,040000,13.12,13.14,13.1,13.14,94000,0
2628.HK,5,20210818,040500,13.14,13.16,13.12,13.12,193000,0
2628.HK,5,20210818,041000,13.12,13.12,13.1,13.12,348000,0
2628.HK,5,20210818,041500,13.12,13.14,13.1,13.14,181000,0
2628.HK,5,20210818,042000,13.14,13.14,13.1,13.12,160000,0
2628.HK,5,20210818,042500,13.12,13.12,13.08,13.08,222000,0
2628.HK,5,20210818,043000,13.08,13.12,13.08,13.1,402000,0
2628.HK,5,20210818,043500,13.1,13.1,13.08,13.1,266000,0
2628.HK,5,20210818,044000,13.1,13.12,13.06,13.1,381000,0
2628.HK,5,20210818,044500,13.1,13.12,13.06,13.06,646000,0
2628.HK,5,20210818,045000,13.06,13.1,13.06,13.1,372000,0
2628.HK,5,20210818,045500,13.1,13.1,13.08,13.08,398000,0
2628.HK,5,20210818,050000,13.08,13.14,13.08,13.14,857000,0
2628.HK,5,20210818,050500,13.14,13.14,13.1,13.1,486000,0
2628.HK,5,20210818,051000,13.1,13.12,13.1,13.12,226000,0
2628.HK,5,20210818,051500,13.12,13.16,13.12,13.16,746000,0
2628.HK,5,20210818,052000,13.16,13.26,13.16,13.24,1455000,0
2628.HK,5,20210818,052500,13.24,13.26,13.22,13.24,363000,0
2628.HK,5,20210818,053000,13.24,13.26,13.22,13.22,158000,0
2628.HK,5,20210818,053500,13.22,13.22,13.2,13.2,80000,0
2628.HK,5,20210818,054000,13.2,13.24,13.2,13.2,186000,0
2628.HK,5,20210818,054500,13.2,13.22,13.2,13.2,66000,0
2628.HK,5,20210818,055000,13.2,13.24,13.2,13.22,456000,0
2628.HK,5,20210818,055500,13.22,13.26,13.22,13.22,282000,0
2628.HK,5,20210818,070000,13.24,13.28,13.22,13.26,1236630,0
2628.HK,5,20210818,070500,13.26,13.28,13.24,13.28,561000,0
2628.HK,5,20210818,071000,13.28,13.4,13.28,13.38,3063000,0
2628.HK,5,20210818,071500,13.38,13.42,13.32,13.32,903000,0
2628.HK,5,20210818,072000,13.32,13.38,13.32,13.38,846000,0
2628.HK,5,20210818,072500,13.38,13.38,13.32,13.32,1130000,0
2628.HK,5,20210818,073000,13.32,13.34,13.3,13.32,344000,0
2628.HK,5,20210818,073500,13.32,13.34,13.3,13.34,116000,0
2628.HK,5,20210818,074000,13.34,13.34,13.3,13.32,185000,0
2628.HK,5,20210818,074500,13.32,13.34,13.28,13.3,789000,0
2628.HK,5,20210818,075000,13.3,13.3,13.28,13.3,104000,0
2628.HK,5,20210818,075500,13.3,13.34,13.28,13.34,612000,0
2628.HK,5,20210818,080000,13.34,13.34,13.3,13.32,584000,0
2628.HK,5,20210818,080500,13.32,13.34,13.3,13.34,1023000,0
2628.HK,5,20210818,081000,13.34,13.34,13.32,13.34,47000,0
2628.HK,5,20210818,081500,13.34,13.34,13.32,13.32,289000,0
2628.HK,5,20210818,082000,13.32,13.34,13.3,13.34,635812,0
2628.HK,5,20210818,082500,13.34,13.34,13.32,13.34,38000,0
2628.HK,5,20210818,083000,13.34,13.34,13.3,13.32,275000,0
2628.HK,5,20210818,083500,13.32,13.34,13.3,13.32,400000,0
2628.HK,5,20210818,084000,13.32,13.32,13.3,13.32,198000,0
2628.HK,5,20210818,084500,13.32,13.34,13.3,13.32,496000,0
2628.HK,5,20210818,085000,13.32,13.34,13.3,13.34,155000,0
2628.HK,5,20210818,085500,13.34,13.34,13.32,13.34,154000,0
2628.HK,5,20210818,090000,13.34,13.34,13.32,13.34,327000,0
2628.HK,5,20210818,090500,13.34,13.34,13.32,13.32,373000,0
2628.HK,5,20210818,091000,13.32,13.34,13.28,13.32,1610000,0
2628.HK,5,20210818,091500,13.32,13.32,13.28,13.28,197000,0
2628.HK,5,20210818,092000,13.28,13.3,13.26,13.28,1036000,0
2628.HK,5,20210818,092500,13.28,13.28,13.26,13.26,307000,0
2628.HK,5,20210818,093000,13.26,13.28,13.26,13.28,277000,0
2628.HK,5,20210818,093500,13.28,13.28,13.26,13.26,1357000,0
2628.HK,5,20210818,094000,13.26,13.28,13.26,13.28,496000,0
2628.HK,5,20210818,094500,13.28,13.28,13.26,13.26,628000,0
2628.HK,5,20210818,095000,13.26,13.3,13.26,13.3,1339000,0
2628.HK,5,20210818,095500,13.3,13.3,13.28,13.28,4477000,0
2628.HK,5,20210819,033000,13.1,13.24,13.1,13.18,1057000,0
2628.HK,5,20210819,033500,13.18,13.2,13.12,13.16,514000,0
2628.HK,5,20210819,034000,13.16,13.16,13.1,13.14,343000,0
2628.HK,5,20210819,034500,13.14,13.14,13.06,13.12,867150,0
2628.HK,5,20210819,035000,13.12,13.14,13.08,13.1,261000,0
2628.HK,5,20210819,035500,13.1,13.1,13.02,13.04,967000,0
2628.HK,5,20210819,040000,13.04,13.06,13.02,13.06,241000,0
2628.HK,5,20210819,040500,13.06,13.1,13.04,13.08,578000,0
2628.HK,5,20210819,041000,13.08,13.08,13.04,13.06,151000,0
2628.HK,5,20210819,041500,13.06,13.1,13.06,13.08,438000,0
2628.HK,5,20210819,042000,13.08,13.08,13.02,13.04,963000,0
2628.HK,5,20210819,042500,13.04,13.06,13.02,13.06,109000,0
2628.HK,5,20210819,043000,13.06,13.06,13.04,13.04,262000,0
2628.HK,5,20210819,043500,13.04,13.06,13.02,13.04,768000,0
2628.HK,5,20210819,044000,13.04,13.04,13.02,13.04,191396,0
2628.HK,5,20210819,044500,13.04,13.06,13.02,13.04,1083000,0
2628.HK,5,20210819,045000,13.04,13.06,13.02,13.06,159000,0
2628.HK,5,20210819,045500,13.06,13.06,12.98,12.98,1680000,0
2628.HK,5,20210819,050000,12.98,13,12.94,12.96,545234,0
2628.HK,5,20210819,050500,12.96,12.98,12.94,12.96,258000,0
2628.HK,5,20210819,051000,12.96,12.96,12.94,12.96,174000,0
2628.HK,5,20210819,051500,12.96,12.96,12.94,12.96,40000,0
2628.HK,5,20210819,052000,12.96,12.98,12.96,12.98,161985,0
2628.HK,5,20210819,052500,12.98,12.98,12.96,12.98,109000,0
2628.HK,5,20210819,053000,12.98,12.98,12.94,12.98,960000,0
2628.HK,5,20210819,053500,12.98,12.98,12.94,12.96,58000,0
2628.HK,5,20210819,054000,12.96,12.96,12.94,12.96,242000,0
2628.HK,5,20210819,054500,12.96,12.96,12.94,12.96,120000,0
2628.HK,5,20210819,055000,12.96,12.98,12.94,12.98,316000,0
2628.HK,5,20210819,055500,12.98,12.98,12.94,12.96,536000,0
2628.HK,5,20210819,070000,12.96,12.98,12.94,12.94,264000,0
2628.HK,5,20210819,070500,12.94,12.96,12.94,12.96,86930,0
2628.HK,5,20210819,071000,12.96,12.96,12.94,12.96,122000,0
2628.HK,5,20210819,071500,12.96,12.98,12.96,12.98,554000,0
2628.HK,5,20210819,072000,12.98,12.98,12.96,12.96,142000,0
2628.HK,5,20210819,072500,12.96,13,12.96,12.98,401000,0
2628.HK,5,20210819,073000,12.98,12.98,12.96,12.98,116000,0
2628.HK,5,20210819,073500,12.98,13.02,12.98,12.98,297000,0
2628.HK,5,20210819,074000,12.98,12.98,12.96,12.98,313300,0
2628.HK,5,20210819,074500,12.98,13,12.96,12.98,402000,0
2628.HK,5,20210819,075000,12.98,12.98,12.96,12.98,54000,0
2628.HK,5,20210819,075500,12.98,12.98,12.96,12.96,95000,0
2628.HK,5,20210819,080000,12.96,12.98,12.94,12.94,844000,0
2628.HK,5,20210819,080500,12.94,12.96,12.94,12.94,560000,0
2628.HK,5,20210819,081000,12.94,12.96,12.92,12.94,534970,0
2628.HK,5,20210819,081500,12.94,12.96,12.94,12.94,200000,0
2628.HK,5,20210819,082000,12.94,12.94,12.92,12.94,167000,0
2628.HK,5,20210819,082500,12.94,12.94,12.9,12.9,984000,0
2628.HK,5,20210819,083000,12.9,12.92,12.88,12.88,946000,0
2628.HK,5,20210819,083500,12.88,12.92,12.88,12.9,762000,0
2628.HK,5,20210819,084000,12.9,12.92,12.9,12.92,387000,0
2628.HK,5,20210819,084500,12.92,12.92,12.9,12.9,257000,0
2628.HK,5,20210819,085000,12.9,12.92,12.88,12.9,369000,0
2628.HK,5,20210819,085500,12.9,12.92,12.88,12.9,330000,0
2628.HK,5,20210819,090000,12.9,12.9,12.84,12.84,1107000,0
2628.HK,5,20210819,090500,12.84,12.86,12.82,12.86,494600,0
2628.HK,5,20210819,091000,12.86,12.88,12.86,12.86,768000,0
2628.HK,5,20210819,091500,12.86,12.88,12.84,12.84,374000,0
2628.HK,5,20210819,092000,12.84,12.88,12.84,12.86,522000,0
2628.HK,5,20210819,092500,12.86,12.88,12.86,12.88,169000,0
2628.HK,5,20210819,093000,12.88,12.88,12.86,12.86,302000,0
2628.HK,5,20210819,093500,12.86,12.9,12.84,12.88,1982906,0
2628.HK,5,20210819,094000,12.88,12.9,12.88,12.9,501000,0
2628.HK,5,20210819,094500,12.9,12.92,12.88,12.92,2653000,0
2628.HK,5,20210819,095000,12.92,12.94,12.88,12.88,1406000,0
2628.HK,5,20210819,095500,12.88,12.92,12.88,12.92,4607300,0
2628.HK,5,20210820,033000,12.94,13.08,12.94,13.02,1936000,0
2628.HK,5,20210820,033500,13.02,13.04,12.94,12.94,639000,0
2628.HK,5,20210820,034000,12.94,12.96,12.9,12.92,451567,0
2628.HK,5,20210820,034500,12.92,12.94,12.9,12.92,945000,0
2628.HK,5,20210820,035000,12.92,13,12.9,12.98,555000,0
2628.HK,5,20210820,035500,12.98,13,12.96,13,501000,0
2628.HK,5,20210820,040000,13,13.02,12.98,13,516000,0
2628.HK,5,20210820,040500,13,13.04,12.98,13,674000,0
2628.HK,5,20210820,041000,13,13.02,12.98,12.98,396000,0
2628.HK,5,20210820,041500,12.98,13,12.98,12.98,344000,0
2628.HK,5,20210820,042000,12.98,13,12.98,12.98,457000,0
2628.HK,5,20210820,042500,12.98,12.98,12.94,12.96,1076000,0
2628.HK,5,20210820,043000,12.96,12.96,12.92,12.94,646838,0
2628.HK,5,20210820,043500,12.94,12.94,12.92,12.92,463000,0
2628.HK,5,20210820,044000,12.92,12.94,12.9,12.92,231000,0
2628.HK,5,20210820,044500,12.92,12.92,12.88,12.9,417000,0
2628.HK,5,20210820,045000,12.9,12.9,12.86,12.88,291345,0
2628.HK,5,20210820,045500,12.88,12.92,12.88,12.9,452000,0
2628.HK,5,20210820,050000,12.9,12.92,12.88,12.92,202000,0
2628.HK,5,20210820,050500,12.92,12.92,12.88,12.9,576000,0
2628.HK,5,20210820,051000,12.9,12.94,12.88,12.92,309000,0
2628.HK,5,20210820,051500,12.92,12.96,12.9,12.94,440000,0
2628.HK,5,20210820,052000,12.94,12.96,12.92,12.94,171000,0
2628.HK,5,20210820,052500,12.94,12.94,12.88,12.9,723000,0
2628.HK,5,20210820,053000,12.9,12.9,12.86,12.86,324000,0
2628.HK,5,20210820,053500,12.86,12.86,12.8,12.84,730000,0
2628.HK,5,20210820,054000,12.84,12.86,12.8,12.86,421000,0
2628.HK,5,20210820,054500,12.86,12.9,12.84,12.88,705000,0
2628.HK,5,20210820,055000,12.88,12.9,12.84,12.84,217000,0
2628.HK,5,20210820,055500,12.84,12.86,12.84,12.86,622655,0
2628.HK,5,20210820,070000,12.86,12.88,12.8,12.8,1661000,0
2628.HK,5,20210820,070500,12.76,12.84,12.76,12.84,506000,0
2628.HK,5,20210820,071000,12.84,12.86,12.82,12.84,276000,0
2628.HK,5,20210820,071500,12.84,12.84,12.82,12.82,240000,0
2628.HK,5,20210820,072000,12.82,12.82,12.78,12.78,147000,0
2628.HK,5,20210820,072500,12.78,12.82,12.78,12.82,473000,0
2628.HK,5,20210820,073000,12.82,12.88,12.82,12.88,188000,0
2628.HK,5,20210820,073500,12.88,12.88,12.84,12.84,434000,0
2628.HK,5,20210820,074000,12.84,12.86,12.82,12.84,199000,0
2628.HK,5,20210820,074500,12.84,12.86,12.82,12.84,263000,0
2628.HK,5,20210820,075000,12.84,12.86,12.82,12.84,129000,0
2628.HK,5,20210820,075500,12.84,12.84,12.82,12.84,242000,0
2628.HK,5,20210820,080000,12.84,12.86,12.82,12.86,228000,0
2628.HK,5,20210820,080500,12.86,12.9,12.86,12.9,716650,0
2628.HK,5,20210820,081000,12.9,12.9,12.88,12.88,327000,0
2628.HK,5,20210820,081500,12.88,12.92,12.86,12.9,651000,0
2628.HK,5,20210820,082000,12.9,12.9,12.86,12.86,832318,0
2628.HK,5,20210820,082500,12.86,12.88,12.84,12.86,116000,0
2628.HK,5,20210820,083000,12.86,12.86,12.82,12.82,133000,0
2628.HK,5,20210820,083500,12.82,12.84,12.8,12.84,284000,0
2628.HK,5,20210820,084000,12.84,12.84,12.82,12.84,120000,0
2628.HK,5,20210820,084500,12.84,12.84,12.8,12.82,225000,0
2628.HK,5,20210820,085000,12.82,12.84,12.8,12.84,123000,0
2628.HK,5,20210820,085500,12.84,12.84,12.82,12.82,49000,0
2628.HK,5,20210820,090000,12.82,12.84,12.82,12.82,116000,0
2628.HK,5,20210820,090500,12.82,12.84,12.82,12.84,241000,0
2628.HK,5,20210820,091000,12.84,12.86,12.82,12.84,591000,0
2628.HK,5,20210820,091500,12.84,12.86,12.84,12.86,106000,0
2628.HK,5,20210820,092000,12.86,12.86,12.82,12.82,255000,0
2628.HK,5,20210820,092500,12.82,12.84,12.82,12.82,91000,0
2628.HK,5,20210820,093000,12.82,12.84,12.82,12.82,126005,0
2628.HK,5,20210820,093500,12.82,12.84,12.82,12.84,262000,0
2628.HK,5,20210820,094000,12.84,12.84,12.82,12.82,414000,0
2628.HK,5,20210820,094500,12.82,12.84,12.82,12.82,238000,0
2628.HK,5,20210820,095000,12.82,12.86,12.82,12.84,920000,0
2628.HK,5,20210820,095500,12.84,12.86,12.84,12.84,2040623,0
2628.HK,5,20210823,033000,13,13,12.9,12.92,1180000,0
2628.HK,5,20210823,033500,12.92,13,12.92,12.94,855000,0
2628.HK,5,20210823,034000,12.94,12.98,12.94,12.96,460015,0
2628.HK,5,20210823,034500,12.96,12.98,12.92,12.94,330000,0
2628.HK,5,20210823,035000,12.94,12.98,12.9,12.96,693000,0
2628.HK,5,20210823,035500,12.96,13,12.94,13,234000,0
2628.HK,5,20210823,040000,13,13.08,12.96,13.06,812000,0
2628.HK,5,20210823,040500,13.06,13.1,13.04,13.04,560076,0
2628.HK,5,20210823,041000,13.04,13.06,13,13,1017000,0
2628.HK,5,20210823,041500,13,13.06,13,13.04,288000,0
2628.HK,5,20210823,042000,13.04,13.04,13.02,13.02,213000,0
2628.HK,5,20210823,042500,13.02,13.04,13,13.02,279000,0
2628.HK,5,20210823,043000,13.02,13.06,13,13,282000,0
2628.HK,5,20210823,043500,13,13,12.96,12.96,422000,0
2628.HK,5,20210823,044000,12.96,12.98,12.94,12.96,448000,0
2628.HK,5,20210823,044500,12.96,12.98,12.96,12.96,182000,0
2628.HK,5,20210823,045000,12.96,12.98,12.94,12.94,238000,0
2628.HK,5,20210823,045500,12.94,12.98,12.92,12.92,707000,0
2628.HK,5,20210823,050000,12.92,12.94,12.9,12.92,245000,0
2628.HK,5,20210823,050500,12.92,12.94,12.9,12.9,274000,0
2628.HK,5,20210823,051000,12.9,12.92,12.88,12.88,151000,0
2628.HK,5,20210823,051500,12.88,12.9,12.88,12.88,92000,0
2628.HK,5,20210823,052000,12.88,12.9,12.86,12.88,567622,0
2628.HK,5,20210823,052500,12.88,12.9,12.86,12.88,70000,0
2628.HK,5,20210823,053000,12.88,12.92,12.88,12.9,606000,0
2628.HK,5,20210823,053500,12.9,12.9,12.9,12.9,41000,0
2628.HK,5,20210823,054000,12.9,12.9,12.88,12.9,164000,0
2628.HK,5,20210823,054500,12.9,12.9,12.88,12.88,11000,0
2628.HK,5,20210823,055000,12.88,12.9,12.88,12.9,99000,0
2628.HK,5,20210823,055500,12.9,12.9,12.88,12.9,130000,0
2628.HK,5,20210823,070000,12.9,12.9,12.88,12.9,582000,0
2628.HK,5,20210823,070500,12.9,12.92,12.9,12.9,67000,0
2628.HK,5,20210823,071000,12.9,12.94,12.9,12.94,131000,0
2628.HK,5,20210823,071500,12.94,12.94,12.94,12.94,12000,0
2628.HK,5,20210823,072000,12.94,12.94,12.9,12.9,266277,0
2628.HK,5,20210823,072500,12.9,12.9,12.9,12.9,20000,0
2628.HK,5,20210823,073000,12.9,12.92,12.88,12.88,290000,0
2628.HK,5,20210823,073500,12.88,12.92,12.88,12.9,64000,0
2628.HK,5,20210823,074000,12.9,12.92,12.9,12.92,111000,0
2628.HK,5,20210823,074500,12.92,12.92,12.9,12.92,86000,0
2628.HK,5,20210823,075000,12.92,12.92,12.9,12.9,57000,0
2628.HK,5,20210823,075500,12.9,12.9,12.88,12.9,42000,0
2628.HK,5,20210823,080000,12.9,12.9,12.86,12.88,392000,0
2628.HK,5,20210823,080500,12.88,12.88,12.88,12.88,283000,0
2628.HK,5,20210823,081000,12.88,12.9,12.88,12.88,125500,0
2628.HK,5,20210823,081500,12.88,12.88,12.88,12.88,73000,0
2628.HK,5,20210823,082000,12.88,12.9,12.88,12.88,50000,0
2628.HK,5,20210823,082500,12.88,12.9,12.88,12.9,163000,0
2628.HK,5,20210823,083000,12.9,12.9,12.88,12.88,83000,0
2628.HK,5,20210823,083500,12.88,12.9,12.86,12.88,592000,0
2628.HK,5,20210823,084000,12.88,12.9,12.86,12.9,57000,0
2628.HK,5,20210823,084500,12.9,12.9,12.86,12.88,108000,0
2628.HK,5,20210823,085000,12.88,12.9,12.86,12.9,100000,0
2628.HK,5,20210823,085500,12.9,12.9,12.88,12.9,57000,0
2628.HK,5,20210823,090000,12.9,12.9,12.88,12.88,77000,0
2628.HK,5,20210823,090500,12.88,12.9,12.86,12.9,206000,0
