<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
992.HK,5,20210818,054500,8.36,8.4,8.35,8.39,1562000,0
992.HK,5,20210818,055000,8.39,8.4,8.37,8.38,970000,0
992.HK,5,20210818,055500,8.38,8.39,8.37,8.38,156000,0
992.HK,5,20210818,070000,8.38,8.46,8.36,8.45,2109135,0
992.HK,5,20210818,070500,8.45,8.46,8.42,8.46,1322000,0
992.HK,5,20210818,071000,8.46,8.47,8.44,8.47,578000,0
992.HK,5,20210818,071500,8.47,8.47,8.41,8.41,4818000,0
992.HK,5,20210818,072000,8.41,8.43,8.38,8.4,1124000,0
992.HK,5,20210818,072500,8.4,8.41,8.4,8.4,162000,0
992.HK,5,20210818,073000,8.4,8.41,8.37,8.38,596000,0
992.HK,5,20210818,073500,8.38,8.39,8.38,8.39,242782,0
992.HK,5,20210818,074000,8.39,8.39,8.37,8.39,470000,0
992.HK,5,20210818,074500,8.39,8.39,8.35,8.37,706000,0
992.HK,5,20210818,075000,8.37,8.37,8.35,8.35,320633,0
992.HK,5,20210818,075500,8.35,8.37,8.35,8.36,1198000,0
992.HK,5,20210818,080000,8.36,8.39,8.36,8.38,851308,0
992.HK,5,20210818,080500,8.38,8.38,8.37,8.38,256000,0
992.HK,5,20210818,081000,8.38,8.38,8.36,8.37,1194000,0
992.HK,5,20210818,081500,8.37,8.38,8.36,8.38,1629097,0
992.HK,5,20210818,082000,8.38,8.38,8.36,8.38,554148,0
992.HK,5,20210818,082500,8.38,8.38,8.37,8.38,162000,0
992.HK,5,20210818,083000,8.38,8.38,8.37,8.38,314528,0
992.HK,5,20210818,083500,8.38,8.38,8.33,8.33,2240275,0
992.HK,5,20210818,084000,8.33,8.34,8.33,8.33,334000,0
992.HK,5,20210818,084500,8.33,8.34,8.3,8.31,1232156,0
992.HK,5,20210818,085000,8.31,8.32,8.3,8.3,698200,0
992.HK,5,20210818,085500,8.3,8.31,8.3,8.3,418000,0
992.HK,5,20210818,090000,8.3,8.32,8.3,8.32,504000,0
992.HK,5,20210818,090500,8.32,8.32,8.31,8.32,146000,0
992.HK,5,20210818,091000,8.32,8.32,8.31,8.32,246000,0
992.HK,5,20210818,091500,8.32,8.32,8.31,8.32,278000,0
992.HK,5,20210818,092000,8.32,8.33,8.31,8.33,591206,0
992.HK,5,20210818,092500,8.33,8.33,8.32,8.33,488000,0
992.HK,5,20210818,093000,8.33,8.33,8.32,8.33,946000,0
992.HK,5,20210818,093500,8.33,8.36,8.32,8.35,1518000,0
992.HK,5,20210818,094000,8.35,8.37,8.35,8.36,2228000,0
992.HK,5,20210818,094500,8.36,8.37,8.35,8.37,3024000,0
992.HK,5,20210818,095000,8.37,8.38,8.36,8.38,3298000,0
992.HK,5,20210818,095500,8.38,8.38,8.33,8.33,8281900,0
992.HK,5,20210819,033000,8.19,8.25,8.02,8.12,6367488,0
992.HK,5,20210819,033500,8.12,8.16,8.1,8.13,2088002,0
992.HK,5,20210819,034000,8.13,8.15,8.06,8.06,1626000,0
992.HK,5,20210819,034500,8.06,8.08,8.01,8.07,1726000,0
992.HK,5,20210819,035000,8.07,8.07,8.01,8.04,1992000,0
992.HK,5,20210819,035500,8.04,8.04,7.94,7.96,3618000,0
992.HK,5,20210819,040000,7.96,7.97,7.91,7.95,2048000,0
992.HK,5,20210819,040500,7.95,7.98,7.94,7.98,858000,0
992.HK,5,20210819,041000,7.98,7.99,7.96,7.98,732000,0
992.HK,5,20210819,041500,7.98,7.98,7.97,7.98,306000,0
992.HK,5,20210819,042000,7.98,7.98,7.93,7.93,982000,0
992.HK,5,20210819,042500,7.93,7.95,7.93,7.94,402000,0
992.HK,5,20210819,043000,7.94,7.95,7.93,7.95,864000,0
992.HK,5,20210819,043500,7.95,7.98,7.94,7.98,714000,0
992.HK,5,20210819,044000,7.98,7.98,7.93,7.93,754000,0
992.HK,5,20210819,044500,7.93,7.94,7.93,7.94,170000,0
992.HK,5,20210819,045000,7.94,7.94,7.92,7.93,652000,0
992.HK,5,20210819,045500,7.93,7.93,7.91,7.92,1560000,0
992.HK,5,20210819,050000,7.92,7.92,7.88,7.89,1637821,0
992.HK,5,20210819,050500,7.89,7.9,7.89,7.89,508000,0
992.HK,5,20210819,051000,7.89,7.93,7.89,7.92,2304000,0
992.HK,5,20210819,051500,7.92,7.93,7.91,7.91,182000,0
992.HK,5,20210819,052000,7.91,7.94,7.91,7.94,870000,0
992.HK,5,20210819,052500,7.94,7.94,7.93,7.93,210000,0
992.HK,5,20210819,053000,7.93,7.94,7.93,7.93,156000,0
992.HK,5,20210819,053500,7.93,7.94,7.93,7.93,154000,0
992.HK,5,20210819,054000,7.93,7.94,7.93,7.94,164000,0
992.HK,5,20210819,054500,7.94,7.94,7.93,7.94,492000,0
992.HK,5,20210819,055000,7.94,7.94,7.9,7.91,1366000,0
992.HK,5,20210819,055500,7.91,7.91,7.87,7.87,904000,0
992.HK,5,20210819,070000,7.83,7.85,7.83,7.85,1710000,0
992.HK,5,20210819,070500,7.85,7.85,7.84,7.85,720000,0
992.HK,5,20210819,071000,7.85,7.87,7.85,7.87,846000,0
992.HK,5,20210819,071500,7.87,7.88,7.86,7.86,1508000,0
992.HK,5,20210819,072000,7.86,7.88,7.86,7.88,698000,0
992.HK,5,20210819,072500,7.88,7.9,7.88,7.9,568000,0
992.HK,5,20210819,073000,7.9,7.9,7.89,7.9,274000,0
992.HK,5,20210819,073500,7.9,7.92,7.9,7.91,1759000,0
992.HK,5,20210819,074000,7.91,7.93,7.91,7.93,946000,0
992.HK,5,20210819,074500,7.93,7.93,7.92,7.93,632000,0
992.HK,5,20210819,075000,7.93,7.93,7.88,7.91,2728000,0
992.HK,5,20210819,075500,7.91,7.91,7.9,7.9,219097,0
992.HK,5,20210819,080000,7.9,7.9,7.88,7.88,1014000,0
992.HK,5,20210819,080500,7.88,7.88,7.86,7.88,810535,0
992.HK,5,20210819,081000,7.88,7.88,7.86,7.86,246000,0
992.HK,5,20210819,081500,7.86,7.89,7.86,7.88,566000,0
992.HK,5,20210819,082000,7.88,7.88,7.86,7.87,586669,0
992.HK,5,20210819,082500,7.87,7.88,7.86,7.88,806000,0
992.HK,5,20210819,083000,7.88,7.88,7.86,7.88,310000,0
992.HK,5,20210819,083500,7.88,7.88,7.87,7.87,128000,0
992.HK,5,20210819,084000,7.87,7.88,7.86,7.87,818000,0
992.HK,5,20210819,084500,7.87,7.88,7.87,7.87,166000,0
992.HK,5,20210819,085000,7.87,7.88,7.87,7.87,176000,0
992.HK,5,20210819,085500,7.87,7.88,7.86,7.86,630000,0
992.HK,5,20210819,090000,7.86,7.87,7.83,7.84,604000,0
992.HK,5,20210819,090500,7.83,7.84,7.83,7.84,102000,0
992.HK,5,20210819,091000,7.83,7.85,7.83,7.85,1090000,0
992.HK,5,20210819,091500,7.85,7.85,7.83,7.84,1068000,0
992.HK,5,20210819,092000,7.84,7.85,7.84,7.84,446760,0
992.HK,5,20210819,092500,7.84,7.85,7.84,7.85,556049,0
992.HK,5,20210819,093000,7.85,7.85,7.84,7.84,462000,0
992.HK,5,20210819,093500,7.84,7.85,7.84,7.85,516000,0
992.HK,5,20210819,094000,7.85,7.85,7.84,7.85,1817629,0
992.HK,5,20210819,094500,7.85,7.87,7.84,7.86,1104000,0
992.HK,5,20210819,095000,7.86,7.87,7.86,7.87,1516000,0
992.HK,5,20210819,095500,7.87,7.87,7.83,7.84,5871400,0
992.HK,5,20210820,033000,7.97,8.07,7.9,7.93,2931881,0
992.HK,5,20210820,033500,7.93,7.94,7.9,7.9,1282139,0
992.HK,5,20210820,034000,7.9,7.9,7.87,7.87,742000,0
992.HK,5,20210820,034500,7.87,7.87,7.81,7.83,1450000,0
992.HK,5,20210820,035000,7.83,7.83,7.77,7.78,1482000,0
992.HK,5,20210820,035500,7.78,7.8,7.77,7.79,814408,0
992.HK,5,20210820,040000,7.79,7.85,7.79,7.84,1470000,0
992.HK,5,20210820,040500,7.84,7.87,7.84,7.86,1844000,0
992.HK,5,20210820,041000,7.86,7.9,7.86,7.9,794000,0
992.HK,5,20210820,041500,7.9,7.97,7.9,7.95,1392000,0
992.HK,5,20210820,042000,7.95,7.95,7.91,7.93,1296000,0
992.HK,5,20210820,042500,7.93,7.94,7.91,7.93,1291732,0
992.HK,5,20210820,043000,7.93,7.97,7.93,7.95,1084979,0
992.HK,5,20210820,043500,7.95,7.95,7.93,7.94,604000,0
992.HK,5,20210820,044000,7.94,7.96,7.9,7.9,928000,0
992.HK,5,20210820,044500,7.9,7.9,7.87,7.87,1086000,0
992.HK,5,20210820,045000,7.87,7.9,7.87,7.89,848366,0
992.HK,5,20210820,045500,7.89,7.89,7.84,7.85,3438000,0
992.HK,5,20210820,050000,7.85,7.85,7.83,7.84,934000,0
992.HK,5,20210820,050500,7.84,7.89,7.84,7.87,750000,0
992.HK,5,20210820,051000,7.87,7.88,7.85,7.86,616000,0
992.HK,5,20210820,051500,7.86,7.88,7.86,7.88,586000,0
992.HK,5,20210820,052000,7.88,7.89,7.87,7.88,464012,0
992.HK,5,20210820,052500,7.88,7.89,7.83,7.83,1856000,0
992.HK,5,20210820,053000,7.83,7.85,7.81,7.82,878000,0
992.HK,5,20210820,053500,7.82,7.85,7.82,7.84,863578,0
992.HK,5,20210820,054000,7.84,7.84,7.81,7.81,1474000,0
992.HK,5,20210820,054500,7.81,7.82,7.8,7.82,852000,0
992.HK,5,20210820,055000,7.82,7.83,7.8,7.81,770000,0
992.HK,5,20210820,055500,7.81,7.86,7.8,7.86,640000,0
992.HK,5,20210820,070000,7.85,7.85,7.8,7.84,939000,0
992.HK,5,20210820,070500,7.84,7.85,7.8,7.84,1694000,0
992.HK,5,20210820,071000,7.84,7.85,7.84,7.84,396000,0
992.HK,5,20210820,071500,7.84,7.85,7.81,7.82,1890000,0
992.HK,5,20210820,072000,7.82,7.84,7.81,7.81,406000,0
992.HK,5,20210820,072500,7.81,7.84,7.81,7.84,811530,0
992.HK,5,20210820,073000,7.84,7.84,7.83,7.83,372000,0
992.HK,5,20210820,073500,7.83,7.85,7.83,7.84,824000,0
992.HK,5,20210820,074000,7.84,7.84,7.82,7.83,1604000,0
992.HK,5,20210820,074500,7.83,7.85,7.83,7.84,304000,0
992.HK,5,20210820,075000,7.84,7.85,7.83,7.84,1718000,0
992.HK,5,20210820,075500,7.84,7.85,7.84,7.85,126000,0
992.HK,5,20210820,080000,7.85,7.85,7.84,7.85,1428000,0
992.HK,5,20210820,080500,7.85,7.9,7.84,7.9,2054000,0
992.HK,5,20210820,081000,7.9,7.9,7.86,7.89,1504000,0
992.HK,5,20210820,081500,7.89,7.91,7.89,7.91,422760,0
992.HK,5,20210820,082000,7.91,7.95,7.91,7.94,1966000,0
992.HK,5,20210820,082500,7.94,7.94,7.93,7.94,92000,0
992.HK,5,20210820,083000,7.94,7.99,7.93,7.96,1800000,0
992.HK,5,20210820,083500,7.96,7.99,7.93,7.99,2304000,0
992.HK,5,20210820,084000,7.99,8.01,7.99,8,816000,0
992.HK,5,20210820,084500,8,8.01,7.95,7.95,834000,0
992.HK,5,20210820,085000,7.95,8,7.95,7.99,802000,0
992.HK,5,20210820,085500,7.99,8,7.98,7.98,900000,0
992.HK,5,20210820,090000,7.98,7.99,7.96,7.97,940000,0
992.HK,5,20210820,090500,7.97,7.97,7.96,7.96,140000,0
992.HK,5,20210820,091000,7.96,7.97,7.96,7.97,750203,0
992.HK,5,20210820,091500,7.97,8,7.96,7.99,778000,0
992.HK,5,20210820,092000,7.99,8.01,7.99,7.99,1226000,0
992.HK,5,20210820,092500,7.99,8,7.98,7.98,880000,0
992.HK,5,20210820,093000,7.98,7.99,7.98,7.98,918000,0
992.HK,5,20210820,093500,7.98,7.99,7.96,7.98,1618000,0
992.HK,5,20210820,094000,7.98,7.99,7.97,7.99,2062000,0
992.HK,5,20210820,094500,7.99,8.02,7.98,8.02,1406000,0
992.HK,5,20210820,095000,8.02,8.05,8.01,8.01,2028169,0
992.HK,5,20210820,095500,8.01,8.03,7.98,7.98,5376600,0
992.HK,5,20210823,033000,8.18,8.3,8.06,8.27,2790437,0
992.HK,5,20210823,033500,8.27,8.28,8.2,8.22,1756000,0
992.HK,5,20210823,034000,8.22,8.25,8.19,8.2,1440000,0
992.HK,5,20210823,034500,8.2,8.21,8.19,8.2,534242,0
992.HK,5,20210823,035000,8.2,8.23,8.19,8.21,1482000,0
992.HK,5,20210823,035500,8.21,8.22,8.18,8.19,596000,0
992.HK,5,20210823,040000,8.19,8.22,8.19,8.21,326055,0
992.HK,5,20210823,040500,8.21,8.22,8.18,8.18,650000,0
992.HK,5,20210823,041000,8.18,8.18,8.15,8.17,1502000,0
992.HK,5,20210823,041500,8.17,8.18,8.12,8.12,899156,0
992.HK,5,20210823,042000,8.12,8.15,8.1,8.13,1126000,0
992.HK,5,20210823,042500,8.13,8.18,8.13,8.17,668000,0
992.HK,5,20210823,043000,8.17,8.18,8.16,8.17,332000,0
992.HK,5,20210823,043500,8.17,8.2,8.16,8.17,1076000,0
992.HK,5,20210823,044000,8.17,8.19,8.17,8.18,381687,0
992.HK,5,20210823,044500,8.18,8.2,8.18,8.19,814000,0
992.HK,5,20210823,045000,8.19,8.2,8.18,8.19,374000,0
992.HK,5,20210823,045500,8.19,8.19,8.17,8.18,356000,0
992.HK,5,20210823,050000,8.18,8.19,8.14,8.14,852000,0
992.HK,5,20210823,050500,8.14,8.16,8.14,8.15,736894,0
992.HK,5,20210823,051000,8.15,8.15,8.12,8.12,474273,0
992.HK,5,20210823,051500,8.12,8.13,8.12,8.13,228000,0
992.HK,5,20210823,052000,8.13,8.13,8.12,8.12,328000,0
992.HK,5,20210823,052500,8.12,8.13,8.12,8.12,458000,0
992.HK,5,20210823,053000,8.12,8.13,8.11,8.11,366682,0
992.HK,5,20210823,053500,8.11,8.12,8.11,8.11,248000,0
992.HK,5,20210823,054000,8.11,8.12,8.1,8.11,1234000,0
992.HK,5,20210823,054500,8.11,8.11,8.08,8.09,392000,0
992.HK,5,20210823,055000,8.09,8.1,8.08,8.1,638000,0
992.HK,5,20210823,055500,8.1,8.1,8.09,8.1,190000,0
992.HK,5,20210823,070000,8.1,8.1,8.09,8.1,228000,0
992.HK,5,20210823,070500,8.1,8.11,8.09,8.1,914000,0
992.HK,5,20210823,071000,8.1,8.12,8.1,8.1,1144000,0
992.HK,5,20210823,071500,8.1,8.11,8.09,8.11,320124,0
992.HK,5,20210823,072000,8.11,8.11,8.1,8.1,523395,0
992.HK,5,20210823,072500,8.1,8.1,8.09,8.1,122000,0
992.HK,5,20210823,073000,8.1,8.1,8.05,8.05,1262000,0
992.HK,5,20210823,073500,8.05,8.11,8.05,8.11,1596000,0
992.HK,5,20210823,074000,8.11,8.11,8.09,8.09,428000,0
992.HK,5,20210823,074500,8.09,8.09,8.08,8.09,178000,0
992.HK,5,20210823,075000,8.09,8.09,8.08,8.09,234000,0
992.HK,5,20210823,075500,8.09,8.1,8.08,8.09,550000,0
992.HK,5,20210823,080000,8.09,8.09,8.08,8.08,128000,0
992.HK,5,20210823,080500,8.08,8.09,8.08,8.09,203950,0
992.HK,5,20210823,081000,8.09,8.1,8.08,8.1,690000,0
992.HK,5,20210823,081500,8.1,8.1,8.07,8.08,1540110,0
992.HK,5,20210823,082000,8.08,8.1,8.08,8.1,696000,0
992.HK,5,20210823,082500,8.1,8.12,8.1,8.1,718000,0
992.HK,5,20210823,083000,8.1,8.12,8.1,8.1,480000,0
992.HK,5,20210823,083500,8.1,8.11,8.08,8.08,496000,0
992.HK,5,20210823,084000,8.08,8.1,8.08,8.09,454000,0
992.HK,5,20210823,084500,8.09,8.11,8.09,8.09,944998,0
992.HK,5,20210823,085000,8.09,8.1,8.09,8.09,482000,0
992.HK,5,20210823,085500,8.09,8.12,8.09,8.11,604000,0
992.HK,5,20210823,090000,8.11,8.12,8.11,8.12,518000,0
992.HK,5,20210823,090500,8.12,8.15,8.11,8.13,812000,0
992.HK,5,20210823,091000,8.13,8.13,8.1,8.11,842000,0
992.HK,5,20210823,091500,8.11,8.15,8.11,8.14,929661,0
992.HK,5,20210823,092000,8.14,8.15,8.12,8.12,894760,0
992.HK,5,20210823,092500,8.12,8.15,8.11,8.12,1012000,0
992.HK,5,20210823,093000,8.12,8.15,8.11,8.15,430000,0
992.HK,5,20210823,093500,8.15,8.15,8.14,8.15,546096,0
