<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
941.HK,5,20210817,040000,51.75,51.9,51.75,51.85,384000,0
941.HK,5,20210817,040500,51.85,51.9,51.75,51.75,429807,0
941.HK,5,20210817,041000,51.75,51.75,51.65,51.65,434500,0
941.HK,5,20210817,041500,51.65,51.75,51.6,51.65,293500,0
941.HK,5,20210817,042000,51.65,51.75,51.65,51.7,376570,0
941.HK,5,20210817,042500,51.7,51.75,51.65,51.65,508500,0
941.HK,5,20210817,043000,51.65,51.8,51.65,51.7,1011385,0
941.HK,5,20210817,043500,51.7,51.85,51.7,51.85,551500,0
941.HK,5,20210817,044000,51.85,51.85,51.75,51.8,289000,0
941.HK,5,20210817,044500,51.8,51.85,51.8,51.85,505000,0
941.HK,5,20210817,045000,51.85,52,51.85,51.95,883000,0
941.HK,5,20210817,045500,51.95,52,51.9,51.95,437500,0
941.HK,5,20210817,050000,51.95,52,51.95,51.95,393000,0
941.HK,5,20210817,050500,51.95,52,51.9,51.9,384500,0
941.HK,5,20210817,051000,51.9,51.95,51.9,51.9,160500,0
941.HK,5,20210817,051500,51.9,51.95,51.8,51.8,784111,0
941.HK,5,20210817,052000,51.8,51.9,51.8,51.85,337000,0
941.HK,5,20210817,052500,51.85,51.9,51.8,51.8,314500,0
941.HK,5,20210817,053000,51.8,51.8,51.75,51.75,233266,0
941.HK,5,20210817,053500,51.75,51.8,51.75,51.75,189500,0
941.HK,5,20210817,054000,51.75,51.9,51.75,51.85,582500,0
941.HK,5,20210817,054500,51.85,51.95,51.85,51.95,542000,0
941.HK,5,20210817,055000,51.95,52,51.9,51.9,432000,0
941.HK,5,20210817,055500,51.9,52,51.85,52,504300,0
941.HK,5,20210817,070000,52,52,51.9,52,882250,0
941.HK,5,20210817,070500,52,52,51.9,52,574008,0
941.HK,5,20210817,071000,52,52,51.9,51.95,1338500,0
941.HK,5,20210817,071500,51.95,52.05,51.9,52,637550,0
941.HK,5,20210817,072000,52,52,51.75,51.9,1386550,0
941.HK,5,20210817,072500,51.9,51.95,51.8,51.9,1097500,0
941.HK,5,20210817,073000,51.9,51.9,51.7,51.7,2547000,0
941.HK,5,20210817,073500,51.7,51.75,51.65,51.65,1101500,0
941.HK,5,20210817,074000,51.65,51.7,51.55,51.6,912000,0
941.HK,5,20210817,074500,51.6,51.65,51.55,51.6,594130,0
941.HK,5,20210817,075000,51.6,51.65,51.5,51.5,481000,0
941.HK,5,20210817,075500,51.5,51.65,51.5,51.55,607500,0
941.HK,5,20210817,080000,51.55,51.55,51.3,51.35,1120500,0
941.HK,5,20210817,080500,51.35,51.4,51.15,51.2,2401500,0
941.HK,5,20210817,081000,51.2,51.4,51.15,51.3,1219500,0
941.HK,5,20210817,081500,51.3,51.35,51.05,51.15,1569001,0
941.HK,5,20210817,082000,51.15,51.15,50.9,51,2125500,0
941.HK,5,20210817,082500,51,51.05,50.85,50.9,1191700,0
941.HK,5,20210817,083000,50.9,51.05,50.8,50.9,1567170,0
941.HK,5,20210817,083500,50.9,50.9,50.6,50.8,1953285,0
941.HK,5,20210817,084000,50.8,50.9,50.75,50.8,680700,0
941.HK,5,20210817,084500,50.8,50.85,50.75,50.85,480500,0
941.HK,5,20210817,085000,50.85,50.9,50.75,50.8,859000,0
941.HK,5,20210817,085500,50.8,50.85,50.75,50.8,577500,0
941.HK,5,20210817,090000,50.8,51.05,50.8,51.05,1394000,0
941.HK,5,20210817,090500,51.05,51.1,50.95,51.05,564000,0
941.HK,5,20210817,091000,51.05,51.05,50.9,50.95,386000,0
941.HK,5,20210817,091500,50.95,50.95,50.85,50.85,504575,0
941.HK,5,20210817,092000,50.85,50.9,50.8,50.9,832283,0
941.HK,5,20210817,092500,50.9,50.95,50.85,50.95,738500,0
941.HK,5,20210817,093000,50.95,51.1,50.9,51.05,654000,0
941.HK,5,20210817,093500,51.05,51.1,51,51,424000,0
941.HK,5,20210817,094000,51,51.05,51,51,418000,0
941.HK,5,20210817,094500,51,51.15,51,51.1,871000,0
941.HK,5,20210817,095000,51.1,51.15,51.05,51.05,490500,0
941.HK,5,20210817,095500,51.05,51.2,51,51.2,1787000,0
941.HK,5,20210818,033000,51.05,51.5,51.05,51.2,543490,0
941.HK,5,20210818,033500,51.2,51.3,51.1,51.15,321500,0
941.HK,5,20210818,034000,51.15,51.2,51,51.05,472500,0
941.HK,5,20210818,034500,51.05,51.2,51,51.1,649000,0
941.HK,5,20210818,035000,51.1,51.15,51,51.05,413500,0
941.HK,5,20210818,035500,51.05,51.15,51.05,51.15,326000,0
941.HK,5,20210818,040000,51.15,51.25,51.1,51.25,621725,0
941.HK,5,20210818,040500,51.25,51.25,51.15,51.15,363464,0
941.HK,5,20210818,041000,51.15,51.2,51.1,51.15,698842,0
941.HK,5,20210818,041500,51.15,51.2,51.05,51.1,267064,0
941.HK,5,20210818,042000,51,51.15,51,51.1,250000,0
941.HK,5,20210818,042500,51.1,51.15,51.1,51.15,246000,0
941.HK,5,20210818,043000,51.15,51.15,51,51.05,581500,0
941.HK,5,20210818,043500,51.05,51.1,51.05,51.1,289500,0
941.HK,5,20210818,044000,51.1,51.15,51.05,51.1,627162,0
941.HK,5,20210818,044500,51.1,51.2,51.1,51.15,819500,0
941.HK,5,20210818,045000,51.15,51.2,51.1,51.15,343500,0
941.HK,5,20210818,045500,51.15,51.2,51.1,51.2,427500,0
941.HK,5,20210818,050000,51.2,51.25,51.15,51.2,517100,0
941.HK,5,20210818,050500,51.2,51.2,51.15,51.15,238000,0
941.HK,5,20210818,051000,51.15,51.2,51.1,51.1,238500,0
941.HK,5,20210818,051500,51.1,51.2,51.1,51.15,220500,0
941.HK,5,20210818,052000,51.15,51.2,51.1,51.2,226500,0
941.HK,5,20210818,052500,51.2,51.2,51.1,51.15,296500,0
941.HK,5,20210818,053000,51.15,51.15,51.1,51.1,251500,0
941.HK,5,20210818,053500,51.1,51.15,51.1,51.1,185500,0
941.HK,5,20210818,054000,51.1,51.15,51.1,51.1,335500,0
941.HK,5,20210818,054500,51.1,51.1,51,51.1,409500,0
941.HK,5,20210818,055000,51.1,51.15,51.05,51.15,225000,0
941.HK,5,20210818,055500,51.15,51.15,51.1,51.1,384500,0
941.HK,5,20210818,070000,51.1,51.15,51,51.15,578500,0
941.HK,5,20210818,070500,51.15,51.15,51.05,51.1,227016,0
941.HK,5,20210818,071000,51.1,51.15,51.05,51.15,360000,0
941.HK,5,20210818,071500,51.15,51.15,51.1,51.1,193075,0
941.HK,5,20210818,072000,51.1,51.2,51.1,51.2,355700,0
941.HK,5,20210818,072500,51.2,51.2,51.1,51.1,277000,0
941.HK,5,20210818,073000,51.1,51.25,51.1,51.15,1274500,0
941.HK,5,20210818,073500,51.15,51.25,51.15,51.2,542000,0
941.HK,5,20210818,074000,51.2,51.2,51.15,51.2,371000,0
941.HK,5,20210818,074500,51.2,51.2,51.15,51.15,370500,0
941.HK,5,20210818,075000,51.15,51.3,51.15,51.3,440500,0
941.HK,5,20210818,075500,51.3,51.45,51.3,51.35,750050,0
941.HK,5,20210818,080000,51.35,51.45,51.35,51.45,410745,0
941.HK,5,20210818,080500,51.45,51.45,51.4,51.4,247500,0
941.HK,5,20210818,081000,51.4,51.5,51.4,51.5,401000,0
941.HK,5,20210818,081500,51.5,51.5,51.4,51.45,308500,0
941.HK,5,20210818,082000,51.45,51.6,51.45,51.6,655500,0
941.HK,5,20210818,082500,51.6,51.7,51.55,51.65,570424,0
941.HK,5,20210818,083000,51.65,51.65,51.55,51.55,393000,0
941.HK,5,20210818,083500,51.55,51.75,51.55,51.75,407000,0
941.HK,5,20210818,084000,51.75,51.8,51.7,51.8,388500,0
941.HK,5,20210818,084500,51.8,51.8,51.65,51.7,356000,0
941.HK,5,20210818,085000,51.7,51.75,51.65,51.7,332500,0
941.HK,5,20210818,085500,51.7,51.75,51.6,51.6,315500,0
941.HK,5,20210818,090000,51.6,51.7,51.55,51.65,361500,0
941.HK,5,20210818,090500,51.65,51.75,51.65,51.7,455000,0
941.HK,5,20210818,091000,51.7,51.75,51.65,51.7,565000,0
941.HK,5,20210818,091500,51.7,51.7,51.65,51.7,312766,0
941.HK,5,20210818,092000,51.7,51.75,51.65,51.7,564128,0
941.HK,5,20210818,092500,51.7,51.75,51.65,51.65,391500,0
941.HK,5,20210818,093000,51.65,51.7,51.6,51.65,228500,0
941.HK,5,20210818,093500,51.65,51.7,51.6,51.65,217016,0
941.HK,5,20210818,094000,51.65,51.7,51.6,51.6,571500,0
941.HK,5,20210818,094500,51.6,51.65,51.55,51.55,268000,0
941.HK,5,20210818,095000,51.55,51.65,51.55,51.6,481000,0
941.HK,5,20210818,095500,51.6,51.65,51.45,51.45,1503000,0
941.HK,5,20210819,033000,51.65,51.95,51.55,51.6,2104095,0
941.HK,5,20210819,033500,51.6,51.8,51.6,51.8,767914,0
941.HK,5,20210819,034000,51.8,51.9,51.75,51.9,823605,0
941.HK,5,20210819,034500,51.9,52.2,51.85,52.15,1984500,0
941.HK,5,20210819,035000,52.15,52.25,52,52,1633750,0
941.HK,5,20210819,035500,52,52.05,51.95,52,1224500,0
941.HK,5,20210819,040000,52,52.05,51.85,51.9,1456400,0
941.HK,5,20210819,040500,51.9,51.95,51.8,51.9,1176500,0
941.HK,5,20210819,041000,51.9,51.95,51.7,51.75,833500,0
941.HK,5,20210819,041500,51.75,51.85,51.7,51.85,665968,0
941.HK,5,20210819,042000,51.85,51.85,51.7,51.7,692000,0
941.HK,5,20210819,042500,51.7,51.75,51.6,51.7,1387500,0
941.HK,5,20210819,043000,51.7,51.75,51.6,51.75,709500,0
941.HK,5,20210819,043500,51.75,51.75,51.7,51.75,560500,0
941.HK,5,20210819,044000,51.75,51.75,51.65,51.75,581000,0
941.HK,5,20210819,044500,51.75,51.8,51.75,51.8,321842,0
941.HK,5,20210819,045000,51.8,51.8,51.7,51.7,590500,0
941.HK,5,20210819,045500,51.7,51.75,51.6,51.7,966000,0
941.HK,5,20210819,050000,51.7,51.75,51.6,51.7,415500,0
941.HK,5,20210819,050500,51.7,51.75,51.5,51.75,1095000,0
941.HK,5,20210819,051000,51.75,51.75,51.6,51.75,1216100,0
941.HK,5,20210819,051500,51.75,51.75,51.5,51.7,1444000,0
941.HK,5,20210819,052000,51.7,51.7,51.45,51.6,547500,0
941.HK,5,20210819,052500,51.6,51.75,51.6,51.75,432500,0
941.HK,5,20210819,053000,51.75,51.75,51.6,51.65,663294,0
941.HK,5,20210819,053500,51.65,51.7,51.6,51.65,325000,0
941.HK,5,20210819,054000,51.65,51.75,51.65,51.7,413500,0
941.HK,5,20210819,054500,51.7,51.75,51.65,51.7,243000,0
941.HK,5,20210819,055000,51.7,51.75,51.7,51.7,241500,0
941.HK,5,20210819,055500,51.7,51.75,51.7,51.7,339000,0
941.HK,5,20210819,070000,51.7,51.75,51.6,51.65,632689,0
941.HK,5,20210819,070500,51.65,51.7,51.6,51.6,166500,0
941.HK,5,20210819,071000,51.6,51.65,51.6,51.6,141520,0
941.HK,5,20210819,071500,51.6,51.7,51.6,51.6,242500,0
941.HK,5,20210819,072000,51.6,51.65,51.6,51.6,201500,0
941.HK,5,20210819,072500,51.6,51.7,51.6,51.65,469000,0
941.HK,5,20210819,073000,51.65,51.7,51.6,51.65,676500,0
941.HK,5,20210819,073500,51.65,51.65,51.6,51.6,543000,0
941.HK,5,20210819,074000,51.6,51.7,51.6,51.65,259050,0
941.HK,5,20210819,074500,51.65,51.7,51.5,51.55,443750,0
941.HK,5,20210819,075000,51.55,51.55,51.4,51.4,1002500,0
941.HK,5,20210819,075500,51.4,51.5,51.4,51.5,213000,0
941.HK,5,20210819,080000,51.5,51.5,51.45,51.5,273702,0
941.HK,5,20210819,080500,51.5,51.5,51.4,51.4,225500,0
941.HK,5,20210819,081000,51.4,51.5,51.4,51.45,281500,0
941.HK,5,20210819,081500,51.45,51.6,51.45,51.55,347000,0
941.HK,5,20210819,082000,51.55,51.55,51.5,51.5,205000,0
941.HK,5,20210819,082500,51.5,51.55,51.45,51.5,367316,0
941.HK,5,20210819,083000,51.5,51.5,51.45,51.45,431500,0
941.HK,5,20210819,083500,51.45,51.5,51.35,51.4,418500,0
941.HK,5,20210819,084000,51.4,51.4,51.3,51.35,346000,0
941.HK,5,20210819,084500,51.35,51.45,51.3,51.45,552000,0
941.HK,5,20210819,085000,51.45,51.5,51.4,51.45,522000,0
941.HK,5,20210819,085500,51.45,51.45,51.35,51.4,307000,0
941.HK,5,20210819,090000,51.25,51.4,51.2,51.35,512000,0
941.HK,5,20210819,090500,51.35,51.4,51.3,51.3,955500,0
941.HK,5,20210819,091000,51.3,51.35,51.2,51.3,423000,0
941.HK,5,20210819,091500,51.3,51.45,51.3,51.4,581000,0
941.HK,5,20210819,092000,51.4,51.45,51.35,51.4,867500,0
941.HK,5,20210819,092500,51.4,51.4,51.3,51.35,503000,0
941.HK,5,20210819,093000,51.35,51.4,51.3,51.3,448000,0
941.HK,5,20210819,093500,51.3,51.4,51.3,51.4,726504,0
941.HK,5,20210819,094000,51.4,51.5,51.35,51.4,1301500,0
941.HK,5,20210819,094500,51.4,51.4,51.35,51.4,705000,0
941.HK,5,20210819,095000,51.4,51.45,51.35,51.4,840000,0
941.HK,5,20210819,095500,51.4,51.45,51.35,51.45,1634030,0
941.HK,5,20210820,033000,51.6,51.85,50.95,50.95,2514880,0
941.HK,5,20210820,033500,50.95,51.2,50.8,50.9,1478001,0
941.HK,5,20210820,034000,50.9,50.95,50.75,50.9,772500,0
941.HK,5,20210820,034500,50.9,51,50.85,50.9,699400,0
941.HK,5,20210820,035000,50.9,51,50.8,50.8,1082500,0
941.HK,5,20210820,035500,50.8,50.9,50.75,50.8,695500,0
941.HK,5,20210820,040000,50.8,50.9,50.8,50.9,784500,0
941.HK,5,20210820,040500,50.9,50.9,50.75,50.75,1382690,0
941.HK,5,20210820,041000,50.75,50.8,50.3,50.4,2088000,0
941.HK,5,20210820,041500,50.4,50.45,50.2,50.4,1426000,0
941.HK,5,20210820,042000,50.4,50.45,50.25,50.35,1711540,0
941.HK,5,20210820,042500,50.35,50.4,50.15,50.2,1668000,0
941.HK,5,20210820,043000,50.2,50.2,49.95,50.05,3388709,0
941.HK,5,20210820,043500,50.05,50.1,50,50,947500,0
941.HK,5,20210820,044000,50,50.1,50,50.1,608000,0
941.HK,5,20210820,044500,50.1,50.1,50,50.05,927000,0
941.HK,5,20210820,045000,50.05,50.1,49.95,50.1,1307472,0
941.HK,5,20210820,045500,50.1,50.2,50.05,50.15,852500,0
941.HK,5,20210820,050000,50.15,50.35,50.1,50.3,978000,0
941.HK,5,20210820,050500,50.3,50.35,50.25,50.35,404500,0
941.HK,5,20210820,051000,50.35,50.35,50.25,50.35,558000,0
941.HK,5,20210820,051500,50.35,50.35,50.25,50.3,416000,0
941.HK,5,20210820,052000,50.3,50.35,50.25,50.25,546500,0
941.HK,5,20210820,052500,50.25,50.3,50.15,50.2,959000,0
941.HK,5,20210820,053000,50.2,50.2,50.1,50.1,537500,0
941.HK,5,20210820,053500,50.1,50.15,50.05,50.05,824000,0
941.HK,5,20210820,054000,50.05,50.1,50.05,50.1,1153000,0
941.HK,5,20210820,054500,50.1,50.35,50,50.35,1337500,0
941.HK,5,20210820,055000,50.35,50.4,50.3,50.3,594001,0
941.HK,5,20210820,055500,50.3,50.35,50.05,50.15,734650,0
941.HK,5,20210820,070000,50.15,50.25,50,50.05,1294000,0
941.HK,5,20210820,070500,50.05,50.1,50,50,3232761,0
941.HK,5,20210820,071000,50,50.1,50,50.05,464500,0
941.HK,5,20210820,071500,50.05,50.1,50,50,463001,0
941.HK,5,20210820,072000,50,50.05,49.95,49.95,1110000,0
941.HK,5,20210820,072500,49.95,50.05,49.95,50,786508,0
941.HK,5,20210820,073000,50,50.05,50,50,503550,0
941.HK,5,20210820,073500,50,50.05,49.95,50,1038500,0
941.HK,5,20210820,074000,50,50.1,49.95,50.1,776500,0
941.HK,5,20210820,074500,50.1,50.25,50.1,50.2,489000,0
941.HK,5,20210820,075000,50.2,50.25,50.15,50.25,350200,0
941.HK,5,20210820,075500,50.25,50.3,50.2,50.3,680067,0
941.HK,5,20210820,080000,50.3,50.3,50.2,50.25,724500,0
941.HK,5,20210820,080500,50.25,50.4,50.25,50.4,821000,0
941.HK,5,20210820,081000,50.4,50.65,50.35,50.65,794708,0
941.HK,5,20210820,081500,50.65,50.65,50.5,50.6,590000,0
941.HK,5,20210820,082000,50.6,50.6,50.5,50.55,412000,0
941.HK,5,20210820,082500,50.55,50.55,50.45,50.5,658500,0
941.HK,5,20210820,083000,50.5,50.6,50.45,50.55,320000,0
941.HK,5,20210820,083500,50.55,50.55,50.45,50.55,485500,0
941.HK,5,20210820,084000,50.55,50.6,50.5,50.55,502500,0
941.HK,5,20210820,084500,50.55,50.6,50.45,50.45,354000,0
941.HK,5,20210820,085000,50.45,50.55,50.45,50.55,445500,0
941.HK,5,20210820,085500,50.55,50.6,50.5,50.55,589016,0
941.HK,5,20210820,090000,50.55,50.55,50.45,50.5,399000,0
941.HK,5,20210820,090500,50.5,50.6,50.45,50.6,628001,0
941.HK,5,20210820,091000,50.6,50.6,50.5,50.55,563500,0
941.HK,5,20210820,091500,50.55,50.55,50.45,50.45,329000,0
941.HK,5,20210820,092000,50.45,50.5,50.45,50.5,269000,0
941.HK,5,20210820,092500,50.5,50.5,50.35,50.4,609000,0
941.HK,5,20210820,093000,50.4,50.5,50.4,50.5,249500,0
941.HK,5,20210820,093500,50.5,50.5,50.35,50.4,378500,0
941.HK,5,20210820,094000,50.4,50.5,50.35,50.5,638000,0
941.HK,5,20210820,094500,50.5,50.55,50.4,50.5,1074504,0
941.HK,5,20210820,095000,50.5,50.6,50.5,50.55,501500,0
941.HK,5,20210820,095500,50.55,50.65,50.5,50.6,1479500,0
941.HK,5,20210823,033000,51,51.5,50.85,51.35,1459658,0
941.HK,5,20210823,033500,51.35,51.4,51.05,51.1,784025,0
941.HK,5,20210823,034000,51.1,51.3,51.05,51.3,690010,0
941.HK,5,20210823,034500,51.3,51.45,51.3,51.45,1102000,0
941.HK,5,20210823,035000,51.45,51.55,51.35,51.35,806495,0
941.HK,5,20210823,035500,51.35,51.5,51.35,51.45,636000,0
941.HK,5,20210823,040000,51.45,51.6,51.45,51.6,1068895,0
941.HK,5,20210823,040500,51.6,51.7,51.55,51.65,1253550,0
941.HK,5,20210823,041000,51.65,51.7,51.6,51.65,548000,0
941.HK,5,20210823,041500,51.65,51.65,51.55,51.65,651000,0
941.HK,5,20210823,042000,51.65,51.65,51.55,51.55,695713,0
941.HK,5,20210823,042500,51.55,51.65,51.55,51.6,888500,0
941.HK,5,20210823,043000,51.6,51.65,51.4,51.5,2481000,0
941.HK,5,20210823,043500,51.5,51.55,51.45,51.45,1662500,0
941.HK,5,20210823,044000,51.45,51.55,51.45,51.55,1148000,0
941.HK,5,20210823,044500,51.55,51.6,51.5,51.6,712780,0
941.HK,5,20210823,045000,51.6,51.6,51.45,51.5,1188500,0
941.HK,5,20210823,045500,51.5,51.6,51.45,51.55,358500,0
941.HK,5,20210823,050000,51.55,51.55,51.45,51.45,555000,0
941.HK,5,20210823,050500,51.45,51.5,51.4,51.45,886150,0
941.HK,5,20210823,051000,51.45,51.5,51.3,51.3,446500,0
941.HK,5,20210823,051500,51.3,51.3,51.15,51.2,296500,0
941.HK,5,20210823,052000,51.2,51.25,51.1,51.1,281000,0
941.HK,5,20210823,052500,51.1,51.2,50.95,50.95,874000,0
941.HK,5,20210823,053000,50.95,51,50.85,50.85,266200,0
941.HK,5,20210823,053500,50.85,50.95,50.85,50.9,180000,0
941.HK,5,20210823,054000,50.9,50.95,50.9,50.95,161500,0
941.HK,5,20210823,054500,50.95,51,50.85,50.95,746500,0
941.HK,5,20210823,055000,50.95,51,50.95,51,165000,0
941.HK,5,20210823,055500,51,51.2,50.95,51.15,378500,0
941.HK,5,20210823,070000,51.15,51.2,51.05,51.15,342500,0
941.HK,5,20210823,070500,51.15,51.25,51.15,51.25,200518,0
941.HK,5,20210823,071000,51.25,51.3,51.2,51.25,264500,0
941.HK,5,20210823,071500,51.25,51.3,51.15,51.2,187240,0
941.HK,5,20210823,072000,51.2,51.2,51.1,51.1,325000,0
941.HK,5,20210823,072500,51.1,51.2,51.1,51.15,211000,0
941.HK,5,20210823,073000,51.15,51.2,51.1,51.1,226500,0
941.HK,5,20210823,073500,51.1,51.2,51.1,51.15,172606,0
941.HK,5,20210823,074000,51.15,51.2,51.15,51.15,109000,0
941.HK,5,20210823,074500,51.15,51.25,51.15,51.2,252500,0
941.HK,5,20210823,075000,51.2,51.3,51.2,51.2,413500,0
941.HK,5,20210823,075500,51.2,51.25,51.15,51.15,176000,0
941.HK,5,20210823,080000,51.15,51.2,51,51,737500,0
941.HK,5,20210823,080500,51,51.1,51,51.05,228640,0
941.HK,5,20210823,081000,51.05,51.15,50.9,50.9,731000,0
941.HK,5,20210823,081500,50.9,51,50.9,50.95,193000,0
941.HK,5,20210823,082000,50.95,51,50.85,50.9,438593,0
941.HK,5,20210823,082500,50.9,50.9,50.85,50.85,219855,0
941.HK,5,20210823,083000,50.85,51,50.85,50.9,589000,0
941.HK,5,20210823,083500,50.9,50.95,50.85,50.9,344500,0
941.HK,5,20210823,084000,50.9,50.95,50.85,50.85,243500,0
941.HK,5,20210823,084500,50.85,50.9,50.85,50.9,260500,0
941.HK,5,20210823,085000,50.9,50.9,50.85,50.85,302000,0
941.HK,5,20210823,085500,50.85,50.95,50.85,50.9,422500,0
941.HK,5,20210823,090000,50.9,51.1,50.9,51.05,275500,0
941.HK,5,20210823,090500,51.05,51.1,51.05,51.05,210500,0
941.HK,5,20210823,091000,51.05,51.15,51,51,636000,0
941.HK,5,20210823,091500,51,51.05,50.95,51,561000,0
941.HK,5,20210823,092000,51,51,50.95,51,246000,0
941.HK,5,20210823,092500,51,51.05,50.95,51,410500,0
941.HK,5,20210823,093000,51,51.1,51,51.1,405000,0
941.HK,5,20210823,093500,51.1,51.2,51.05,51.15,508000,0
941.HK,5,20210823,094000,51.15,51.25,51.1,51.2,484300,0
941.HK,5,20210823,094500,51.2,51.25,51.2,51.2,397900,0
941.HK,5,20210823,095000,51.2,51.25,51.1,51.15,737150,0
941.HK,5,20210823,095500,51.15,51.15,51.05,51.05,1086500,0
941.HK,5,20210824,033000,51.1,51.45,51.1,51.35,546870,0
941.HK,5,20210824,033500,51.35,51.45,51.25,51.25,588284,0
941.HK,5,20210824,034000,51.25,51.4,51.2,51.35,338500,0
