<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
700.HK,D,20070816,000000,6.2482,6.2482,6.2482,6.2482,28676920,0
700.HK,D,20070820,000000,6.567,6.567,6.567,6.567,19381488,0
700.HK,D,20070823,000000,6.9135,6.9135,6.9135,6.9135,12395511,0
700.HK,D,20070827,000000,7.1643,7.1643,7.1643,7.1643,15061782,0
700.HK,D,20070830,000000,7.5208,7.5208,7.5208,7.5208,24672986,0
700.HK,D,20070903,000000,7.6758,7.6758,7.6758,7.6758,13969118,0
700.HK,D,20070906,000000,7.9068,7.9068,7.9068,7.9068,10228582,0
700.HK,D,20070910,000000,7.7331,7.7331,7.7331,7.7331,13129495,0
700.HK,D,20070913,000000,7.6176,7.6176,7.6176,7.6176,12875094,0
700.HK,D,20070917,000000,8.0223,8.0223,8.0223,8.0223,18787719,0
700.HK,D,20070920,000000,8.9969,8.9969,8.9969,8.9969,30037172,0
700.HK,D,20070924,000000,8.9199,8.9199,8.9199,8.9199,11288618,0
700.HK,D,20070927,000000,9.546,9.546,9.546,9.546,34123360,0
700.HK,D,20071003,000000,8.8518,8.8518,8.8518,8.8518,31443177,0
700.HK,D,20071005,000000,8.8133,8.8133,8.8133,8.8133,19400006,0
700.HK,D,20071010,000000,10.982,10.982,10.982,10.982,80270623,0
700.HK,D,20071012,000000,10.221,10.221,10.221,10.221,33454974,0
700.HK,D,20071017,000000,11.205,11.205,11.205,11.205,39625914,0
700.HK,D,20071022,000000,10.616,10.616,10.616,10.616,30719029,0
700.HK,D,20071025,000000,11.426,11.426,11.426,11.426,16078831,0
700.HK,D,20071029,000000,13.114,13.114,13.114,13.114,27447960,0
700.HK,D,20071101,000000,12.689,12.689,12.689,12.689,42106742,0
700.HK,D,20071105,000000,12.526,12.526,12.526,12.526,40348134,0
700.HK,D,20071108,000000,10.528,10.528,10.528,10.528,44581814,0
700.HK,D,20071112,000000,9.971,9.971,9.971,9.971,40214850,0
700.HK,D,20071115,000000,10.973,10.973,10.973,10.973,32456050,0
700.HK,D,20071119,000000,10.241,10.241,10.241,10.241,18746742,0
700.HK,D,20071122,000000,9.4408,9.4408,9.4408,9.4408,14215646,0
700.HK,D,20071126,000000,9.576,9.576,9.576,9.576,5215868,0
700.HK,D,20071128,000000,9.952,9.952,9.952,9.952,15705841,0
700.HK,D,20071203,000000,10.801,10.801,10.801,10.801,30588966,0
700.HK,D,20071205,000000,10.896,10.896,10.896,10.896,14013975,0
700.HK,D,20071210,000000,10.781,10.781,10.781,10.781,4936768,0
700.HK,D,20071212,000000,10.859,10.859,10.859,10.859,9660097,0
700.HK,D,20071217,000000,10.703,10.703,10.703,10.703,13023973,0
700.HK,D,20071219,000000,10.076,10.076,10.076,10.076,11861477,0
700.HK,D,20071224,000000,10.713,10.713,10.713,10.713,3212266,0
700.HK,D,20071228,000000,10.801,10.801,10.801,10.801,6234736,0
700.HK,D,20080103,000000,11.282,11.282,11.282,11.282,9398595,0
700.HK,D,20080107,000000,11.571,11.571,11.571,11.571,14957393,0
700.HK,D,20080110,000000,11.494,11.494,11.494,11.494,15311540,0
700.HK,D,20080114,000000,10.829,10.829,10.829,10.829,12556539,0
700.HK,D,20080117,000000,9.662,9.662,9.662,9.662,31860575,0
700.HK,D,20080121,000000,8.7945,8.7945,8.7945,8.7945,13079423,0
700.HK,D,20080124,000000,9.0356,9.0356,9.0356,9.0356,30838800,0
700.HK,D,20080128,000000,9.0541,9.0541,9.0541,9.0541,14800056,0
700.HK,D,20080130,000000,8.7561,8.7561,8.7561,8.7561,10129124,0
700.HK,D,20080204,000000,9.4881,9.4881,9.4881,9.4881,29432052,0
700.HK,D,20080206,000000,9.0156,9.0156,9.0156,9.0156,14604431,0
700.HK,D,20080213,000000,9.0058,9.0058,9.0058,9.0058,10285895,0
700.HK,D,20080215,000000,9.622,9.622,9.622,9.622,12051609,0
700.HK,D,20080220,000000,9.1608,9.1608,9.1608,9.1608,5385734,0
700.HK,D,20080222,000000,9.1026,9.1026,9.1026,9.1026,11950754,0
700.HK,D,20080227,000000,9.614,9.614,9.614,9.614,15354726,0
700.HK,D,20080229,000000,9.566,9.566,9.566,9.566,10972820,0
700.HK,D,20080305,000000,9.2664,9.2664,9.2664,9.2664,11340897,0
700.HK,D,20080307,000000,9.0541,9.0541,9.0541,9.0541,12716084,0
700.HK,D,20080312,000000,9.4309,9.4309,9.4309,9.4309,17761237,0
700.HK,D,20080314,000000,9.0256,9.0256,9.0256,9.0256,13091474,0
700.HK,D,20080319,000000,7.9355,7.9355,7.9355,7.9355,50122454,0
700.HK,D,20080325,000000,8.2249,8.2249,8.2249,8.2249,24561732,0
700.HK,D,20080327,000000,8.5437,8.5437,8.5437,8.5437,21790501,0
700.HK,D,20080401,000000,8.678,8.678,8.678,8.678,30329419,0
700.HK,D,20080403,000000,9.2567,9.2567,9.2567,9.2567,16941950,0
700.HK,D,20080409,000000,9.0641,9.0641,9.0641,9.0641,8097256,0
700.HK,D,20080411,000000,8.9674,8.9674,8.9674,8.9674,13259826,0
700.HK,D,20080416,000000,9.0356,9.0356,9.0356,9.0356,16409391,0
700.HK,D,20080418,000000,9.566,9.566,9.566,9.566,23137617,0
700.HK,D,20080423,000000,10.172,10.172,10.172,10.172,11958011,0
700.HK,D,20080425,000000,10.51,10.51,10.51,10.51,13301113,0
700.HK,D,20080430,000000,9.971,9.971,9.971,9.971,18029180,0
700.HK,D,20080505,000000,11.031,11.031,11.031,11.031,17394288,0
700.HK,D,20080508,000000,10.549,10.549,10.549,10.549,15994283,0
700.HK,D,20080513,000000,12.117,12.117,12.117,12.117,56755220,0
700.HK,D,20080516,000000,12.948,12.948,12.948,12.948,37375971,0
700.HK,D,20080520,000000,12.299,12.299,12.299,12.299,32471530,0
700.HK,D,20080523,000000,12.997,12.997,12.997,12.997,26103825,0
700.HK,D,20080527,000000,12.822,12.822,12.822,12.822,20637635,0
700.HK,D,20080529,000000,13.171,13.171,13.171,13.171,42937463,0
700.HK,D,20080603,000000,13.732,13.732,13.732,13.732,55170604,0
700.HK,D,20080605,000000,13.732,13.732,13.732,13.732,36454478,0
700.HK,D,20080611,000000,12.377,12.377,12.377,12.377,36985205,0
700.HK,D,20080613,000000,12.009,12.009,12.009,12.009,27013844,0
700.HK,D,20080618,000000,12.763,12.763,12.763,12.763,19113007,0
700.HK,D,20080620,000000,12.165,12.165,12.165,12.165,18203497,0
700.HK,D,20080625,000000,12.127,12.127,12.127,12.127,11100178,0
700.HK,D,20080627,000000,11.603,11.603,11.603,11.603,34173837,0
700.HK,D,20080703,000000,11.507,11.507,11.507,11.507,26296292,0
700.HK,D,20080707,000000,12.213,12.213,12.213,12.213,16982689,0
700.HK,D,20080710,000000,12.601,12.601,12.601,12.601,11957757,0
700.HK,D,20080714,000000,11.913,11.913,11.913,11.913,27514768,0
700.HK,D,20080717,000000,11.874,11.874,11.874,11.874,14994607,0
700.HK,D,20080721,000000,12.667,12.667,12.667,12.667,13139213,0
700.HK,D,20080724,000000,13.257,13.257,13.257,13.257,18362387,0
700.HK,D,20080728,000000,12.591,12.591,12.591,12.591,8125669,0
700.HK,D,20080730,000000,13.112,13.112,13.112,13.112,20565439,0
700.HK,D,20080804,000000,13.411,13.411,13.411,13.411,8264168,0
700.HK,D,20080807,000000,13.451,13.451,13.451,13.451,18329928,0
700.HK,D,20080812,000000,12.571,12.571,12.571,12.571,19620866,0
700.HK,D,20080814,000000,12.571,12.571,12.571,12.571,42230556,0
700.HK,D,20080819,000000,12.601,12.601,12.601,12.601,12006609,0
700.HK,D,20080821,000000,12.455,12.455,12.455,12.455,12747444,0
700.HK,D,20080827,000000,12.445,12.445,12.445,12.445,14539055,0
700.HK,D,20080829,000000,12.958,12.958,12.958,12.958,31761751,0
700.HK,D,20080903,000000,12.988,12.988,12.988,12.988,17399590,0
700.HK,D,20080905,000000,11.537,11.537,11.537,11.537,63038664,0
700.HK,D,20080910,000000,11.41,11.41,11.41,11.41,24052967,0
700.HK,D,20080912,000000,11.672,11.672,11.672,11.672,29474466,0
700.HK,D,20080918,000000,11.023,11.023,11.023,11.023,63916278,0
700.HK,D,20080922,000000,12,12,12,12,32353003,0
700.HK,D,20080925,000000,11.217,11.217,11.217,11.217,15941694,0
700.HK,D,20080929,000000,10.51,10.51,10.51,10.51,32911465,0
700.HK,D,20081002,000000,10.444,10.444,10.444,10.444,26066768,0
700.HK,D,20081008,000000,8.7027,8.7027,8.7027,8.7027,85664645,0
700.HK,D,20081010,000000,8.7224,8.7224,8.7224,8.7224,66295200,0
700.HK,D,20081015,000000,10.056,10.056,10.056,10.056,20080956,0
700.HK,D,20081017,000000,9.62,9.62,9.62,9.62,39715716,0
700.HK,D,20081022,000000,9.4476,9.4476,9.4476,9.4476,24405200,0
700.HK,D,20081024,000000,8.4993,8.4993,8.4993,8.4993,44782499,0
700.HK,D,20081029,000000,9.4851,9.4851,9.4851,9.4851,55536539,0
700.HK,D,20081031,000000,10.637,10.637,10.637,10.637,38724592,0
700.HK,D,20081105,000000,10.153,10.153,10.153,10.153,23970798,0
700.HK,D,20081107,000000,10.056,10.056,10.056,10.056,20228455,0
700.HK,D,20081112,000000,9.863,9.863,9.863,9.863,24286556,0
700.HK,D,20081114,000000,9.699,9.699,9.699,9.699,21717069,0
700.HK,D,20081119,000000,8.7027,8.7027,8.7027,8.7027,34616729,0
700.HK,D,20081121,000000,7.7361,7.7361,7.7361,7.7361,67749107,0
700.HK,D,20081125,000000,8.0263,8.0263,8.0263,8.0263,48128513,0
700.HK,D,20081128,000000,8.2189,8.2189,8.2189,8.2189,51099268,0
700.HK,D,20081202,000000,8.3156,8.3156,8.3156,8.3156,23967675,0
700.HK,D,20081205,000000,8.5092,8.5092,8.5092,8.5092,16224471,0
700.HK,D,20081209,000000,9.4185,9.4185,9.4185,9.4185,43621339,0
700.HK,D,20081212,000000,9.0414,9.0414,9.0414,9.0414,25097755,0
700.HK,D,20081216,000000,9.3799,9.3799,9.3799,9.3799,25493847,0
700.HK,D,20081219,000000,9.863,9.863,9.863,9.863,17943600,0
700.HK,D,20081223,000000,9.3799,9.3799,9.3799,9.3799,14011858,0
700.HK,D,20081230,000000,9.573,9.573,9.573,9.573,20688807,0
700.HK,D,20090102,000000,10.056,10.056,10.056,10.056,17103090,0
700.HK,D,20090107,000000,9.4762,9.4762,9.4762,9.4762,46314231,0
700.HK,D,20090109,000000,8.3156,8.3156,8.3156,8.3156,57245116,0
700.HK,D,20090114,000000,8.5476,8.5476,8.5476,8.5476,19435961,0
700.HK,D,20090116,000000,8.287,8.287,8.287,8.287,20708688,0
700.HK,D,20090121,000000,8.9348,8.9348,8.9348,8.9348,22985800,0
700.HK,D,20090123,000000,8.5576,8.5576,8.5576,8.5576,11285639,0
700.HK,D,20090130,000000,9.3603,9.3603,9.3603,9.3603,25668351,0
700.HK,D,20090204,000000,8.8578,8.8578,8.8578,8.8578,11134614,0
700.HK,D,20090206,000000,8.8675,8.8675,8.8675,8.8675,20064124,0
700.HK,D,20090211,000000,9.3019,9.3019,9.3019,9.3019,30798127,0
700.HK,D,20090213,000000,9.4185,9.4185,9.4185,9.4185,14623932,0
700.HK,D,20090218,000000,8.9159,8.9159,8.9159,8.9159,10774906,0
700.HK,D,20090220,000000,8.8281,8.8281,8.8281,8.8281,9547632,0
700.HK,D,20090225,000000,8.7994,8.7994,8.7994,8.7994,20640452,0
700.HK,D,20090227,000000,8.6928,8.6928,8.6928,8.6928,11093417,0
700.HK,D,20090304,000000,8.7994,8.7994,8.7994,8.7994,18972204,0
700.HK,D,20090306,000000,8.993,8.993,8.993,8.993,28717450,0
700.HK,D,20090311,000000,9.2923,9.2923,9.2923,9.2923,32170620,0
700.HK,D,20090313,000000,9.979,9.979,9.979,9.979,22170985,0
700.HK,D,20090318,000000,10.056,10.056,10.056,10.056,19246432,0
700.HK,D,20090320,000000,10.211,10.211,10.211,10.211,19792513,0
700.HK,D,20090325,000000,10.676,10.676,10.676,10.676,31084064,0
700.HK,D,20090327,000000,11.081,11.081,11.081,11.081,33099459,0
700.HK,D,20090331,000000,11.101,11.101,11.101,11.101,29415754,0
700.HK,D,20090403,000000,11.497,11.497,11.497,11.497,18828459,0
700.HK,D,20090407,000000,12.155,12.155,12.155,12.155,25198559,0
700.HK,D,20090414,000000,11.942,11.942,11.942,11.942,22049522,0
700.HK,D,20090416,000000,12.435,12.435,12.435,12.435,24393011,0
700.HK,D,20090421,000000,12.377,12.377,12.377,12.377,18738665,0
700.HK,D,20090423,000000,12.513,12.513,12.513,12.513,12961169,0
700.HK,D,20090428,000000,12.601,12.601,12.601,12.601,23597671,0
700.HK,D,20090430,000000,13.345,13.345,13.345,13.345,22105412,0
700.HK,D,20090506,000000,14.293,14.293,14.293,14.293,27926620,0
700.HK,D,20090508,000000,14.283,14.283,14.283,14.283,19665469,0
700.HK,D,20090513,000000,14.145,14.145,14.145,14.145,13550587,0
700.HK,D,20090515,000000,15.459,15.459,15.459,15.459,51356344,0
700.HK,D,20090520,000000,15.439,15.439,15.439,15.439,19360892,0
700.HK,D,20090522,000000,15.138,15.138,15.138,15.138,15257514,0
700.HK,D,20090526,000000,14.836,14.836,14.836,14.836,16938527,0
700.HK,D,20090601,000000,16.633,16.633,16.633,16.633,24690508,0
700.HK,D,20090603,000000,17.285,17.285,17.285,17.285,25635765,0
700.HK,D,20090608,000000,17.41,17.41,17.41,17.41,14628029,0
700.HK,D,20090610,000000,17.351,17.351,17.351,17.351,23039488,0
700.HK,D,20090615,000000,17.333,17.333,17.333,17.333,17336058,0
700.HK,D,20090617,000000,16.944,16.944,16.944,16.944,20005944,0
700.HK,D,20090622,000000,17.276,17.276,17.276,17.276,23840189,0
700.HK,D,20090624,000000,17.498,17.498,17.498,17.498,33113341,0
700.HK,D,20090629,000000,18.373,18.373,18.373,18.373,10006663,0
700.HK,D,20090702,000000,17.401,17.401,17.401,17.401,21838972,0
700.HK,D,20090707,000000,17.351,17.351,17.351,17.351,12376855,0
700.HK,D,20090709,000000,17.808,17.808,17.808,17.808,13733025,0
700.HK,D,20090714,000000,17.478,17.478,17.478,17.478,16024556,0
700.HK,D,20090716,000000,17.877,17.877,17.877,17.877,13338858,0
700.HK,D,20090721,000000,19.529,19.529,19.529,19.529,49193270,0
700.HK,D,20090723,000000,20.015,20.015,20.015,20.015,20830907,0
700.HK,D,20090727,000000,19.937,19.937,19.937,19.937,17427933,0
700.HK,D,20090730,000000,19.937,19.937,19.937,19.937,20124015,0
700.HK,D,20090803,000000,21.355,21.355,21.355,21.355,28234706,0
700.HK,D,20090806,000000,21.237,21.237,21.237,21.237,16031128,0
700.HK,D,20090810,000000,21.606,21.606,21.606,21.606,21171721,0
700.HK,D,20090813,000000,22.929,22.929,22.929,22.929,47872217,0
700.HK,D,20090817,000000,22.366,22.366,22.366,22.366,26156592,0
700.HK,D,20090820,000000,21.901,21.901,21.901,21.901,14667280,0
700.HK,D,20090824,000000,23.318,23.318,23.318,23.318,27092784,0
700.HK,D,20090827,000000,22.25,22.25,22.25,22.25,16872241,0
700.HK,D,20090831,000000,22.405,22.405,22.405,22.405,22695478,0
700.HK,D,20090903,000000,22.346,22.346,22.346,22.346,16314324,0
700.HK,D,20090907,000000,24.872,24.872,24.872,24.872,22072739,0
700.HK,D,20090910,000000,25.008,25.008,25.008,25.008,10992705,0
700.HK,D,20090914,000000,24.659,24.659,24.659,24.659,16285192,0
700.HK,D,20090917,000000,25.107,25.107,25.107,25.107,24713155,0
700.HK,D,20090921,000000,24.872,24.872,24.872,24.872,13195893,0
