<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
941.HK,D,20070525,000000,41.688,41.688,41.688,41.688,42080851,0
941.HK,D,20070530,000000,41.197,41.197,41.197,41.197,43172883,0
941.HK,D,20070601,000000,41.717,41.717,41.717,41.717,42500216,0
941.HK,D,20070605,000000,42.092,42.092,42.092,42.092,34487756,0
941.HK,D,20070608,000000,41.803,41.803,41.803,41.803,47206891,0
941.HK,D,20070612,000000,42.813,42.813,42.813,42.813,54332701,0
941.HK,D,20070615,000000,43.797,43.797,43.797,43.797,46294302,0
941.HK,D,20070620,000000,46.455,46.455,46.455,46.455,93583231,0
941.HK,D,20070625,000000,48.679,48.679,48.679,48.679,66776230,0
941.HK,D,20070627,000000,48.217,48.217,48.217,48.217,38721240,0
941.HK,D,20070703,000000,50.152,50.152,50.152,50.152,47881399,0
941.HK,D,20070705,000000,49.98,49.98,49.98,49.98,33490064,0
941.HK,D,20070710,000000,49.98,49.98,49.98,49.98,35669274,0
941.HK,D,20070712,000000,51.452,51.452,51.452,51.452,70669222,0
941.HK,D,20070717,000000,52.811,52.811,52.811,52.811,30558482,0
941.HK,D,20070719,000000,52.549,52.549,52.549,52.549,19126803,0
941.HK,D,20070724,000000,53.937,53.937,53.937,53.937,33600840,0
941.HK,D,20070726,000000,52.985,52.985,52.985,52.985,38789073,0
941.HK,D,20070731,000000,52.666,52.666,52.666,52.666,33848795,0
941.HK,D,20070802,000000,50.527,50.527,50.527,50.527,51958611,0
941.HK,D,20070806,000000,49.689,49.689,49.689,49.689,34424797,0
941.HK,D,20070809,000000,50.845,50.845,50.845,50.845,40044804,0
941.HK,D,20070813,000000,49.458,49.458,49.458,49.458,31685047,0
941.HK,D,20070816,000000,46.715,46.715,46.715,46.715,75151358,0
941.HK,D,20070820,000000,50.759,50.759,50.759,50.759,98287926,0
941.HK,D,20070823,000000,55.411,55.411,55.411,55.411,92500948,0
941.HK,D,20070827,000000,58.126,58.126,58.126,58.126,62123622,0
941.HK,D,20070830,000000,58.991,58.991,58.991,58.991,53615112,0
941.HK,D,20070903,000000,60.908,60.908,60.908,60.908,35626787,0
941.HK,D,20070906,000000,60.326,60.326,60.326,60.326,42111946,0
941.HK,D,20070910,000000,59.451,59.451,59.451,59.451,81408678,0
941.HK,D,20070913,000000,61.083,61.083,61.083,61.083,29932396,0
941.HK,D,20070917,000000,62.25,62.25,62.25,62.25,47096022,0
941.HK,D,20070920,000000,65.689,65.689,65.689,65.689,55722118,0
941.HK,D,20070924,000000,68.837,68.837,68.837,68.837,38945389,0
941.HK,D,20070927,000000,75.189,75.189,75.189,75.189,65303373,0
941.HK,D,20071003,000000,75.656,75.656,75.656,75.656,80407507,0
941.HK,D,20071005,000000,75.715,75.715,75.715,75.715,44930214,0
941.HK,D,20071010,000000,76.938,76.938,76.938,76.938,40818295,0
941.HK,D,20071012,000000,77.869,77.869,77.869,77.869,65089873,0
941.HK,D,20071017,000000,86.211,86.211,86.211,86.211,62053702,0
941.HK,D,20071022,000000,82.884,82.884,82.884,82.884,70281800,0
941.HK,D,20071025,000000,89.057,89.057,89.057,89.057,41571600,0
941.HK,D,20071029,000000,92.612,92.612,92.612,92.612,40194983,0
941.HK,D,20071101,000000,91.79,91.79,91.79,91.79,33878974,0
941.HK,D,20071105,000000,82.53,82.53,82.53,82.53,70600127,0
941.HK,D,20071108,000000,80.374,80.374,80.374,80.374,60481576,0
941.HK,D,20071112,000000,75.421,75.421,75.421,75.421,59078236,0
941.HK,D,20071115,000000,81.364,81.364,81.364,81.364,48421338,0
941.HK,D,20071119,000000,76.821,76.821,76.821,76.821,28682704,0
941.HK,D,20071122,000000,73.732,73.732,73.732,73.732,49989631,0
941.HK,D,20071126,000000,78.57,78.57,78.57,78.57,46345324,0
941.HK,D,20071128,000000,78.395,78.395,78.395,78.395,35764480,0
941.HK,D,20071203,000000,82.008,82.008,82.008,82.008,37688727,0
941.HK,D,20071205,000000,84.464,84.464,84.464,84.464,42385956,0
941.HK,D,20071210,000000,81.951,81.951,81.951,81.951,41084175,0
941.HK,D,20071212,000000,83.353,83.353,83.353,83.353,43696774,0
941.HK,D,20071217,000000,77.754,77.754,77.754,77.754,33052543,0
941.HK,D,20071219,000000,78.917,78.917,78.917,78.917,35458494,0
941.HK,D,20071224,000000,82.652,82.652,82.652,82.652,25557353,0
941.HK,D,20071228,000000,78.687,78.687,78.687,78.687,35470918,0
941.HK,D,20080103,000000,77.346,77.346,77.346,77.346,31413436,0
941.HK,D,20080107,000000,78.279,78.279,78.279,78.279,35255009,0
941.HK,D,20080110,000000,78.743,78.743,78.743,78.743,33405944,0
941.HK,D,20080114,000000,75.888,75.888,75.888,75.888,39144611,0
941.HK,D,20080117,000000,71.4,71.4,71.4,71.4,75620685,0
941.HK,D,20080121,000000,68.602,68.602,68.602,68.602,67560442,0
941.HK,D,20080124,000000,67.67,67.67,67.67,67.67,79520121,0
941.HK,D,20080128,000000,68.253,68.253,68.253,68.253,51727408,0
941.HK,D,20080130,000000,66.213,66.213,66.213,66.213,52328556,0
941.HK,D,20080204,000000,71.925,71.925,71.925,71.925,57467758,0
941.HK,D,20080206,000000,68.077,68.077,68.077,68.077,36130480,0
941.HK,D,20080213,000000,67.555,67.555,67.555,67.555,41038167,0
941.HK,D,20080215,000000,70.236,70.236,70.236,70.236,33869150,0
941.HK,D,20080220,000000,67.611,67.611,67.611,67.611,39822658,0
941.HK,D,20080222,000000,67.67,67.67,67.67,67.67,32300893,0
941.HK,D,20080227,000000,69.886,69.886,69.886,69.886,43149412,0
941.HK,D,20080229,000000,69.943,69.943,69.943,69.943,29905351,0
941.HK,D,20080305,000000,66.679,66.679,66.679,66.679,33076244,0
941.HK,D,20080307,000000,64.174,64.174,64.174,64.174,37315921,0
941.HK,D,20080312,000000,65.747,65.747,65.747,65.747,44019605,0
941.HK,D,20080314,000000,62.6,62.6,62.6,62.6,53952222,0
941.HK,D,20080319,000000,62.715,62.715,62.715,62.715,76563093,0
941.HK,D,20080325,000000,65.573,65.573,65.573,65.573,71569392,0
941.HK,D,20080327,000000,67.262,67.262,67.262,67.262,40713439,0
941.HK,D,20080401,000000,68.602,68.602,68.602,68.602,38108782,0
941.HK,D,20080403,000000,72.159,72.159,72.159,72.159,31183244,0
941.HK,D,20080409,000000,73.265,73.265,73.265,73.265,35152037,0
941.HK,D,20080411,000000,76.238,76.238,76.238,76.238,37191105,0
941.HK,D,20080416,000000,74.257,74.257,74.257,74.257,28827333,0
941.HK,D,20080418,000000,76.646,76.646,76.646,76.646,64755000,0
941.HK,D,20080423,000000,78.628,78.628,78.628,78.628,44678886,0
941.HK,D,20080425,000000,78.628,78.628,78.628,78.628,34790522,0
941.HK,D,20080430,000000,78.161,78.161,78.161,78.161,27556533,0
941.HK,D,20080505,000000,79.027,79.027,79.027,79.027,20197992,0
941.HK,D,20080508,000000,77.148,77.148,77.148,77.148,28032197,0
941.HK,D,20080513,000000,78.206,78.206,78.206,78.206,28676438,0
941.HK,D,20080516,000000,78.736,78.736,78.736,78.736,25452884,0
941.HK,D,20080520,000000,76.853,76.853,76.853,76.853,34302284,0
941.HK,D,20080523,000000,73.561,73.561,73.561,73.561,72963502,0
941.HK,D,20080527,000000,67.444,67.444,67.444,67.444,65910245,0
941.HK,D,20080529,000000,67.387,67.387,67.387,67.387,48711392,0
941.HK,D,20080603,000000,67.621,67.621,67.621,67.621,57118540,0
941.HK,D,20080605,000000,67.21,67.21,67.21,67.21,26084360,0
941.HK,D,20080611,000000,64.035,64.035,64.035,64.035,49300553,0
941.HK,D,20080613,000000,61.743,61.743,61.743,61.743,44299059,0
941.HK,D,20080618,000000,63.859,63.859,63.859,63.859,35539624,0
941.HK,D,20080620,000000,62.624,62.624,62.624,62.624,32092397,0
941.HK,D,20080625,000000,63.213,63.213,63.213,63.213,19827671,0
941.HK,D,20080627,000000,61.389,61.389,61.389,61.389,46387871,0
941.HK,D,20080703,000000,59.861,59.861,59.861,59.861,44970784,0
941.HK,D,20080707,000000,62.095,62.095,62.095,62.095,26685373,0
941.HK,D,20080710,000000,60.213,60.213,60.213,60.213,60931643,0
941.HK,D,20080714,000000,61.743,61.743,61.743,61.743,34489711,0
941.HK,D,20080717,000000,61.859,61.859,61.859,61.859,38514069,0
941.HK,D,20080721,000000,62.624,62.624,62.624,62.624,29975919,0
941.HK,D,20080724,000000,64.563,64.563,64.563,64.563,45649825,0
941.HK,D,20080728,000000,62.858,62.858,62.858,62.858,22725342,0
941.HK,D,20080730,000000,62.095,62.095,62.095,62.095,33377374,0
941.HK,D,20080804,000000,61.447,61.447,61.447,61.447,23545454,0
941.HK,D,20080807,000000,59.918,59.918,59.918,59.918,43182273,0
941.HK,D,20080812,000000,55.566,55.566,55.566,55.566,95264551,0
941.HK,D,20080814,000000,55.743,55.743,55.743,55.743,26255099,0
941.HK,D,20080819,000000,53.833,53.833,53.833,53.833,23032321,0
941.HK,D,20080821,000000,53.508,53.508,53.508,53.508,34360458,0
941.HK,D,20080827,000000,56.773,56.773,56.773,56.773,58722794,0
941.HK,D,20080829,000000,52.687,52.687,52.687,52.687,77080866,0
941.HK,D,20080903,000000,50.804,50.804,50.804,50.804,36256467,0
941.HK,D,20080905,000000,48.218,48.218,48.218,48.218,50752448,0
941.HK,D,20080910,000000,47.805,47.805,47.805,47.805,45047246,0
941.HK,D,20080912,000000,45.661,45.661,45.661,45.661,40099743,0
941.HK,D,20080918,000000,43.804,43.804,43.804,43.804,117934118,0
941.HK,D,20080922,000000,50.268,50.268,50.268,50.268,97595678,0
941.HK,D,20080925,000000,48.083,48.083,48.083,48.083,39739551,0
941.HK,D,20080929,000000,44.883,44.883,44.883,44.883,57010969,0
941.HK,D,20081002,000000,47.695,47.695,47.695,47.695,51587628,0
941.HK,D,20081008,000000,39.796,39.796,39.796,39.796,79159389,0
941.HK,D,20081010,000000,39.734,39.734,39.734,39.734,76250464,0
941.HK,D,20081015,000000,43.326,43.326,43.326,43.326,45784343,0
941.HK,D,20081017,000000,39.556,39.556,39.556,39.556,52310028,0
941.HK,D,20081022,000000,38.268,38.268,38.268,38.268,56724922,0
941.HK,D,20081024,000000,34.41,34.41,34.41,34.41,67646588,0
941.HK,D,20081029,000000,35.994,35.994,35.994,35.994,80475495,0
941.HK,D,20081031,000000,40.574,40.574,40.574,40.574,50839643,0
941.HK,D,20081105,000000,42.846,42.846,42.846,42.846,45064737,0
941.HK,D,20081107,000000,40.753,40.753,40.753,40.753,46138921,0
941.HK,D,20081112,000000,41.173,41.173,41.173,41.173,33902985,0
941.HK,D,20081114,000000,40.724,40.724,40.724,40.724,39087125,0
941.HK,D,20081119,000000,39.796,39.796,39.796,39.796,29101897,0
941.HK,D,20081121,000000,40.394,40.394,40.394,40.394,50833672,0
941.HK,D,20081125,000000,39.796,39.796,39.796,39.796,39880965,0
941.HK,D,20081128,000000,42.548,42.548,42.548,42.548,32216150,0
941.HK,D,20081202,000000,42.069,42.069,42.069,42.069,28081238,0
941.HK,D,20081205,000000,45.18,45.18,45.18,45.18,32738381,0
941.HK,D,20081209,000000,46.678,46.678,46.678,46.678,47140415,0
941.HK,D,20081212,000000,46.975,46.975,46.975,46.975,38054376,0
941.HK,D,20081216,000000,49.07,49.07,49.07,49.07,21316539,0
941.HK,D,20081219,000000,48.771,48.771,48.771,48.771,30047509,0
941.HK,D,20081223,000000,45.18,45.18,45.18,45.18,24565698,0
941.HK,D,20081230,000000,45.6,45.6,45.6,45.6,18211927,0
941.HK,D,20090102,000000,48.593,48.593,48.593,48.593,18946743,0
941.HK,D,20090107,000000,46.946,46.946,46.946,46.946,41106343,0
941.HK,D,20090109,000000,45.062,45.062,45.062,45.062,33282960,0
941.HK,D,20090114,000000,43.566,43.566,43.566,43.566,24389774,0
941.HK,D,20090116,000000,41.41,41.41,41.41,41.41,30565388,0
941.HK,D,20090121,000000,41.44,41.44,41.44,41.44,35114275,0
941.HK,D,20090123,000000,40.961,40.961,40.961,40.961,27624528,0
941.HK,D,20090130,000000,42.188,42.188,42.188,42.188,42764506,0
941.HK,D,20090204,000000,42.637,42.637,42.637,42.637,20487190,0
941.HK,D,20090206,000000,45.42,45.42,45.42,45.42,28263417,0
941.HK,D,20090211,000000,44.582,44.582,44.582,44.582,18823994,0
941.HK,D,20090213,000000,44.702,44.702,44.702,44.702,13601412,0
941.HK,D,20090218,000000,42.787,42.787,42.787,42.787,26481234,0
941.HK,D,20090220,000000,40.811,40.811,40.811,40.811,35566257,0
941.HK,D,20090225,000000,42.158,42.158,42.158,42.158,30498434,0
941.HK,D,20090227,000000,40.693,40.693,40.693,40.693,29474444,0
941.HK,D,20090304,000000,40.513,40.513,40.513,40.513,30889172,0
941.HK,D,20090306,000000,38.896,38.896,38.896,38.896,46049663,0
941.HK,D,20090311,000000,39.137,39.137,39.137,39.137,26827098,0
941.HK,D,20090313,000000,40.513,40.513,40.513,40.513,32513105,0
941.HK,D,20090318,000000,40.753,40.753,40.753,40.753,26416781,0
941.HK,D,20090320,000000,37.761,37.761,37.761,37.761,74838782,0
941.HK,D,20090325,000000,40.123,40.123,40.123,40.123,36642262,0
941.HK,D,20090327,000000,41.68,41.68,41.68,41.68,45556917,0
941.HK,D,20090331,000000,40.394,40.394,40.394,40.394,31839958,0
941.HK,D,20090403,000000,40.993,40.993,40.993,40.993,49554299,0
941.HK,D,20090407,000000,41.59,41.59,41.59,41.59,35067854,0
941.HK,D,20090414,000000,41.769,41.769,41.769,41.769,54732348,0
941.HK,D,20090416,000000,44.374,44.374,44.374,44.374,87874890,0
941.HK,D,20090421,000000,42.188,42.188,42.188,42.188,61855609,0
941.HK,D,20090423,000000,41.499,41.499,41.499,41.499,27555077,0
941.HK,D,20090428,000000,39.646,39.646,39.646,39.646,38074823,0
941.HK,D,20090430,000000,40.274,40.274,40.274,40.274,77737158,0
941.HK,D,20090506,000000,44.163,44.163,44.163,44.163,46470000,0
941.HK,D,20090508,000000,45.63,45.63,45.63,45.63,55715344,0
941.HK,D,20090513,000000,45.689,45.689,45.689,45.689,0,0
941.HK,D,20090515,000000,43.205,43.205,43.205,43.205,38190723,0
941.HK,D,20090520,000000,44.643,44.643,44.643,44.643,31773837,0
941.HK,D,20090522,000000,43.864,43.864,43.864,43.864,39988056,0
941.HK,D,20090526,000000,43.44,43.44,43.44,43.44,19985955,0
941.HK,D,20090601,000000,48.992,48.992,48.992,48.992,63620052,0
941.HK,D,20090603,000000,47.986,47.986,47.986,47.986,48369912,0
941.HK,D,20090608,000000,48.381,48.381,48.381,48.381,65636200,0
941.HK,D,20090610,000000,50.608,50.608,50.608,50.608,52492165,0
941.HK,D,20090615,000000,48.684,48.684,48.684,48.684,23817185,0
941.HK,D,20090617,000000,47.102,47.102,47.102,47.102,31866725,0
941.HK,D,20090622,000000,46.644,46.644,46.644,46.644,33137480,0
941.HK,D,20090624,000000,46.185,46.185,46.185,46.185,30983597,0
941.HK,D,20090629,000000,48.199,48.199,48.199,48.199,33464649,0
941.HK,D,20090702,000000,46.461,46.461,46.461,46.461,36297467,0
941.HK,D,20090707,000000,45.515,45.515,45.515,45.515,24769162,0
941.HK,D,20090709,000000,45.515,45.515,45.515,45.515,29918899,0
941.HK,D,20090714,000000,45.117,45.117,45.117,45.117,21721045,0
941.HK,D,20090716,000000,45.911,45.911,45.911,45.911,27925467,0
941.HK,D,20090721,000000,47.039,47.039,47.039,47.039,41866528,0
941.HK,D,20090723,000000,46.611,46.611,46.611,46.611,48248180,0
941.HK,D,20090727,000000,49.023,49.023,49.023,49.023,69031914,0
941.HK,D,20090730,000000,49.693,49.693,49.693,49.693,44752092,0
941.HK,D,20090803,000000,50.182,50.182,50.182,50.182,23750420,0
941.HK,D,20090806,000000,53.142,53.142,53.142,53.142,82286252,0
941.HK,D,20090810,000000,55.855,55.855,55.855,55.855,63693493,0
941.HK,D,20090813,000000,54.332,54.332,54.332,54.332,34011845,0
941.HK,D,20090817,000000,51.251,51.251,51.251,51.251,38931597,0
941.HK,D,20090820,000000,50.548,50.548,50.548,50.548,41826218,0
941.HK,D,20090824,000000,48.228,48.228,48.228,48.228,54079827,0
941.HK,D,20090827,000000,47.741,47.741,47.741,47.741,25274364,0
941.HK,D,20090831,000000,46.001,46.001,46.001,46.001,44736792,0
941.HK,D,20090903,000000,45.817,45.817,45.817,45.817,32097339,0
941.HK,D,20090907,000000,47.253,47.253,47.253,47.253,35041660,0
941.HK,D,20090910,000000,48.566,48.566,48.566,48.566,38444769,0
941.HK,D,20090914,000000,47.999,47.999,47.999,47.999,44861793,0
941.HK,D,20090917,000000,48.713,48.713,48.713,48.713,57943248,0
941.HK,D,20090921,000000,48.651,48.651,48.651,48.651,62441856,0
941.HK,D,20090923,000000,50.202,50.202,50.202,50.202,42159963,0
941.HK,D,20090928,000000,47.038,47.038,47.038,47.038,48457305,0
941.HK,D,20090930,000000,46.914,46.914,46.914,46.914,31130879,0
941.HK,D,20091006,000000,47.596,47.596,47.596,47.596,28736662,0
941.HK,D,20091008,000000,48.496,48.496,48.496,48.496,24302647,0
941.HK,D,20091013,000000,48.217,48.217,48.217,48.217,21484525,0
941.HK,D,20091015,000000,48.62,48.62,48.62,48.62,39412216,0
941.HK,D,20091020,000000,48.868,48.868,48.868,48.868,29913451,0
941.HK,D,20091022,000000,47.347,47.347,47.347,47.347,35439543,0
941.HK,D,20091028,000000,46.324,46.324,46.324,46.324,48399250,0
941.HK,D,20091030,000000,45.92,45.92,45.92,45.92,44530901,0
941.HK,D,20091104,000000,45.858,45.858,45.858,45.858,24500457,0
941.HK,D,20091106,000000,45.858,45.858,45.858,45.858,30234228,0
941.HK,D,20091111,000000,46.823,46.823,46.823,46.823,32646073,0
941.HK,D,20091113,000000,45.767,45.767,45.767,45.767,30043265,0
941.HK,D,20091117,000000,46.107,46.107,46.107,46.107,25545555,0
941.HK,D,20091120,000000,47.566,47.566,47.566,47.566,31705782,0
941.HK,D,20091124,000000,46.665,46.665,46.665,46.665,27104165,0
941.HK,D,20091127,000000,44.525,44.525,44.525,44.525,52255273,0
941.HK,D,20091201,000000,45.331,45.331,45.331,45.331,27179478,0
941.HK,D,20091204,000000,45.983,45.983,45.983,45.983,18234684,0
941.HK,D,20091208,000000,44.896,44.896,44.896,44.896,22666411,0
941.HK,D,20091211,000000,43.657,43.657,43.657,43.657,34414530,0
