<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
1299.HK,D,20110112,000000,20.354,20.354,19.883,20.118,55008174,0
1299.HK,D,20110113,000000,20.306,20.494,20.26,20.4,55327896,0
1299.HK,D,20110114,000000,20.4,20.4,20.025,20.072,45841184,0
1299.HK,D,20110117,000000,20.072,20.165,19.697,19.883,45495511,0
1299.HK,D,20110118,000000,19.883,20.118,19.79,19.838,28888392,0
1299.HK,D,20110119,000000,20.118,20.447,20.025,20.4,49729263,0
1299.HK,D,20110120,000000,20.213,20.587,20.213,20.4,39389127,0
1299.HK,D,20110121,000000,20.306,20.447,20.26,20.26,20345184,0
1299.HK,D,20110124,000000,20.447,20.729,20.26,20.54,33695793,0
1299.HK,D,20110125,000000,20.54,20.635,20.306,20.447,18454096,0
1299.HK,D,20110126,000000,20.54,20.587,20.165,20.354,16605312,0
1299.HK,D,20110127,000000,20.587,20.635,20.447,20.54,21430286,0
1299.HK,D,20110128,000000,20.635,20.635,20.26,20.306,19846055,0
1299.HK,D,20110131,000000,20.118,20.306,19.978,20.118,28844639,0
1299.HK,D,20110201,000000,20.26,20.306,19.978,20.165,20518018,0
1299.HK,D,20110202,000000,20.306,20.4,20.165,20.306,15590943,0
1299.HK,D,20110207,000000,20.54,20.682,20.494,20.635,42671320,0
1299.HK,D,20110208,000000,20.729,21.057,20.635,21.01,37676045,0
1299.HK,D,20110209,000000,21.104,21.104,20.635,20.682,50820235,0
1299.HK,D,20110210,000000,20.682,21.057,20.635,20.682,51034138,0
1299.HK,D,20110211,000000,20.962,21.197,20.822,21.057,44945350,0
1299.HK,D,20110214,000000,20.774,21.057,20.774,21.01,26526276,0
1299.HK,D,20110215,000000,21.01,21.104,20.962,21.057,21465432,0
1299.HK,D,20110216,000000,21.104,21.104,20.682,20.774,14977483,0
1299.HK,D,20110217,000000,20.774,20.822,20.447,20.494,26659625,0
1299.HK,D,20110218,000000,20.635,20.682,20.354,20.447,20126868,0
1299.HK,D,20110221,000000,20.447,20.447,20.213,20.306,25588361,0
1299.HK,D,20110222,000000,20.165,20.26,19.978,20.165,16121167,0
1299.HK,D,20110223,000000,20.213,20.26,19.978,20.025,17746886,0
1299.HK,D,20110224,000000,19.931,20.165,19.697,19.79,33676307,0
1299.HK,D,20110225,000000,20.635,21.197,20.4,20.918,108503913,0
1299.HK,D,20110228,000000,21.197,21.385,21.01,21.29,75243302,0
1299.HK,D,20110301,000000,21.34,21.526,21.152,21.245,55628998,0
1299.HK,D,20110302,000000,21.01,21.104,20.774,21.057,25822726,0
1299.HK,D,20110303,000000,21.057,21.431,21.057,21.385,31942553,0
1299.HK,D,20110304,000000,21.573,21.573,21.29,21.431,43468997,0
1299.HK,D,20110307,000000,21.76,21.808,21.478,21.573,51345723,0
1299.HK,D,20110308,000000,21.713,22.464,21.666,22.417,144143915,0
1299.HK,D,20110309,000000,22.511,22.604,22.088,22.229,55592001,0
1299.HK,D,20110310,000000,22.417,22.417,21.947,22.229,29678216,0
1299.HK,D,20110311,000000,22.042,22.135,21.385,21.666,53694306,0
1299.HK,D,20110314,000000,21.478,21.666,21.104,21.526,41990235,0
1299.HK,D,20110315,000000,21.385,21.431,20.4,21.29,75525355,0
1299.HK,D,20110316,000000,21.573,21.808,21.34,21.666,59230625,0
1299.HK,D,20110317,000000,21.385,21.526,21.245,21.34,58915517,0
1299.HK,D,20110318,000000,21.526,21.526,21.057,21.197,43470672,0
1299.HK,D,20110321,000000,21.29,21.666,21.245,21.573,29377321,0
1299.HK,D,20110322,000000,21.713,21.713,21.478,21.666,28438021,0
1299.HK,D,20110323,000000,21.573,22.182,21.573,22.042,65560329,0
1299.HK,D,20110324,000000,22.277,22.464,22.135,22.417,75148929,0
1299.HK,D,20110325,000000,22.511,22.604,22.042,22.511,78514044,0
1299.HK,D,20110328,000000,22.135,22.698,22.135,22.417,40160102,0
1299.HK,D,20110329,000000,22.369,22.511,22.324,22.417,27535121,0
1299.HK,D,20110330,000000,22.651,22.651,22.324,22.369,26720159,0
1299.HK,D,20110331,000000,22.511,22.651,22.369,22.464,41036848,0
1299.HK,D,20110401,000000,22.885,22.885,22.604,22.651,49544119,0
1299.HK,D,20110404,000000,22.698,23.027,22.698,22.98,46622231,0
1299.HK,D,20110406,000000,23.355,23.355,23.121,23.308,48598965,0
1299.HK,D,20110407,000000,23.308,23.401,23.071,23.262,27388010,0
1299.HK,D,20110408,000000,23.121,23.262,22.559,22.698,40825464,0
1299.HK,D,20110411,000000,22.698,22.98,22.559,22.651,24672722,0
1299.HK,D,20110412,000000,22.651,22.698,22.464,22.559,28244445,0
1299.HK,D,20110413,000000,22.604,23.071,22.559,22.885,36370491,0
1299.HK,D,20110414,000000,22.98,23.308,22.839,23.214,31254160,0
1299.HK,D,20110415,000000,23.355,23.589,23.214,23.494,57374503,0
1299.HK,D,20110418,000000,23.824,24.573,23.824,24.105,80274679,0
1299.HK,D,20110419,000000,24.105,24.434,23.918,24.34,70846987,0
1299.HK,D,20110420,000000,24.48,24.527,23.918,24.246,54104582,0
1299.HK,D,20110421,000000,24.246,25.138,24.246,25.09,67488346,0
1299.HK,D,20110426,000000,24.808,24.994,24.105,24.292,43272057,0
1299.HK,D,20110427,000000,24.434,24.573,23.918,23.966,33116333,0
1299.HK,D,20110428,000000,24.434,24.857,24.199,24.292,39373050,0
1299.HK,D,20110429,000000,24.808,24.808,24.385,24.527,22222191,0
1299.HK,D,20110503,000000,24.808,25.09,24.385,24.48,27836295,0
1299.HK,D,20110504,000000,24.105,24.67,23.918,24.573,29785611,0
1299.HK,D,20110505,000000,24.527,25.138,24.34,25.138,43479792,0
1299.HK,D,20110506,000000,24.857,25.09,24.714,24.857,32052516,0
1299.HK,D,20110509,000000,24.95,25.934,24.95,25.747,75030616,0
1299.HK,D,20110511,000000,25.982,26.074,25.561,25.699,51192849,0
1299.HK,D,20110512,000000,25.326,25.326,24.857,25.138,57180852,0
1299.HK,D,20110513,000000,25.326,25.326,24.903,25.09,30717274,0
1299.HK,D,20110516,000000,25.183,25.277,24.714,24.857,23074494,0
1299.HK,D,20110517,000000,24.67,24.95,24.199,24.857,38286901,0
1299.HK,D,20110518,000000,24.763,25.043,24.67,24.763,20987757,0
1299.HK,D,20110519,000000,25.09,25.326,24.808,25.138,22775051,0
1299.HK,D,20110520,000000,25.23,25.23,24.808,24.857,16355851,0
1299.HK,D,20110523,000000,24.527,24.903,24.151,24.385,34716046,0
1299.HK,D,20110524,000000,24.385,24.527,24.151,24.48,23855489,0
1299.HK,D,20110525,000000,24.385,24.622,24.105,24.527,26236725,0
1299.HK,D,20110526,000000,24.48,24.714,24.34,24.527,23155575,0
1299.HK,D,20110527,000000,24.67,25.09,24.48,25.043,23743568,0
1299.HK,D,20110530,000000,25.183,25.794,24.95,25.747,38971464,0
1299.HK,D,20110531,000000,25.651,25.934,25.513,25.747,50304380,0
1299.HK,D,20110601,000000,25.747,25.84,25.513,25.651,60058734,0
1299.HK,D,20110602,000000,25.326,25.651,25.277,25.651,49043809,0
1299.HK,D,20110603,000000,25.747,26.403,25.513,26.308,252463429,0
1299.HK,D,20110607,000000,25.513,26.121,25.513,25.886,85919738,0
1299.HK,D,20110608,000000,25.699,26.029,25.606,25.699,42361650,0
1299.HK,D,20110609,000000,25.561,26.263,25.561,26.216,56775565,0
1299.HK,D,20110610,000000,26.263,26.451,25.886,26.263,46129846,0
1299.HK,D,20110613,000000,26.074,26.451,25.934,26.403,32393963,0
1299.HK,D,20110614,000000,26.17,26.731,26.074,26.355,29617672,0
1299.HK,D,20110615,000000,26.17,26.355,25.561,25.561,39458319,0
1299.HK,D,20110616,000000,25.183,25.183,24.292,24.48,99991708,0
1299.HK,D,20110617,000000,24.48,24.573,23.966,24.246,40678219,0
1299.HK,D,20110620,000000,24.292,24.67,23.777,24.246,27594241,0
1299.HK,D,20110621,000000,24.573,24.95,24.34,24.857,37156111,0
1299.HK,D,20110622,000000,25.043,25.326,24.67,24.994,33956276,0
1299.HK,D,20110623,000000,24.808,25.277,24.67,25.138,29010370,0
1299.HK,D,20110624,000000,25.23,25.373,25.043,25.277,23022677,0
1299.HK,D,20110627,000000,24.903,25.326,24.857,25.23,26796893,0
1299.HK,D,20110628,000000,25.138,25.277,24.714,25.09,21888468,0
1299.HK,D,20110629,000000,25.23,25.326,24.994,25.138,22560104,0
1299.HK,D,20110630,000000,25.138,25.465,25.043,25.277,26724912,0
1299.HK,D,20110704,000000,25.513,25.794,25.465,25.651,34920683,0
1299.HK,D,20110705,000000,25.794,26.074,25.606,25.886,23447312,0
1299.HK,D,20110706,000000,26.029,26.263,25.513,25.606,34229607,0
1299.HK,D,20110707,000000,25.513,26.216,25.513,26.029,38201299,0
1299.HK,D,20110708,000000,26.17,26.403,26.074,26.216,24983732,0
1299.HK,D,20110711,000000,26.121,26.17,25.699,25.747,12542006,0
1299.HK,D,20110712,000000,25.373,25.513,24.714,24.808,34147564,0
1299.HK,D,20110713,000000,24.714,25.277,24.714,25.09,24549725,0
1299.HK,D,20110714,000000,25.043,25.09,24.714,24.95,23975861,0
1299.HK,D,20110715,000000,24.763,24.763,24.246,24.385,40039242,0
1299.HK,D,20110718,000000,24.199,24.903,24.199,24.573,20169952,0
1299.HK,D,20110719,000000,24.622,25.09,24.385,25.043,23116839,0
1299.HK,D,20110720,000000,25.043,25.326,24.857,25.183,21847438,0
1299.HK,D,20110721,000000,25.138,25.277,24.994,25.043,17452028,0
1299.HK,D,20110722,000000,25.183,25.326,24.857,25.23,26886517,0
1299.HK,D,20110725,000000,24.903,26.17,24.903,25.651,38961864,0
1299.HK,D,20110726,000000,25.747,26.074,25.606,26.029,21412839,0
1299.HK,D,20110727,000000,25.794,25.886,25.699,25.794,12980988,0
1299.HK,D,20110728,000000,25.418,26.074,25.418,25.982,26459876,0
1299.HK,D,20110729,000000,27.2,27.2,26.355,26.873,127157375,0
1299.HK,D,20110801,000000,27.529,28.044,27.294,27.716,93507090,0
1299.HK,D,20110802,000000,27.434,27.67,27.012,27.106,40712961,0
1299.HK,D,20110803,000000,26.731,26.731,26.263,26.59,50950171,0
1299.HK,D,20110804,000000,27.012,27.012,26.074,26.403,38976218,0
1299.HK,D,20110805,000000,25.23,25.326,23.824,24.808,153398367,0
1299.HK,D,20110808,000000,24.151,25.513,24.059,25.277,73247645,0
1299.HK,D,20110809,000000,23.824,24.857,23.308,23.87,114997809,0
1299.HK,D,20110810,000000,24.199,24.67,23.683,23.777,64181167,0
1299.HK,D,20110811,000000,23.355,24.105,23.167,23.729,47936331,0
1299.HK,D,20110812,000000,24.292,24.527,23.966,24.151,37169895,0
1299.HK,D,20110815,000000,24.573,25.183,24.48,24.763,51173340,0
1299.HK,D,20110816,000000,25.326,25.418,24.903,25.09,37971517,0
1299.HK,D,20110817,000000,25.326,25.934,25.277,25.606,44009515,0
1299.HK,D,20110818,000000,25.373,25.794,25.277,25.326,33882381,0
1299.HK,D,20110819,000000,24.48,24.808,24.199,24.292,44408341,0
1299.HK,D,20110822,000000,24.385,24.67,23.121,23.824,56274452,0
1299.HK,D,20110823,000000,23.87,24.246,23.167,24.105,55108139,0
1299.HK,D,20110824,000000,24.105,24.34,23.777,23.966,30022946,0
1299.HK,D,20110825,000000,24.011,24.385,24.011,24.246,26498031,0
1299.HK,D,20110826,000000,24.011,24.059,23.494,23.824,30315782,0
1299.HK,D,20110829,000000,24.292,24.292,23.966,24.151,25972207,0
1299.HK,D,20110830,000000,24.527,25.465,24.434,25.373,58101078,0
1299.HK,D,20110831,000000,25.277,25.794,25.138,25.651,59569546,0
1299.HK,D,20110901,000000,26.074,26.355,25.277,25.418,41084484,0
1299.HK,D,20110902,000000,25.794,25.794,24.622,24.808,27753216,0
1299.HK,D,20110905,000000,24.48,24.857,24.292,24.434,20490134,0
1299.HK,D,20110906,000000,24.151,24.622,23.824,24.573,33384119,0
1299.HK,D,20110907,000000,24.763,25.326,24.67,25.23,35533792,0
1299.HK,D,20110908,000000,25.465,25.465,24.808,24.994,20125510,0
1299.HK,D,20110909,000000,24.903,24.994,24.385,24.434,29482352,0
1299.HK,D,20110912,000000,23.683,23.729,23.071,23.167,61832826,0
1299.HK,D,20110914,000000,22.885,23.071,21.666,22.135,81047192,0
1299.HK,D,20110915,000000,22.324,23.262,22.324,23.121,54749197,0
1299.HK,D,20110916,000000,23.448,23.729,22.98,23.214,34434751,0
1299.HK,D,20110919,000000,23.167,23.167,22.698,22.791,26691054,0
1299.HK,D,20110920,000000,22.98,23.027,22.369,22.933,26037462,0
1299.HK,D,20110921,000000,22.559,22.651,22.042,22.229,39013963,0
1299.HK,D,20110922,000000,21.855,21.855,20.118,20.26,79828858,0
1299.HK,D,20110923,000000,20.26,21.385,19.838,21.057,61706872,0
1299.HK,D,20110926,000000,20.774,21.197,20.118,20.918,62259558,0
1299.HK,D,20110927,000000,21.385,21.76,21.057,21.29,47129098,0
1299.HK,D,20110928,000000,21.01,21.197,20.587,20.774,39366818,0
1299.HK,D,20110930,000000,20.774,21.666,20.54,20.918,56505464,0
1299.HK,D,20111003,000000,20.682,20.729,19.555,20.26,39397814,0
1299.HK,D,20111004,000000,19.743,19.883,18.608,18.703,56369158,0
1299.HK,D,20111006,000000,19.883,21.245,19.838,20.54,80913477,0
1299.HK,D,20111007,000000,21.573,22.182,21.197,21.526,77854872,0
1299.HK,D,20111010,000000,21.947,21.947,20.918,21.245,43484172,0
1299.HK,D,20111011,000000,22.511,22.511,21.855,21.947,48599572,0
1299.HK,D,20111012,000000,21.573,22.839,20.918,22.745,44768541,0
1299.HK,D,20111013,000000,23.448,23.448,22.651,22.885,62520870,0
1299.HK,D,20111014,000000,23.262,23.262,21.855,22.417,55341131,0
1299.HK,D,20111017,000000,22.839,22.839,21.76,22.088,48240748,0
1299.HK,D,20111018,000000,21.245,21.76,20.962,21.245,46934919,0
1299.HK,D,20111019,000000,21.29,22.042,21.29,21.713,29043130,0
1299.HK,D,20111020,000000,21.573,22.088,21.385,21.76,43442624,0
1299.HK,D,20111021,000000,21.713,21.947,21.478,21.573,20641490,0
1299.HK,D,20111024,000000,21.901,22.464,21.901,22.324,27896050,0
1299.HK,D,20111025,000000,22.464,22.464,21.901,22.088,25877232,0
1299.HK,D,20111026,000000,21.713,22.277,21.526,22.229,25915469,0
1299.HK,D,20111027,000000,22.277,22.604,21.76,22.417,54477298,0
1299.HK,D,20111028,000000,22.885,22.933,22.324,22.604,74607765,0
1299.HK,D,20111031,000000,22.511,23.121,22.324,22.604,43769386,0
1299.HK,D,20111101,000000,22.324,23.071,22.324,22.698,42194393,0
1299.HK,D,20111102,000000,22.369,22.745,22.229,22.511,32107587,0
1299.HK,D,20111103,000000,22.135,22.511,21.947,22.042,29332445,0
1299.HK,D,20111104,000000,22.511,22.885,22.417,22.791,41977231,0
1299.HK,D,20111107,000000,23.027,23.167,22.651,22.933,40970853,0
1299.HK,D,20111108,000000,23.214,23.401,22.98,23.262,26051520,0
1299.HK,D,20111109,000000,23.494,23.542,23.214,23.308,23526368,0
1299.HK,D,20111110,000000,22.511,22.839,22.369,22.417,28242225,0
1299.HK,D,20111111,000000,22.698,22.698,22.417,22.464,12413270,0
1299.HK,D,20111114,000000,22.933,23.167,22.839,23.027,22023070,0
1299.HK,D,20111115,000000,22.933,22.933,22.464,22.559,12329034,0
1299.HK,D,20111116,000000,22.745,22.745,22.042,22.182,16040656,0
1299.HK,D,20111117,000000,22.042,22.511,21.808,22.277,15302811,0
1299.HK,D,20111118,000000,22.417,22.417,21.947,22.182,22598709,0
1299.HK,D,20111121,000000,22.042,22.042,21.478,21.621,17314662,0
1299.HK,D,20111122,000000,21.666,22.135,21.573,21.901,15278267,0
1299.HK,D,20111123,000000,21.855,21.947,21.431,21.713,17118750,0
1299.HK,D,20111124,000000,21.808,22.464,21.573,22.277,24930647,0
1299.HK,D,20111125,000000,21.808,22.277,21.666,22.182,12076754,0
1299.HK,D,20111128,000000,22.417,22.604,21.947,21.996,12257111,0
1299.HK,D,20111129,000000,22.042,22.277,21.901,22.229,13147782,0
1299.HK,D,20111130,000000,22.417,22.417,21.855,22.088,26209238,0
1299.HK,D,20111201,000000,22.98,23.027,22.464,22.559,48082279,0
1299.HK,D,20111202,000000,22.324,22.604,22.229,22.369,33051747,0
1299.HK,D,20111205,000000,22.559,22.791,22.369,22.559,21072566,0
1299.HK,D,20111206,000000,22.324,22.464,22.229,22.369,7015001,0
1299.HK,D,20111207,000000,22.604,22.791,22.464,22.745,14387352,0
1299.HK,D,20111208,000000,22.698,22.698,22.369,22.511,14509502,0
1299.HK,D,20111209,000000,22.135,22.511,21.947,22.042,11204151,0
1299.HK,D,20111212,000000,22.417,22.604,22.229,22.277,16152288,0
1299.HK,D,20111213,000000,22.042,22.417,21.855,21.947,16016031,0
1299.HK,D,20111214,000000,21.947,22.324,21.808,22.088,21141830,0
1299.HK,D,20111215,000000,21.808,21.855,21.104,21.34,33874937,0
1299.HK,D,20111216,000000,21.104,21.666,21.104,21.431,23403308,0
1299.HK,D,20111219,000000,21.29,21.573,21.057,21.34,19581422,0
1299.HK,D,20111220,000000,21.526,22.088,21.34,21.947,20933943,0
1299.HK,D,20111221,000000,22.511,22.511,22.229,22.417,14814798,0
1299.HK,D,20111222,000000,22.464,22.511,22.277,22.417,7739669,0
1299.HK,D,20111223,000000,22.511,22.745,22.464,22.651,8840970,0
1299.HK,D,20111228,000000,22.745,22.745,22.511,22.651,12248980,0
1299.HK,D,20111229,000000,22.511,22.698,22.324,22.604,14516903,0
1299.HK,D,20111230,000000,22.464,22.791,22.417,22.745,16636375,0
1299.HK,D,20120103,000000,23.071,23.262,22.98,23.071,18424749,0
1299.HK,D,20120104,000000,23.355,23.355,22.933,22.98,18992751,0
1299.HK,D,20120105,000000,23.262,23.262,23.027,23.027,8527500,0
1299.HK,D,20120106,000000,22.791,22.933,22.464,22.651,15836376,0
1299.HK,D,20120109,000000,22.745,22.745,22.088,22.417,28203287,0
1299.HK,D,20120110,000000,22.745,22.791,22.417,22.511,25132715,0
1299.HK,D,20120111,000000,22.745,22.745,22.369,22.464,19770669,0
1299.HK,D,20120112,000000,22.604,22.698,22.511,22.604,24054186,0
1299.HK,D,20120113,000000,22.604,22.698,22.277,22.417,16513135,0
1299.HK,D,20120116,000000,22.324,22.651,22.229,22.511,10908845,0
1299.HK,D,20120117,000000,22.698,22.933,22.464,22.885,22676430,0
1299.HK,D,20120118,000000,22.98,23.401,22.933,23.262,39984210,0
1299.HK,D,20120119,000000,23.448,24.151,23.401,24.059,59153657,0
1299.HK,D,20120120,000000,24.67,24.808,24.011,24.246,53401145,0
1299.HK,D,20120126,000000,24.622,24.808,24.151,24.714,47270602,0
1299.HK,D,20120127,000000,25.277,25.326,24.527,24.763,40273367,0
1299.HK,D,20120130,000000,24.527,24.714,24.059,24.199,27737126,0
1299.HK,D,20120131,000000,24.246,24.573,24.105,24.292,24265048,0
1299.HK,D,20120201,000000,24.857,25.183,24.292,24.622,29519909,0
1299.HK,D,20120202,000000,24.763,25.09,24.527,24.622,28233746,0
1299.HK,D,20120203,000000,24.385,24.763,24.385,24.527,14710238,0
1299.HK,D,20120206,000000,24.857,24.903,23.918,24.199,32412306,0
1299.HK,D,20120207,000000,24.385,24.808,23.918,24.151,30550174,0
1299.HK,D,20120208,000000,24.292,24.527,24.011,24.48,17211903,0
1299.HK,D,20120209,000000,24.292,24.714,24.059,24.622,30407879,0
1299.HK,D,20120210,000000,24.857,24.857,24.385,24.622,21161611,0
1299.HK,D,20120213,000000,24.808,25.326,24.573,25.09,28863122,0
1299.HK,D,20120214,000000,25.326,25.326,24.903,25.043,20010681,0
1299.HK,D,20120215,000000,24.903,25.277,24.903,25.183,24745200,0
1299.HK,D,20120216,000000,25.138,25.138,24.714,24.808,18302907,0
1299.HK,D,20120217,000000,25.09,25.138,24.714,24.994,9316384,0
1299.HK,D,20120220,000000,25.418,25.418,25.043,25.183,26918256,0
1299.HK,D,20120221,000000,25.183,25.465,24.994,25.418,18404537,0
1299.HK,D,20120222,000000,25.373,26.074,25.277,26.029,37176492,0
1299.HK,D,20120223,000000,25.747,25.794,25.23,25.699,26297411,0
1299.HK,D,20120224,000000,26.263,26.826,25.934,26.543,78808479,0
1299.HK,D,20120227,000000,27.106,27.67,27.012,27.483,74105728,0
1299.HK,D,20120228,000000,27.622,27.809,27.387,27.716,56975804,0
1299.HK,D,20120229,000000,27.996,27.996,27.341,27.575,36049841,0
1299.HK,D,20120301,000000,27.67,27.716,27.341,27.341,23447099,0
1299.HK,D,20120302,000000,27.622,27.622,27.106,27.387,34537704,0
1299.HK,D,20120305,000000,27.387,27.387,27.387,27.387,0,0
1299.HK,D,20120306,000000,25.465,25.561,24.95,25.09,2056528674,0
1299.HK,D,20120307,000000,24.857,25.84,24.763,25.794,201664952,0
1299.HK,D,20120308,000000,25.982,26.029,25.606,25.699,80815202,0
1299.HK,D,20120309,000000,25.886,25.886,25.513,25.651,37046510,0
1299.HK,D,20120312,000000,25.606,25.886,25.418,25.747,43510540,0
1299.HK,D,20120313,000000,25.794,25.982,25.651,25.934,26784854,0
1299.HK,D,20120314,000000,26.029,26.355,25.982,26.216,60157027,0
1299.HK,D,20120315,000000,26.403,26.731,26.308,26.638,67612761,0
1299.HK,D,20120316,000000,26.873,26.873,26.495,26.638,60709278,0
1299.HK,D,20120319,000000,26.731,26.731,26.074,26.355,33010266,0
1299.HK,D,20120320,000000,26.355,26.355,25.747,25.982,38654540,0
1299.HK,D,20120321,000000,26.074,26.17,25.418,25.84,30385837,0
1299.HK,D,20120322,000000,26.029,26.263,25.886,26.029,33812526,0
1299.HK,D,20120323,000000,25.794,26.121,25.561,26.074,31669200,0
1299.HK,D,20120326,000000,26.355,26.355,25.794,25.886,18745899,0
1299.HK,D,20120327,000000,26.17,26.451,26.029,26.403,37942857,0
1299.HK,D,20120328,000000,26.403,26.451,26.121,26.355,28722367,0
1299.HK,D,20120329,000000,26.451,26.543,26.216,26.355,32015726,0
1299.HK,D,20120330,000000,26.121,26.731,25.84,26.684,42042690,0
1299.HK,D,20120402,000000,26.638,26.826,26.121,26.403,26892220,0
1299.HK,D,20120403,000000,26.731,26.731,26.029,26.308,22307348,0
1299.HK,D,20120405,000000,25.84,26.495,25.84,26.403,34456180,0
1299.HK,D,20120410,000000,26.263,26.403,26.121,26.263,22100662,0
1299.HK,D,20120411,000000,26.17,26.216,25.651,25.794,40600984,0
1299.HK,D,20120412,000000,25.794,25.886,25.373,25.606,37422785,0
1299.HK,D,20120413,000000,25.982,25.982,25.465,25.606,37165450,0
1299.HK,D,20120416,000000,25.373,25.465,25.138,25.277,24550072,0
1299.HK,D,20120417,000000,25.418,25.747,25.183,25.606,28472711,0
1299.HK,D,20120418,000000,25.84,26.029,25.747,25.934,22059183,0
1299.HK,D,20120419,000000,25.84,26.263,25.84,26.263,17470638,0
1299.HK,D,20120420,000000,26.638,26.638,26.121,26.263,26682737,0
1299.HK,D,20120423,000000,26.263,26.355,25.699,25.794,14085537,0
1299.HK,D,20120424,000000,25.651,25.934,25.561,25.606,23929875,0
1299.HK,D,20120425,000000,25.886,25.934,25.418,25.606,21773598,0
1299.HK,D,20120426,000000,25.699,25.794,25.326,25.465,25305113,0
1299.HK,D,20120427,000000,25.561,25.699,25.138,25.326,21090230,0
1299.HK,D,20120430,000000,25.326,26.074,25.326,25.886,26905649,0
1299.HK,D,20120502,000000,26.355,26.543,26.17,26.451,31187207,0
1299.HK,D,20120503,000000,26.59,26.638,26.451,26.495,20950836,0
1299.HK,D,20120504,000000,26.403,26.495,26.121,26.451,17898135,0
