<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
939.HK,D,20061114,000000,1.9573,1.9573,1.9573,1.9573,1523741310,0
939.HK,D,20061116,000000,2.0682,2.0682,2.0682,2.0682,1104999145,0
939.HK,D,20061121,000000,2.0983,2.0983,2.0983,2.0983,398482626,0
939.HK,D,20061123,000000,2.1642,2.1642,2.1642,2.1642,695812460,0
939.HK,D,20061128,000000,1.9124,1.9124,1.9124,1.9124,1169573474,0
939.HK,D,20061130,000000,2.0481,2.0481,2.0481,2.0481,497529619,0
939.HK,D,20061204,000000,2.0379,2.0379,2.0379,2.0379,316300467,0
939.HK,D,20061207,000000,2.1084,2.1084,2.1084,2.1084,306378959,0
939.HK,D,20061211,000000,2.1387,2.1387,2.1387,2.1387,363238580,0
939.HK,D,20061214,000000,2.144,2.144,2.144,2.144,351918970,0
939.HK,D,20061218,000000,2.1844,2.1844,2.1844,2.1844,409043660,0
939.HK,D,20061221,000000,2.3006,2.3006,2.3006,2.3006,561197837,0
939.HK,D,20061227,000000,2.5526,2.5526,2.5526,2.5526,650017974,0
939.HK,D,20070102,000000,2.5681,2.5681,2.5681,2.5681,393203088,0
939.HK,D,20070104,000000,2.5326,2.5326,2.5326,2.5326,699021521,0
939.HK,D,20070109,000000,2.3813,2.3813,2.3813,2.3813,674089735,0
939.HK,D,20070111,000000,2.3557,2.3557,2.3557,2.3557,528525091,0
939.HK,D,20070116,000000,2.482,2.482,2.482,2.482,367568306,0
939.HK,D,20070118,000000,2.4163,2.4163,2.4163,2.4163,589574050,0
939.HK,D,20070123,000000,2.4317,2.4317,2.4317,2.4317,184410446,0
939.HK,D,20070125,000000,2.4317,2.4317,2.4317,2.4317,327832485,0
939.HK,D,20070130,000000,2.3712,2.3712,2.3712,2.3712,206470689,0
939.HK,D,20070201,000000,2.2851,2.2851,2.2851,2.2851,392005013,0
939.HK,D,20070205,000000,2.3108,2.3108,2.3108,2.3108,370811879,0
939.HK,D,20070208,000000,2.4667,2.4667,2.4667,2.4667,796328044,0
939.HK,D,20070212,000000,2.4766,2.4766,2.4766,2.4766,330872881,0
939.HK,D,20070215,000000,2.462,2.462,2.462,2.462,244408060,0
939.HK,D,20070221,000000,2.4464,2.4464,2.4464,2.4464,240564983,0
939.HK,D,20070226,000000,2.3512,2.3512,2.3512,2.3512,358287517,0
939.HK,D,20070228,000000,2.2201,2.2201,2.2201,2.2201,972585302,0
939.HK,D,20070305,000000,2.0379,2.0379,2.0379,2.0379,1005309030,0
939.HK,D,20070307,000000,2.134,2.134,2.134,2.134,595732123,0
939.HK,D,20070312,000000,2.2449,2.2449,2.2449,2.2449,344131431,0
939.HK,D,20070314,000000,2.1387,2.1387,2.1387,2.1387,726083358,0
939.HK,D,20070319,000000,2.2146,2.2146,2.2146,2.2146,373181087,0
939.HK,D,20070321,000000,2.2449,2.2449,2.2449,2.2449,222547652,0
939.HK,D,20070326,000000,2.2604,2.2604,2.2604,2.2604,134075620,0
939.HK,D,20070328,000000,2.2248,2.2248,2.2248,2.2248,239384825,0
939.HK,D,20070330,000000,2.2549,2.2549,2.2549,2.2549,203959688,0
939.HK,D,20070404,000000,2.2952,2.2952,2.2952,2.2952,261744969,0
939.HK,D,20070411,000000,2.3512,2.3512,2.3512,2.3512,337213490,0
939.HK,D,20070416,000000,2.3759,2.3759,2.3759,2.3759,530221688,0
939.HK,D,20070418,000000,2.5023,2.5023,2.5023,2.5023,798939430,0
939.HK,D,20070423,000000,2.4766,2.4766,2.4766,2.4766,284400612,0
939.HK,D,20070425,000000,2.4566,2.4566,2.4566,2.4566,337581947,0
939.HK,D,20070430,000000,2.4115,2.4115,2.4115,2.4115,332733715,0
939.HK,D,20070503,000000,2.4464,2.4464,2.4464,2.4464,289537252,0
939.HK,D,20070508,000000,2.482,2.482,2.482,2.482,302040167,0
939.HK,D,20070510,000000,2.4836,2.4836,2.4836,2.4836,271801035,0
939.HK,D,20070515,000000,2.5301,2.5301,2.5301,2.5301,275278976,0
939.HK,D,20070517,000000,2.5147,2.5147,2.5147,2.5147,193739619,0
939.HK,D,20070522,000000,2.4635,2.4635,2.4635,2.4635,227406286,0
939.HK,D,20070525,000000,2.4224,2.4224,2.4224,2.4224,362212084,0
939.HK,D,20070530,000000,2.355,2.355,2.355,2.355,456574277,0
939.HK,D,20070601,000000,2.4427,2.4427,2.4427,2.4427,434105194,0
939.HK,D,20070605,000000,2.4271,2.4271,2.4271,2.4271,252133981,0
939.HK,D,20070608,000000,2.3603,2.3603,2.3603,2.3603,488008439,0
939.HK,D,20070612,000000,2.3658,2.3658,2.3658,2.3658,210381787,0
939.HK,D,20070615,000000,2.5246,2.5246,2.5246,2.5246,1123168715,0
939.HK,D,20070620,000000,2.6743,2.6743,2.6743,2.6743,888850742,0
939.HK,D,20070625,000000,2.6743,2.6743,2.6743,2.6743,359390140,0
939.HK,D,20070627,000000,2.7309,2.7309,2.7309,2.7309,693932754,0
939.HK,D,20070703,000000,2.8131,2.8131,2.8131,2.8131,357336767,0
939.HK,D,20070705,000000,2.9673,2.9673,2.9673,2.9673,625863656,0
939.HK,D,20070710,000000,3.0852,3.0852,3.0852,3.0852,499771335,0
939.HK,D,20070712,000000,2.9829,2.9829,2.9829,2.9829,323495034,0
939.HK,D,20070717,000000,3.0029,3.0029,3.0029,3.0029,245461958,0
939.HK,D,20070719,000000,2.9984,2.9984,2.9984,2.9984,290888797,0
939.HK,D,20070724,000000,3.075,3.075,3.075,3.075,312035698,0
939.HK,D,20070726,000000,3.0084,3.0084,3.0084,3.0084,297748886,0
939.HK,D,20070731,000000,3.0341,3.0341,3.0341,3.0341,359441887,0
939.HK,D,20070802,000000,2.9108,2.9108,2.9108,2.9108,428252372,0
939.HK,D,20070806,000000,2.8388,2.8388,2.8388,2.8388,417304908,0
939.HK,D,20070809,000000,2.9208,2.9208,2.9208,2.9208,393030181,0
939.HK,D,20070813,000000,2.8542,2.8542,2.8542,2.8542,268599627,0
939.HK,D,20070816,000000,2.5968,2.5968,2.5968,2.5968,876245890,0
939.HK,D,20070820,000000,2.8021,2.8021,2.8021,2.8021,903299941,0
939.HK,D,20070823,000000,3.0131,3.0131,3.0131,3.0131,728386105,0
939.HK,D,20070827,000000,3.1626,3.1626,3.1626,3.1626,934696158,0
939.HK,D,20070830,000000,3.2239,3.2239,3.2239,3.2239,790266644,0
939.HK,D,20070903,000000,3.3479,3.3479,3.3479,3.3479,492298884,0
939.HK,D,20070906,000000,3.5177,3.5177,3.5177,3.5177,493015387,0
939.HK,D,20070910,000000,3.5278,3.5278,3.5278,3.5278,439618646,0
939.HK,D,20070913,000000,3.5278,3.5278,3.5278,3.5278,208437298,0
939.HK,D,20070917,000000,3.5324,3.5324,3.5324,3.5324,290341357,0
939.HK,D,20070920,000000,3.7844,3.7844,3.7844,3.7844,605664452,0
939.HK,D,20070924,000000,3.9285,3.9285,3.9285,3.9285,597438865,0
939.HK,D,20070927,000000,3.7271,3.7271,3.7271,3.7271,611766515,0
939.HK,D,20071003,000000,3.7897,3.7897,3.7897,3.7897,830864966,0
939.HK,D,20071005,000000,3.7316,3.7316,3.7316,3.7316,459376681,0
939.HK,D,20071010,000000,3.8998,3.8998,3.8998,3.8998,664394807,0
939.HK,D,20071012,000000,3.8789,3.8789,3.8789,3.8789,439184347,0
939.HK,D,20071017,000000,3.8262,3.8262,3.8262,3.8262,447753803,0
939.HK,D,20071022,000000,3.6953,3.6953,3.6953,3.6953,496185167,0
939.HK,D,20071025,000000,4.0828,4.0828,4.0828,4.0828,1513627643,0
939.HK,D,20071029,000000,4.3347,4.3347,4.3347,4.3347,714341357,0
939.HK,D,20071101,000000,4.5231,4.5231,4.5231,4.5231,382263605,0
939.HK,D,20071105,000000,4.0619,4.0619,4.0619,4.0619,541566537,0
939.HK,D,20071108,000000,4.0673,4.0673,4.0673,4.0673,476151810,0
939.HK,D,20071112,000000,3.9363,3.9363,3.9363,3.9363,485737014,0
939.HK,D,20071115,000000,4.0991,4.0991,4.0991,4.0991,409590859,0
939.HK,D,20071119,000000,3.8317,3.8317,3.8317,3.8317,341977099,0
939.HK,D,20071122,000000,3.6061,3.6061,3.6061,3.6061,555668908,0
939.HK,D,20071126,000000,3.8891,3.8891,3.8891,3.8891,430759100,0
939.HK,D,20071128,000000,3.9099,3.9099,3.9099,3.9099,330267767,0
939.HK,D,20071203,000000,3.9154,3.9154,3.9154,3.9154,266771341,0
939.HK,D,20071205,000000,4.0782,4.0782,4.0782,4.0782,464156963,0
939.HK,D,20071210,000000,3.8417,3.8417,3.8417,3.8417,446880772,0
939.HK,D,20071212,000000,3.7844,3.7844,3.7844,3.7844,449976057,0
939.HK,D,20071217,000000,3.4441,3.4441,3.4441,3.4441,456352102,0
939.HK,D,20071219,000000,3.475,3.475,3.475,3.475,267726651,0
939.HK,D,20071224,000000,3.6425,3.6425,3.6425,3.6425,222683373,0
939.HK,D,20071228,000000,3.4387,3.4387,3.4387,3.4387,372640491,0
939.HK,D,20080103,000000,3.2239,3.2239,3.2239,3.2239,597714633,0
939.HK,D,20080107,000000,3.1449,3.1449,3.1449,3.1449,607599793,0
939.HK,D,20080110,000000,3.4123,3.4123,3.4123,3.4123,599703477,0
939.HK,D,20080114,000000,3.2867,3.2867,3.2867,3.2867,355055486,0
939.HK,D,20080117,000000,3.1659,3.1659,3.1659,3.1659,831996931,0
939.HK,D,20080121,000000,2.9612,2.9612,2.9612,2.9612,678385124,0
939.HK,D,20080124,000000,2.9565,2.9565,2.9565,2.9565,809869404,0
939.HK,D,20080128,000000,3.0557,3.0557,3.0557,3.0557,700499694,0
939.HK,D,20080130,000000,2.9193,2.9193,2.9193,2.9193,517307703,0
939.HK,D,20080204,000000,3.2495,3.2495,3.2495,3.2495,652956602,0
939.HK,D,20080206,000000,2.972,2.972,2.972,2.972,566536943,0
939.HK,D,20080213,000000,2.9147,2.9147,2.9147,2.9147,427213180,0
939.HK,D,20080215,000000,3.0922,3.0922,3.0922,3.0922,355331077,0
939.HK,D,20080220,000000,3.0038,3.0038,3.0038,3.0038,319843751,0
939.HK,D,20080222,000000,2.9247,2.9247,2.9247,2.9247,410402797,0
939.HK,D,20080227,000000,3.1239,3.1239,3.1239,3.1239,695195978,0
939.HK,D,20080229,000000,3.1713,3.1713,3.1713,3.1713,406965576,0
939.HK,D,20080305,000000,2.9511,2.9511,2.9511,2.9511,390684747,0
939.HK,D,20080307,000000,2.9147,2.9147,2.9147,2.9147,697927825,0
939.HK,D,20080312,000000,3.0038,3.0038,3.0038,3.0038,542045377,0
939.HK,D,20080314,000000,2.8146,2.8146,2.8146,2.8146,396699282,0
939.HK,D,20080319,000000,2.8255,2.8255,2.8255,2.8255,606055025,0
939.HK,D,20080325,000000,2.9247,2.9247,2.9247,2.9247,671909215,0
939.HK,D,20080327,000000,2.9984,2.9984,2.9984,2.9984,393226528,0
939.HK,D,20080401,000000,3.1557,3.1557,3.1557,3.1557,526997563,0
939.HK,D,20080403,000000,3.4177,3.4177,3.4177,3.4177,550405339,0
939.HK,D,20080409,000000,3.3021,3.3021,3.3021,3.3021,455064399,0
939.HK,D,20080411,000000,3.517,3.517,3.517,3.517,605938539,0
939.HK,D,20080416,000000,3.3231,3.3231,3.3231,3.3231,178678016,0
939.HK,D,20080418,000000,3.2285,3.2285,3.2285,3.2285,650986064,0
939.HK,D,20080423,000000,3.475,3.475,3.475,3.475,397185700,0
939.HK,D,20080425,000000,3.5433,3.5433,3.5433,3.5433,312633859,0
939.HK,D,20080430,000000,3.6898,3.6898,3.6898,3.6898,318215350,0
939.HK,D,20080505,000000,3.7425,3.7425,3.7425,3.7425,323188898,0
939.HK,D,20080508,000000,3.6425,3.6425,3.6425,3.6425,297227319,0
939.HK,D,20080513,000000,3.7316,3.7316,3.7316,3.7316,430127702,0
939.HK,D,20080516,000000,3.6953,3.6953,3.6953,3.6953,1052194206,0
939.HK,D,20080520,000000,3.5906,3.5906,3.5906,3.5906,431506728,0
939.HK,D,20080523,000000,3.5542,3.5542,3.5542,3.5542,240311934,0
939.HK,D,20080527,000000,3.4859,3.4859,3.4859,3.4859,196818094,0
939.HK,D,20080529,000000,3.5379,3.5379,3.5379,3.5379,216802645,0
939.HK,D,20080603,000000,3.5851,3.5851,3.5851,3.5851,726627339,0
939.HK,D,20080605,000000,3.575,3.575,3.575,3.575,254826887,0
939.HK,D,20080611,000000,3.4387,3.4387,3.4387,3.4387,200563704,0
939.HK,D,20080613,000000,3.3339,3.3339,3.3339,3.3339,250379651,0
939.HK,D,20080618,000000,3.4355,3.4355,3.4355,3.4355,272553044,0
939.HK,D,20080620,000000,3.3503,3.3503,3.3503,3.3503,364306710,0
939.HK,D,20080625,000000,3.4092,3.4092,3.4092,3.4092,285177369,0
939.HK,D,20080627,000000,3.2976,3.2976,3.2976,3.2976,469090925,0
939.HK,D,20080703,000000,3.096,3.096,3.096,3.096,816145488,0
939.HK,D,20080707,000000,3.2177,3.2177,3.2177,3.2177,469638001,0
939.HK,D,20080710,000000,3.372,3.372,3.372,3.372,679118435,0
939.HK,D,20080714,000000,3.4456,3.4456,3.4456,3.4456,304923284,0
939.HK,D,20080717,000000,3.4138,3.4138,3.4138,3.4138,388666289,0
939.HK,D,20080721,000000,3.5255,3.5255,3.5255,3.5255,471881798,0
939.HK,D,20080724,000000,3.6689,3.6689,3.6689,3.6689,510675309,0
939.HK,D,20080728,000000,3.61,3.61,3.61,3.61,151863281,0
939.HK,D,20080730,000000,3.6689,3.6689,3.6689,3.6689,374799185,0
939.HK,D,20080804,000000,3.6053,3.6053,3.6053,3.6053,271742286,0
939.HK,D,20080807,000000,3.6262,3.6262,3.6262,3.6262,578062158,0
939.HK,D,20080812,000000,3.4991,3.4991,3.4991,3.4991,289137769,0
939.HK,D,20080814,000000,3.2449,3.2449,3.2449,3.2449,601496116,0
939.HK,D,20080819,000000,3.1277,3.1277,3.1277,3.1277,305870947,0
939.HK,D,20080821,000000,3.165,3.165,3.165,3.165,348871256,0
939.HK,D,20080827,000000,3.3775,3.3775,3.3775,3.3775,322039174,0
939.HK,D,20080829,000000,3.393,3.393,3.393,3.393,312820006,0
939.HK,D,20080903,000000,3.2495,3.2495,3.2495,3.2495,286876356,0
939.HK,D,20080905,000000,3.1805,3.1805,3.1805,3.1805,462822350,0
939.HK,D,20080910,000000,3.1595,3.1595,3.1595,3.1595,536700790,0
939.HK,D,20080912,000000,2.9744,2.9744,2.9744,2.9744,576874957,0
939.HK,D,20080918,000000,2.4914,2.4914,2.4914,2.4914,1423326546,0
939.HK,D,20080922,000000,2.9,2.9,2.9,2.9,697439343,0
939.HK,D,20080925,000000,2.7991,2.7991,2.7991,2.7991,240954792,0
939.HK,D,20080929,000000,2.6031,2.6031,2.6031,2.6031,627756248,0
939.HK,D,20081002,000000,2.6612,2.6612,2.6612,2.6612,469328719,0
939.HK,D,20081008,000000,2.0674,2.0674,2.0674,2.0674,1403675565,0
939.HK,D,20081010,000000,1.9884,1.9884,1.9884,1.9884,1024352368,0
939.HK,D,20081015,000000,2.1526,2.1526,2.1526,2.1526,527739691,0
939.HK,D,20081017,000000,1.8557,1.8557,1.8557,1.8557,733341318,0
939.HK,D,20081022,000000,1.7387,1.7387,1.7387,1.7387,690747173,0
939.HK,D,20081024,000000,1.5426,1.5426,1.5426,1.5426,808730809,0
939.HK,D,20081029,000000,1.6859,1.6859,1.6859,1.6859,849510065,0
939.HK,D,20081031,000000,1.9611,1.9611,1.9611,1.9611,888326619,0
939.HK,D,20081105,000000,2.2263,2.2263,2.2263,2.2263,865927513,0
939.HK,D,20081107,000000,2.2022,2.2022,2.2022,2.2022,580247425,0
939.HK,D,20081112,000000,2.3224,2.3224,2.3224,2.3224,456226391,0
939.HK,D,20081114,000000,2.2619,2.2619,2.2619,2.2619,476240871,0
939.HK,D,20081119,000000,2.0487,2.0487,2.0487,2.0487,414372655,0
939.HK,D,20081121,000000,2.0821,2.0821,2.0821,2.0821,676437403,0
939.HK,D,20081125,000000,2.1472,2.1472,2.1472,2.1472,427950024,0
939.HK,D,20081128,000000,2.2348,2.2348,2.2348,2.2348,462075126,0
939.HK,D,20081202,000000,2.2403,2.2403,2.2403,2.2403,398487637,0
939.HK,D,20081205,000000,2.41,2.41,2.41,2.41,421147899,0
939.HK,D,20081209,000000,2.5246,2.5246,2.5246,2.5246,675300860,0
939.HK,D,20081212,000000,2.5084,2.5084,2.5084,2.5084,960506099,0
939.HK,D,20081216,000000,2.4588,2.4588,2.4588,2.4588,366871023,0
939.HK,D,20081219,000000,2.6231,2.6231,2.6231,2.6231,679464952,0
939.HK,D,20081223,000000,2.383,2.383,2.383,2.383,341688773,0
939.HK,D,20081230,000000,2.2791,2.2791,2.2791,2.2791,293881394,0
939.HK,D,20090102,000000,2.4697,2.4697,2.4697,2.4697,257179477,0
939.HK,D,20090107,000000,2.2186,2.2186,2.2186,2.2186,9357116185,0
939.HK,D,20090109,000000,2.1418,2.1418,2.1418,2.1418,562625102,0
939.HK,D,20090114,000000,2.0766,2.0766,2.0766,2.0766,667642749,0
939.HK,D,20090116,000000,2.1364,2.1364,2.1364,2.1364,558747714,0
939.HK,D,20090121,000000,1.9999,1.9999,1.9999,1.9999,544274983,0
939.HK,D,20090123,000000,2.0163,2.0163,2.0163,2.0163,438208142,0
939.HK,D,20090130,000000,2.1038,2.1038,2.1038,2.1038,591256136,0
939.HK,D,20090204,000000,2.1526,2.1526,2.1526,2.1526,297802733,0
939.HK,D,20090206,000000,2.2348,2.2348,2.2348,2.2348,314749711,0
939.HK,D,20090211,000000,2.2403,2.2403,2.2403,2.2403,267183492,0
939.HK,D,20090213,000000,2.1968,2.1968,2.1968,2.1968,232393884,0
939.HK,D,20090218,000000,2.0658,2.0658,2.0658,2.0658,485796525,0
939.HK,D,20090220,000000,2.0605,2.0605,2.0605,2.0605,377661375,0
939.HK,D,20090225,000000,2.1751,2.1751,2.1751,2.1751,338133666,0
939.HK,D,20090227,000000,2.158,2.158,2.158,2.158,806469719,0
939.HK,D,20090304,000000,2.1642,2.1642,2.1642,2.1642,561540177,0
939.HK,D,20090306,000000,2.2239,2.2239,2.2239,2.2239,1064616203,0
939.HK,D,20090311,000000,2.1697,2.1697,2.1697,2.1697,459572250,0
939.HK,D,20090313,000000,2.2294,2.2294,2.2294,2.2294,509241423,0
939.HK,D,20090318,000000,2.4045,2.4045,2.4045,2.4045,337609015,0
939.HK,D,20090320,000000,2.2736,2.2736,2.2736,2.2736,310297597,0
939.HK,D,20090325,000000,2.4154,2.4154,2.4154,2.4154,303486805,0
939.HK,D,20090327,000000,2.5681,2.5681,2.5681,2.5681,523571138,0
939.HK,D,20090331,000000,2.4045,2.4045,2.4045,2.4045,537935212,0
939.HK,D,20090403,000000,2.4805,2.4805,2.4805,2.4805,503122302,0
939.HK,D,20090407,000000,2.5789,2.5789,2.5789,2.5789,344336282,0
939.HK,D,20090414,000000,2.6177,2.6177,2.6177,2.6177,665391038,0
939.HK,D,20090416,000000,2.5898,2.5898,2.5898,2.5898,391181230,0
939.HK,D,20090421,000000,2.5138,2.5138,2.5138,2.5138,352673003,0
939.HK,D,20090423,000000,2.3937,2.3937,2.3937,2.3937,592858933,0
939.HK,D,20090428,000000,2.3115,2.3115,2.3115,2.3115,518596996,0
939.HK,D,20090430,000000,2.4697,2.4697,2.4697,2.4697,648753076,0
939.HK,D,20090506,000000,2.5952,2.5952,2.5952,2.5952,770332424,0
939.HK,D,20090508,000000,2.8689,2.8689,2.8689,2.8689,1193750645,0
939.HK,D,20090513,000000,2.6177,2.6177,2.6177,2.6177,24266239077,0
939.HK,D,20090515,000000,2.6177,2.6177,2.6177,2.6177,654238884,0
939.HK,D,20090520,000000,2.6937,2.6937,2.6937,2.6937,612235920,0
939.HK,D,20090522,000000,2.6231,2.6231,2.6231,2.6231,571610783,0
939.HK,D,20090526,000000,2.6177,2.6177,2.6177,2.6177,521183255,0
939.HK,D,20090601,000000,2.8364,2.8364,2.8364,2.8364,1153666875,0
939.HK,D,20090603,000000,2.8194,2.8194,2.8194,2.8194,649071165,0
939.HK,D,20090608,000000,2.7976,2.7976,2.7976,2.7976,458178410,0
939.HK,D,20090610,000000,2.9123,2.9123,2.9123,2.9123,1644218422,0
939.HK,D,20090615,000000,3.0767,3.0767,3.0767,3.0767,976459918,0
939.HK,D,20090617,000000,3.1619,3.1619,3.1619,3.1619,1051674156,0
939.HK,D,20090622,000000,3.2231,3.2231,3.2231,3.2231,884820819,0
939.HK,D,20090624,000000,3.251,3.251,3.251,3.251,693945104,0
939.HK,D,20090629,000000,3.3565,3.3565,3.3565,3.3565,434255761,0
939.HK,D,20090702,000000,3.3448,3.3448,3.3448,3.3448,561707174,0
939.HK,D,20090707,000000,3.1844,3.1844,3.1844,3.1844,296037177,0
939.HK,D,20090709,000000,3.1232,3.1232,3.1232,3.1232,405652639,0
939.HK,D,20090714,000000,3.1177,3.1177,3.1177,3.1177,490520530,0
939.HK,D,20090716,000000,3.1783,3.1783,3.1783,3.1783,436025488,0
939.HK,D,20090721,000000,3.3448,3.3448,3.3448,3.3448,371333929,0
939.HK,D,20090723,000000,3.3844,3.3844,3.3844,3.3844,465236545,0
939.HK,D,20090727,000000,3.4286,3.4286,3.4286,3.4286,500813617,0
939.HK,D,20090730,000000,3.4394,3.4394,3.4394,3.4394,404128720,0
939.HK,D,20090803,000000,3.4781,3.4781,3.4781,3.4781,482870023,0
939.HK,D,20090806,000000,3.3006,3.3006,3.3006,3.3006,583718997,0
