<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2331.HK,D,20061128,000000,7.7092,7.7092,7.7092,7.7092,7489048,0
2331.HK,D,20061130,000000,8.2757,8.2757,8.2757,8.2757,8205854,0
2331.HK,D,20061205,000000,8.3554,8.3554,8.3554,8.3554,3012272,0
2331.HK,D,20061207,000000,8.1959,8.1959,8.1959,8.1959,3089120,0
2331.HK,D,20061212,000000,8.052,8.052,8.052,8.052,978489,0
2331.HK,D,20061214,000000,8.2274,8.2274,8.2274,8.2274,3307766,0
2331.HK,D,20061219,000000,8.4184,8.4184,8.4184,8.4184,4700842,0
2331.HK,D,20061221,000000,9.1523,9.1523,9.1523,9.1523,3905578,0
2331.HK,D,20061228,000000,9.789,9.789,9.789,9.789,3173465,0
2331.HK,D,20070102,000000,10.46,10.46,10.46,10.46,2030049,0
2331.HK,D,20070105,000000,9.631,9.631,9.631,9.631,7524726,0
2331.HK,D,20070109,000000,9.838,9.838,9.838,9.838,4977064,0
2331.HK,D,20070112,000000,9.4872,9.4872,9.4872,9.4872,8642311,0
2331.HK,D,20070116,000000,10.204,10.204,10.204,10.204,3095832,0
2331.HK,D,20070119,000000,11.018,11.018,11.018,11.018,4258669,0
2331.HK,D,20070123,000000,11.082,11.082,11.082,11.082,2933658,0
2331.HK,D,20070125,000000,10.986,10.986,10.986,10.986,2795644,0
2331.HK,D,20070130,000000,10.444,10.444,10.444,10.444,5224214,0
2331.HK,D,20070201,000000,10.668,10.668,10.668,10.668,2094404,0
2331.HK,D,20070206,000000,11.8,11.8,11.8,11.8,8270509,0
2331.HK,D,20070208,000000,11.8,11.8,11.8,11.8,2168453,0
2331.HK,D,20070213,000000,12.023,12.023,12.023,12.023,1236082,0
2331.HK,D,20070215,000000,12.23,12.23,12.23,12.23,1513644,0
2331.HK,D,20070222,000000,12.612,12.612,12.612,12.612,3489521,0
2331.HK,D,20070226,000000,12.086,12.086,12.086,12.086,2733458,0
2331.HK,D,20070301,000000,11.002,11.002,11.002,11.002,4390696,0
2331.HK,D,20070305,000000,9.727,9.727,9.727,9.727,6539270,0
2331.HK,D,20070308,000000,10.508,10.508,10.508,10.508,5200728,0
2331.HK,D,20070312,000000,11.161,11.161,11.161,11.161,2531021,0
2331.HK,D,20070315,000000,11.161,11.161,11.161,11.161,2523191,0
2331.HK,D,20070319,000000,11.018,11.018,11.018,11.018,3430803,0
2331.HK,D,20070322,000000,11.161,11.161,11.161,11.161,4822696,0
2331.HK,D,20070326,000000,12.341,12.341,12.341,12.341,6292322,0
2331.HK,D,20070329,000000,12.309,12.309,12.309,12.309,3700346,0
2331.HK,D,20070402,000000,12.262,12.262,12.262,12.262,1735976,0
2331.HK,D,20070404,000000,13.25,13.25,13.25,13.25,5484386,0
2331.HK,D,20070412,000000,13.696,13.696,13.696,13.696,4329095,0
2331.HK,D,20070416,000000,12.915,12.915,12.915,12.915,5263748,0
2331.HK,D,20070419,000000,12.612,12.612,12.612,12.612,5915409,0
2331.HK,D,20070423,000000,12.612,12.612,12.612,12.612,2177088,0
2331.HK,D,20070426,000000,12.565,12.565,12.565,12.565,3076259,0
2331.HK,D,20070430,000000,12.278,12.278,12.278,12.278,1387739,0
2331.HK,D,20070504,000000,12.58,12.58,12.58,12.58,1871003,0
2331.HK,D,20070508,000000,12.275,12.275,12.275,12.275,2911564,0
2331.HK,D,20070511,000000,12.611,12.611,12.611,12.611,3621497,0
2331.HK,D,20070515,000000,12.659,12.659,12.659,12.659,2461886,0
2331.HK,D,20070518,000000,12.466,12.466,12.466,12.466,3049273,0
2331.HK,D,20070522,000000,12.756,12.756,12.756,12.756,2673328,0
2331.HK,D,20070528,000000,13.268,13.268,13.268,13.268,4571740,0
2331.HK,D,20070530,000000,13.364,13.364,13.364,13.364,2652642,0
2331.HK,D,20070604,000000,13.988,13.988,13.988,13.988,2769459,0
2331.HK,D,20070606,000000,14.198,14.198,14.198,14.198,2595718,0
2331.HK,D,20070611,000000,13.797,13.797,13.797,13.797,2761420,0
2331.HK,D,20070613,000000,13.845,13.845,13.845,13.845,2257003,0
2331.HK,D,20070618,000000,14.999,14.999,14.999,14.999,4790082,0
2331.HK,D,20070621,000000,16.466,16.466,16.466,16.466,6334874,0
2331.HK,D,20070625,000000,15.705,15.705,15.705,15.705,2061872,0
2331.HK,D,20070628,000000,15.575,15.575,15.575,15.575,1778701,0
2331.HK,D,20070703,000000,15.623,15.623,15.623,15.623,2533932,0
2331.HK,D,20070706,000000,15.448,15.448,15.448,15.448,3427723,0
2331.HK,D,20070710,000000,15.558,15.558,15.558,15.558,3578710,0
2331.HK,D,20070713,000000,15.558,15.558,15.558,15.558,1451446,0
2331.HK,D,20070717,000000,15.784,15.784,15.784,15.784,879090,0
2331.HK,D,20070720,000000,16.586,16.586,16.586,16.586,5126912,0
2331.HK,D,20070724,000000,16.505,16.505,16.505,16.505,2483806,0
2331.HK,D,20070727,000000,15.254,15.254,15.254,15.254,3416823,0
2331.HK,D,20070731,000000,15.079,15.079,15.079,15.079,6694924,0
2331.HK,D,20070803,000000,15.544,15.544,15.544,15.544,5166168,0
2331.HK,D,20070807,000000,15.126,15.126,15.126,15.126,2828973,0
2331.HK,D,20070810,000000,15.784,15.784,15.784,15.784,4010711,0
2331.HK,D,20070814,000000,15.495,15.495,15.495,15.495,949553,0
2331.HK,D,20070817,000000,12.979,12.979,12.979,12.979,8839447,0
2331.HK,D,20070821,000000,15.368,15.368,15.368,15.368,4418491,0
2331.HK,D,20070824,000000,15.254,15.254,15.254,15.254,3952554,0
2331.HK,D,20070828,000000,17.187,17.187,17.187,17.187,2885565,0
2331.HK,D,20070830,000000,17.307,17.307,17.307,17.307,4010692,0
2331.HK,D,20070904,000000,18.428,18.428,18.428,18.428,1443118,0
2331.HK,D,20070906,000000,18.428,18.428,18.428,18.428,2019895,0
2331.HK,D,20070911,000000,19.23,19.23,19.23,19.23,2214727,0
2331.HK,D,20070913,000000,20.392,20.392,20.392,20.392,2932540,0
2331.HK,D,20070918,000000,21.683,21.683,21.683,21.683,2519838,0
2331.HK,D,20070920,000000,21.202,21.202,21.202,21.202,2699906,0
2331.HK,D,20070925,000000,20.478,20.478,20.478,20.478,1599577,0
2331.HK,D,20070928,000000,21.564,21.564,21.564,21.564,1989139,0
2331.HK,D,20071004,000000,20.157,20.157,20.157,20.157,4565456,0
2331.HK,D,20071008,000000,20.279,20.279,20.279,20.279,6435482,0
2331.HK,D,20071011,000000,21.082,21.082,21.082,21.082,4592143,0
2331.HK,D,20071015,000000,20.279,20.279,20.279,20.279,3093407,0
2331.HK,D,20071018,000000,19.918,19.918,19.918,19.918,4339755,0
2331.HK,D,20071023,000000,19.716,19.716,19.716,19.716,3280672,0
2331.HK,D,20071026,000000,22.085,22.085,22.085,22.085,5343105,0
2331.HK,D,20071030,000000,24.134,24.134,24.134,24.134,8899807,0
2331.HK,D,20071102,000000,23.451,23.451,23.451,23.451,1013862,0
2331.HK,D,20071106,000000,22.808,22.808,22.808,22.808,4999409,0
2331.HK,D,20071108,000000,22.166,22.166,22.166,22.166,2046404,0
2331.HK,D,20071113,000000,21.644,21.644,21.644,21.644,3106457,0
2331.HK,D,20071115,000000,21.403,21.403,21.403,21.403,1554627,0
2331.HK,D,20071120,000000,20.079,20.079,20.079,20.079,4858040,0
2331.HK,D,20071122,000000,18.953,18.953,18.953,18.953,3888020,0
2331.HK,D,20071127,000000,18.592,18.592,18.592,18.592,1662655,0
2331.HK,D,20071129,000000,20.519,20.519,20.519,20.519,3573963,0
2331.HK,D,20071204,000000,20.961,20.961,20.961,20.961,1966770,0
2331.HK,D,20071206,000000,21.724,21.724,21.724,21.724,4371967,0
2331.HK,D,20071211,000000,21.242,21.242,21.242,21.242,2056467,0
2331.HK,D,20071213,000000,22.487,22.487,22.487,22.487,6425147,0
2331.HK,D,20071218,000000,21.122,21.122,21.122,21.122,1347715,0
2331.HK,D,20071220,000000,21.202,21.202,21.202,21.202,1380709,0
2331.HK,D,20071227,000000,23.249,23.249,23.249,23.249,2923927,0
2331.HK,D,20071231,000000,23.331,23.331,23.331,23.331,1149752,0
2331.HK,D,20080104,000000,24.093,24.093,24.093,24.093,5031916,0
2331.HK,D,20080108,000000,23.892,23.892,23.892,23.892,6424298,0
2331.HK,D,20080111,000000,21.242,21.242,21.242,21.242,7486253,0
2331.HK,D,20080115,000000,20.761,20.761,20.761,20.761,3440205,0
2331.HK,D,20080117,000000,20.559,20.559,20.559,20.559,3908375,0
2331.HK,D,20080122,000000,18.914,18.914,18.914,18.914,9461293,0
2331.HK,D,20080124,000000,20.318,20.318,20.318,20.318,3186872,0
2331.HK,D,20080129,000000,19.635,19.635,19.635,19.635,912644,0
2331.HK,D,20080131,000000,17.467,17.467,17.467,17.467,9402207,0
2331.HK,D,20080205,000000,19.436,19.436,19.436,19.436,4335059,0
2331.HK,D,20080211,000000,17.99,17.99,17.99,17.99,915440,0
2331.HK,D,20080214,000000,19.194,19.194,19.194,19.194,1862196,0
2331.HK,D,20080218,000000,19.957,19.957,19.957,19.957,3523633,0
2331.HK,D,20080221,000000,19.153,19.153,19.153,19.153,1184424,0
2331.HK,D,20080225,000000,17.669,17.669,17.669,17.669,1969752,0
2331.HK,D,20080228,000000,20.399,20.399,20.399,20.399,5362343,0
2331.HK,D,20080303,000000,20.198,20.198,20.198,20.198,1988434,0
2331.HK,D,20080306,000000,19.194,19.194,19.194,19.194,2809612,0
2331.HK,D,20080310,000000,18.431,18.431,18.431,18.431,3149851,0
2331.HK,D,20080313,000000,18.391,18.391,18.391,18.391,4161141,0
2331.HK,D,20080317,000000,15.242,15.242,15.242,15.242,9924075,0
2331.HK,D,20080320,000000,15.468,15.468,15.468,15.468,6706199,0
2331.HK,D,20080326,000000,16.825,16.825,16.825,16.825,44908233,0
2331.HK,D,20080331,000000,17.628,17.628,17.628,17.628,8401039,0
2331.HK,D,20080402,000000,17.628,17.628,17.628,17.628,3269245,0
2331.HK,D,20080407,000000,17.587,17.587,17.587,17.587,4446904,0
2331.HK,D,20080410,000000,16.946,16.946,16.946,16.946,7746736,0
2331.HK,D,20080414,000000,16.544,16.544,16.544,16.544,5140053,0
2331.HK,D,20080417,000000,15.563,15.563,15.563,15.563,10912582,0
2331.HK,D,20080421,000000,15.87,15.87,15.87,15.87,3102541,0
2331.HK,D,20080424,000000,18.311,18.311,18.311,18.311,3594095,0
2331.HK,D,20080428,000000,17.669,17.669,17.669,17.669,1648016,0
2331.HK,D,20080502,000000,20.002,20.002,20.002,20.002,4232163,0
2331.HK,D,20080506,000000,19.76,19.76,19.76,19.76,2413306,0
2331.HK,D,20080509,000000,18.706,18.706,18.706,18.706,1956592,0
2331.HK,D,20080514,000000,19.799,19.799,19.799,19.799,3263969,0
2331.HK,D,20080519,000000,20.488,20.488,20.488,20.488,3075531,0
2331.HK,D,20080521,000000,19.679,19.679,19.679,19.679,5058127,0
2331.HK,D,20080526,000000,18.382,18.382,18.382,18.382,3542647,0
2331.HK,D,20080528,000000,17.978,17.978,17.978,17.978,3478070,0
2331.HK,D,20080602,000000,17.816,17.816,17.816,17.816,6574168,0
2331.HK,D,20080604,000000,17.411,17.411,17.411,17.411,3899428,0
2331.HK,D,20080610,000000,16.439,16.439,16.439,16.439,6925246,0
2331.HK,D,20080612,000000,15.451,15.451,15.451,15.451,8114367,0
2331.HK,D,20080616,000000,15.225,15.225,15.225,15.225,5503740,0
2331.HK,D,20080619,000000,15.209,15.209,15.209,15.209,3784788,0
2331.HK,D,20080623,000000,14.578,14.578,14.578,14.578,4430349,0
2331.HK,D,20080626,000000,14.836,14.836,14.836,14.836,5353394,0
2331.HK,D,20080630,000000,14.578,14.578,14.578,14.578,4588383,0
2331.HK,D,20080704,000000,13.524,13.524,13.524,13.524,3177476,0
2331.HK,D,20080708,000000,13.653,13.653,13.653,13.653,2109370,0
2331.HK,D,20080711,000000,15.289,15.289,15.289,15.289,7218947,0
2331.HK,D,20080715,000000,15.143,15.143,15.143,15.143,4269219,0
2331.HK,D,20080718,000000,14.754,14.754,14.754,14.754,6235841,0
2331.HK,D,20080722,000000,14.982,14.982,14.982,14.982,3137295,0
2331.HK,D,20080725,000000,15.97,15.97,15.97,15.97,3400152,0
2331.HK,D,20080729,000000,15.808,15.808,15.808,15.808,6495318,0
2331.HK,D,20080801,000000,15.355,15.355,15.355,15.355,5733647,0
2331.HK,D,20080805,000000,14.479,14.479,14.479,14.479,2167083,0
2331.HK,D,20080811,000000,14.77,14.77,14.77,14.77,11295920,0
2331.HK,D,20080813,000000,14.578,14.578,14.578,14.578,3357434,0
2331.HK,D,20080818,000000,14.578,14.578,14.578,14.578,4845625,0
2331.HK,D,20080820,000000,14.868,14.868,14.868,14.868,4315412,0
2331.HK,D,20080825,000000,14.917,14.917,14.917,14.917,4265044,0
2331.HK,D,20080828,000000,16.066,16.066,16.066,16.066,11565667,0
2331.HK,D,20080901,000000,15.629,15.629,15.629,15.629,2893277,0
2331.HK,D,20080904,000000,14.982,14.982,14.982,14.982,4292000,0
2331.HK,D,20080908,000000,14.254,14.254,14.254,14.254,3051652,0
2331.HK,D,20080911,000000,12.96,12.96,12.96,12.96,9213118,0
2331.HK,D,20080916,000000,12.308,12.308,12.308,12.308,14014115,0
2331.HK,D,20080919,000000,12.634,12.634,12.634,12.634,9211479,0
2331.HK,D,20080923,000000,11.233,11.233,11.233,11.233,13203139,0
2331.HK,D,20080926,000000,10.5,10.5,10.5,10.5,7906729,0
2331.HK,D,20080930,000000,10.956,10.956,10.956,10.956,3151194,0
2331.HK,D,20081006,000000,11.346,11.346,11.346,11.346,4813749,0
2331.HK,D,20081009,000000,10.597,10.597,10.597,10.597,3976599,0
2331.HK,D,20081014,000000,10.695,10.695,10.695,10.695,5339080,0
2331.HK,D,20081016,000000,9.1297,9.1297,9.1297,9.1297,15079876,0
2331.HK,D,20081021,000000,10.157,10.157,10.157,10.157,2757952,0
2331.HK,D,20081023,000000,9.7,9.7,9.7,9.7,2884447,0
2331.HK,D,20081028,000000,7.8254,7.8254,7.8254,7.8254,4235858,0
2331.HK,D,20081030,000000,8.0698,8.0698,8.0698,8.0698,10161327,0
2331.HK,D,20081104,000000,9.4721,9.4721,9.4721,9.4721,8907897,0
2331.HK,D,20081106,000000,9.1297,9.1297,9.1297,9.1297,8221848,0
2331.HK,D,20081110,000000,10.108,10.108,10.108,10.108,4458087,0
2331.HK,D,20081113,000000,8.5918,8.5918,8.5918,8.5918,4447461,0
2331.HK,D,20081117,000000,8.3801,8.3801,8.3801,8.3801,4485489,0
2331.HK,D,20081120,000000,8.2333,8.2333,8.2333,8.2333,2394592,0
2331.HK,D,20081124,000000,8.3308,8.3308,8.3308,8.3308,2426843,0
2331.HK,D,20081127,000000,8.9672,8.9672,8.9672,8.9672,5672472,0
2331.HK,D,20081201,000000,9.603,9.603,9.603,9.603,2740472,0
2331.HK,D,20081204,000000,8.4619,8.4619,8.4619,8.4619,2849950,0
2331.HK,D,20081208,000000,9.0647,9.0647,9.0647,9.0647,9906487,0
2331.HK,D,20081211,000000,10.486,10.486,10.486,10.486,10988412,0
2331.HK,D,20081215,000000,10.032,10.032,10.032,10.032,4457192,0
2331.HK,D,20081218,000000,11.206,11.206,11.206,11.206,11145997,0
2331.HK,D,20081222,000000,10.082,10.082,10.082,10.082,4140003,0
2331.HK,D,20081229,000000,10.099,10.099,10.099,10.099,974269,0
2331.HK,D,20081231,000000,10.149,10.149,10.149,10.149,4054443,0
2331.HK,D,20090106,000000,10.904,10.904,10.904,10.904,3213981,0
2331.HK,D,20090108,000000,9.3109,9.3109,9.3109,9.3109,18705510,0
2331.HK,D,20090113,000000,9.797,9.797,9.797,9.797,3279255,0
2331.HK,D,20090115,000000,9.2941,9.2941,9.2941,9.2941,3922356,0
2331.HK,D,20090119,000000,9.4952,9.4952,9.4952,9.4952,1948875,0
2331.HK,D,20090122,000000,9.3611,9.3611,9.3611,9.3611,2328975,0
2331.HK,D,20090129,000000,9.2774,9.2774,9.2774,9.2774,12773659,0
2331.HK,D,20090203,000000,9.1435,9.1435,9.1435,9.1435,1339663,0
2331.HK,D,20090205,000000,8.9583,8.9583,8.9583,8.9583,7164789,0
2331.HK,D,20090210,000000,9.3946,9.3946,9.3946,9.3946,7187979,0
2331.HK,D,20090212,000000,9.3779,9.3779,9.3779,9.3779,2198287,0
2331.HK,D,20090217,000000,9.1435,9.1435,9.1435,9.1435,2705882,0
2331.HK,D,20090219,000000,9.1435,9.1435,9.1435,9.1435,1138591,0
2331.HK,D,20090224,000000,8.6569,8.6569,8.6569,8.6569,4108016,0
2331.HK,D,20090226,000000,8.4549,8.4549,8.4549,8.4549,4058588,0
2331.HK,D,20090303,000000,8.0441,8.0441,8.0441,8.0441,5066749,0
2331.HK,D,20090305,000000,8.6904,8.6904,8.6904,8.6904,7341042,0
2331.HK,D,20090310,000000,8.841,8.841,8.841,8.841,2414927,0
2331.HK,D,20090312,000000,8.9918,8.9918,8.9918,8.9918,2179585,0
2331.HK,D,20090317,000000,9.562,9.562,9.562,9.562,4218627,0
2331.HK,D,20090319,000000,10.519,10.519,10.519,10.519,17214969,0
2331.HK,D,20090324,000000,10.568,10.568,10.568,10.568,5183848,0
2331.HK,D,20090326,000000,10.519,10.519,10.519,10.519,4649413,0
2331.HK,D,20090330,000000,10.435,10.435,10.435,10.435,3649590,0
2331.HK,D,20090402,000000,11.659,11.659,11.659,11.659,6800650,0
2331.HK,D,20090406,000000,11.29,11.29,11.29,11.29,1883784,0
2331.HK,D,20090409,000000,11.206,11.206,11.206,11.206,2928508,0
2331.HK,D,20090415,000000,11.14,11.14,11.14,11.14,5008059,0
2331.HK,D,20090420,000000,13.471,13.471,13.471,13.471,5985045,0
2331.HK,D,20090422,000000,12.8,12.8,12.8,12.8,3613726,0
2331.HK,D,20090427,000000,12.347,12.347,12.347,12.347,42055947,0
2331.HK,D,20090429,000000,12.364,12.364,12.364,12.364,2970567,0
2331.HK,D,20090505,000000,13.99,13.99,13.99,13.99,2136773,0
2331.HK,D,20090507,000000,15.601,15.601,15.601,15.601,5627178,0
2331.HK,D,20090512,000000,14.398,14.398,14.398,14.398,6250940,0
2331.HK,D,20090514,000000,14.093,14.093,14.093,14.093,5437010,0
2331.HK,D,20090519,000000,16.543,16.543,16.543,16.543,9313073,0
2331.HK,D,20090521,000000,15.513,15.513,15.513,15.513,3667352,0
2331.HK,D,20090526,000000,15.158,15.158,15.158,15.158,3433600,0
2331.HK,D,20090529,000000,16.037,16.037,16.037,16.037,5125334,0
2331.HK,D,20090603,000000,15.53,15.53,15.53,15.53,4473936,0
2331.HK,D,20090605,000000,15.31,15.31,15.31,15.31,3618899,0
2331.HK,D,20090610,000000,16.189,16.189,16.189,16.189,3752913,0
2331.HK,D,20090612,000000,18.208,18.208,18.208,18.208,4257627,0
2331.HK,D,20090616,000000,17.194,17.194,17.194,17.194,10489148,0
2331.HK,D,20090619,000000,16.729,16.729,16.729,16.729,4837838,0
2331.HK,D,20090623,000000,16.882,16.882,16.882,16.882,3651653,0
2331.HK,D,20090626,000000,18.588,18.588,18.588,18.588,5065591,0
2331.HK,D,20090630,000000,19.306,19.306,19.306,19.306,4426284,0
2331.HK,D,20090706,000000,18.166,18.166,18.166,18.166,4880165,0
2331.HK,D,20090708,000000,18.801,18.801,18.801,18.801,2926090,0
2331.HK,D,20090713,000000,18.04,18.04,18.04,18.04,2446717,0
2331.HK,D,20090715,000000,18.588,18.588,18.588,18.588,2621839,0
2331.HK,D,20090720,000000,20.701,20.701,20.701,20.701,2174589,0
2331.HK,D,20090722,000000,20.151,20.151,20.151,20.151,5571091,0
2331.HK,D,20090727,000000,20.997,20.997,20.997,20.997,2332678,0
2331.HK,D,20090729,000000,21.63,21.63,21.63,21.63,2769945,0
2331.HK,D,20090803,000000,21.884,21.884,21.884,21.884,1619355,0
2331.HK,D,20090805,000000,19.434,19.434,19.434,19.434,5872128,0
2331.HK,D,20090810,000000,19.01,19.01,19.01,19.01,4350669,0
2331.HK,D,20090812,000000,19.813,19.813,19.813,19.813,1446357,0
2331.HK,D,20090817,000000,20.151,20.151,20.151,20.151,1356553,0
2331.HK,D,20090819,000000,18.588,18.588,18.588,18.588,3859723,0
2331.HK,D,20090821,000000,19.01,19.01,19.01,19.01,3626913,0
2331.HK,D,20090826,000000,18.082,18.082,18.082,18.082,13997285,0
2331.HK,D,20090828,000000,18.841,18.841,18.841,18.841,16977826,0
2331.HK,D,20090902,000000,17.955,17.955,17.955,17.955,3795076,0
2331.HK,D,20090904,000000,18.884,18.884,18.884,18.884,7007606,0
2331.HK,D,20090909,000000,19.475,19.475,19.475,19.475,2539748,0
2331.HK,D,20090911,000000,20.532,20.532,20.532,20.532,4103903,0
2331.HK,D,20090916,000000,20.24,20.24,20.24,20.24,2751912,0
2331.HK,D,20090918,000000,20.876,20.876,20.876,20.876,3684238,0
