<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2020.HK,D,20080117,000000,6.7946,6.7946,6.7946,6.7946,4890816,0
2020.HK,D,20080121,000000,6.3451,6.3451,6.3451,6.3451,6565809,0
2020.HK,D,20080123,000000,6.2566,6.2566,6.2566,6.2566,4144794,0
2020.HK,D,20080125,000000,6.6796,6.6796,6.6796,6.6796,4969077,0
2020.HK,D,20080129,000000,6.2566,6.2566,6.2566,6.2566,1931297,0
2020.HK,D,20080201,000000,6.2152,6.2152,6.2152,6.2152,3817520,0
2020.HK,D,20080205,000000,6.3451,6.3451,6.3451,6.3451,2237051,0
2020.HK,D,20080211,000000,6.1266,6.1266,6.1266,6.1266,885266,0
2020.HK,D,20080213,000000,6.1542,6.1542,6.1542,6.1542,2622258,0
2020.HK,D,20080215,000000,6.3106,6.3106,6.3106,6.3106,4121417,0
2020.HK,D,20080219,000000,6.2762,6.2762,6.2762,6.2762,2070364,0
2020.HK,D,20080221,000000,6.1405,6.1405,6.1405,6.1405,1674992,0
2020.HK,D,20080225,000000,5.9358,5.9358,5.9358,5.9358,1318244,0
2020.HK,D,20080228,000000,5.9692,5.9692,5.9692,5.9692,3873420,0
2020.HK,D,20080303,000000,5.7645,5.7645,5.7645,5.7645,6482465,0
2020.HK,D,20080305,000000,5.6829,5.6829,5.6829,5.6829,4010021,0
2020.HK,D,20080307,000000,5.6357,5.6357,5.6357,5.6357,2116924,0
2020.HK,D,20080311,000000,5.7242,5.7242,5.7242,5.7242,1065165,0
2020.HK,D,20080313,000000,5.6288,5.6288,5.6288,5.6288,4027910,0
2020.HK,D,20080317,000000,4.946,4.946,4.946,4.946,5381726,0
2020.HK,D,20080319,000000,4.6665,4.6665,4.6665,4.6665,5899063,0
2020.HK,D,20080326,000000,4.9804,4.9804,4.9804,4.9804,5654341,0
2020.HK,D,20080328,000000,5.4782,5.4782,5.4782,5.4782,7163439,0
2020.HK,D,20080401,000000,5.5599,5.5599,5.5599,5.5599,3188308,0
2020.HK,D,20080403,000000,5.6426,5.6426,5.6426,5.6426,2769633,0
2020.HK,D,20080408,000000,5.8059,5.8059,5.8059,5.8059,3846080,0
2020.HK,D,20080410,000000,5.8669,5.8669,5.8669,5.8669,2275673,0
2020.HK,D,20080414,000000,5.5855,5.5855,5.5855,5.5855,5493528,0
2020.HK,D,20080416,000000,5.7095,5.7095,5.7095,5.7095,1448340,0
2020.HK,D,20080421,000000,5.5235,5.5235,5.5235,5.5235,2949532,0
2020.HK,D,20080423,000000,5.9014,5.9014,5.9014,5.9014,2503340,0
2020.HK,D,20080425,000000,5.8325,5.8325,5.8325,5.8325,1982956,0
2020.HK,D,20080429,000000,5.9289,5.9289,5.9289,5.9289,4219037,0
2020.HK,D,20080502,000000,6.3835,6.3835,6.3835,6.3835,6514792,0
2020.HK,D,20080506,000000,6.4453,6.4453,6.4453,6.4453,2090183,0
2020.HK,D,20080508,000000,6.2526,6.2526,6.2526,6.2526,2976975,0
2020.HK,D,20080513,000000,6.2043,6.2043,6.2043,6.2043,1970759,0
2020.HK,D,20080515,000000,6.2388,6.2388,6.2388,6.2388,3165005,0
2020.HK,D,20080520,000000,6.1216,6.1216,6.1216,6.1216,601696,0
2020.HK,D,20080522,000000,6.0322,6.0322,6.0322,6.0322,1181032,0
2020.HK,D,20080526,000000,5.7439,5.7439,5.7439,5.7439,843594,0
2020.HK,D,20080528,000000,5.9151,5.9151,5.9151,5.9151,218522,0
2020.HK,D,20080530,000000,5.6819,5.6819,5.6819,5.6819,6074898,0
2020.HK,D,20080603,000000,5.5098,5.5098,5.5098,5.5098,4098040,0
2020.HK,D,20080605,000000,5.1448,5.1448,5.1448,5.1448,10477487,0
2020.HK,D,20080610,000000,4.9794,4.9794,4.9794,4.9794,2745757,0
2020.HK,D,20080613,000000,4.8899,4.8899,4.8899,4.8899,1320276,0
2020.HK,D,20080617,000000,4.6834,4.6834,4.6834,4.6834,3697586,0
2020.HK,D,20080619,000000,4.8211,4.8211,4.8211,4.8211,1560142,0
2020.HK,D,20080623,000000,4.7453,4.7453,4.7453,4.7453,6619271,0
2020.HK,D,20080625,000000,4.7178,4.7178,4.7178,4.7178,802938,0
2020.HK,D,20080627,000000,4.2563,4.2563,4.2563,4.2563,4823733,0
2020.HK,D,20080702,000000,3.9257,3.9257,3.9257,3.9257,6490595,0
2020.HK,D,20080704,000000,3.7535,3.7535,3.7535,3.7535,2532816,0
2020.HK,D,20080709,000000,3.8706,3.8706,3.8706,3.8706,1194246,0
2020.HK,D,20080711,000000,4.2011,4.2011,4.2011,4.2011,4266759,0
2020.HK,D,20080715,000000,4.1186,4.1186,4.1186,4.1186,4806455,0
2020.HK,D,20080717,000000,3.9946,3.9946,3.9946,3.9946,4350562,0
2020.HK,D,20080721,000000,4.0221,4.0221,4.0221,4.0221,4917241,0
2020.HK,D,20080723,000000,4.084,4.084,4.084,4.084,9412686,0
2020.HK,D,20080725,000000,4.2011,4.2011,4.2011,4.2011,7930805,0
2020.HK,D,20080729,000000,4.3733,4.3733,4.3733,4.3733,4617409,0
2020.HK,D,20080801,000000,4.2287,4.2287,4.2287,4.2287,5312612,0
2020.HK,D,20080805,000000,4.0152,4.0152,4.0152,4.0152,2355967,0
2020.HK,D,20080808,000000,3.9601,3.9601,3.9601,3.9601,4242366,0
2020.HK,D,20080812,000000,3.7329,3.7329,3.7329,3.7329,10062152,0
2020.HK,D,20080814,000000,3.5057,3.5057,3.5057,3.5057,6757903,0
2020.HK,D,20080818,000000,3.0166,3.0166,3.0166,3.0166,13048273,0
2020.HK,D,20080820,000000,3.1681,3.1681,3.1681,3.1681,5582970,0
2020.HK,D,20080825,000000,3.4573,3.4573,3.4573,3.4573,15483517,0
2020.HK,D,20080827,000000,3.7535,3.7535,3.7535,3.7535,7928438,0
2020.HK,D,20080901,000000,3.8706,3.8706,3.8706,3.8706,2316734,0
2020.HK,D,20080903,000000,3.8981,3.8981,3.8981,3.8981,3101989,0
2020.HK,D,20080905,000000,3.8578,3.8578,3.8578,3.8578,5418316,0
2020.HK,D,20080909,000000,3.6118,3.6118,3.6118,3.6118,5944272,0
2020.HK,D,20080911,000000,3.4722,3.4722,3.4722,3.4722,4055351,0
2020.HK,D,20080916,000000,3.2823,3.2823,3.2823,3.2823,4482231,0
2020.HK,D,20080918,000000,3.1346,3.1346,3.1346,3.1346,3300442,0
2020.HK,D,20080922,000000,3.3944,3.3944,3.3944,3.3944,4990421,0
2020.HK,D,20080925,000000,3.2262,3.2262,3.2262,3.2262,1865402,0
2020.HK,D,20080929,000000,3.177,3.177,3.177,3.177,4189514,0
2020.HK,D,20081002,000000,3.3107,3.3107,3.3107,3.3107,1761384,0
2020.HK,D,20081006,000000,3.2262,3.2262,3.2262,3.2262,1437161,0
2020.HK,D,20081009,000000,3.051,3.051,3.051,3.051,3089792,0
2020.HK,D,20081013,000000,2.8336,2.8336,2.8336,2.8336,10840697,0
2020.HK,D,20081015,000000,2.6516,2.6516,2.6516,2.6516,4910126,0
2020.HK,D,20081017,000000,2.1951,2.1951,2.1951,2.1951,3929992,0
2020.HK,D,20081022,000000,2.0269,2.0269,2.0269,2.0269,7668579,0
2020.HK,D,20081024,000000,1.9285,1.9285,1.9285,1.9285,7953165,0
2020.HK,D,20081028,000000,1.648,1.648,1.648,1.648,6505029,0
2020.HK,D,20081030,000000,1.8024,1.8024,1.8024,1.8024,19286176,0
2020.HK,D,20081103,000000,2.3289,2.3289,2.3289,2.3289,14931623,0
2020.HK,D,20081105,000000,2.1035,2.1035,2.1035,2.1035,10514441,0
2020.HK,D,20081107,000000,2.0691,2.0691,2.0691,2.0691,4246432,0
2020.HK,D,20081111,000000,2.1035,2.1035,2.1035,2.1035,3403344,0
2020.HK,D,20081114,000000,2.0475,2.0475,2.0475,2.0475,2870988,0
2020.HK,D,20081118,000000,2.0622,2.0622,2.0622,2.0622,2324458,0
2020.HK,D,20081120,000000,1.9776,1.9776,1.9776,1.9776,2135412,0
2020.HK,D,20081124,000000,1.9707,1.9707,1.9707,1.9707,828350,0
2020.HK,D,20081126,000000,2.0966,2.0966,2.0966,2.0966,2345803,0
2020.HK,D,20081128,000000,2.2305,2.2305,2.2305,2.2305,3237168,0
2020.HK,D,20081202,000000,2.2442,2.2442,2.2442,2.2442,1578436,0
2020.HK,D,20081204,000000,2.3564,2.3564,2.3564,2.3564,2052070,0
2020.HK,D,20081208,000000,2.6163,2.6163,2.6163,2.6163,3455688,0
2020.HK,D,20081211,000000,2.7705,2.7705,2.7705,2.7705,7862708,0
2020.HK,D,20081215,000000,2.749,2.749,2.749,2.749,5942768,0
2020.HK,D,20081217,000000,2.6653,2.6653,2.6653,2.6653,3191431,0
2020.HK,D,20081219,000000,2.6723,2.6723,2.6723,2.6723,4455805,0
2020.HK,D,20081223,000000,2.5109,2.5109,2.5109,2.5109,4514755,0
2020.HK,D,20081229,000000,2.4617,2.4617,2.4617,2.4617,1117001,0
2020.HK,D,20081231,000000,2.4755,2.4755,2.4755,2.4755,696525,0
2020.HK,D,20090105,000000,2.7705,2.7705,2.7705,2.7705,3023219,0
2020.HK,D,20090108,000000,2.6998,2.6998,2.6998,2.6998,2728977,0
2020.HK,D,20090112,000000,2.7214,2.7214,2.7214,2.7214,2863140,0
2020.HK,D,20090114,000000,2.6163,2.6163,2.6163,2.6163,1502209,0
2020.HK,D,20090116,000000,2.5246,2.5246,2.5246,2.5246,3043852,0
2020.HK,D,20090120,000000,2.56,2.56,2.56,2.56,944217,0
2020.HK,D,20090122,000000,2.5945,2.5945,2.5945,2.5945,2183629,0
2020.HK,D,20090129,000000,2.56,2.56,2.56,2.56,4005550,0
2020.HK,D,20090202,000000,2.4342,2.4342,2.4342,2.4342,3232765,0
2020.HK,D,20090205,000000,2.4755,2.4755,2.4755,2.4755,1731911,0
2020.HK,D,20090209,000000,2.4902,2.4902,2.4902,2.4902,2859074,0
2020.HK,D,20090211,000000,2.4411,2.4411,2.4411,2.4411,3286969,0
2020.HK,D,20090213,000000,2.5246,2.5246,2.5246,2.5246,4146319,0
2020.HK,D,20090217,000000,2.6299,2.6299,2.6299,2.6299,4235739,0
2020.HK,D,20090219,000000,2.6653,2.6653,2.6653,2.6653,1842695,0
2020.HK,D,20090223,000000,2.6653,2.6653,2.6653,2.6653,2562292,0
2020.HK,D,20090225,000000,2.4902,2.4902,2.4902,2.4902,6901213,0
2020.HK,D,20090302,000000,2.4263,2.4263,2.4263,2.4263,8767232,0
2020.HK,D,20090304,000000,2.9811,2.9811,2.9811,2.9811,26390374,0
2020.HK,D,20090306,000000,2.939,2.939,2.939,2.939,4420232,0
2020.HK,D,20090310,000000,3.24,3.24,3.24,3.24,10877593,0
2020.HK,D,20090312,000000,3.1209,3.1209,3.1209,3.1209,7730680,0
2020.HK,D,20090316,000000,3.3452,3.3452,3.3452,3.3452,5778750,0
2020.HK,D,20090318,000000,3.5695,3.5695,3.5695,3.5695,6127750,0
2020.HK,D,20090320,000000,3.3876,3.3876,3.3876,3.3876,9877171,0
2020.HK,D,20090324,000000,3.7733,3.7733,3.7733,3.7733,12397790,0
2020.HK,D,20090327,000000,3.5489,3.5489,3.5489,3.5489,5834016,0
2020.HK,D,20090331,000000,3.5764,3.5764,3.5764,3.5764,2908876,0
2020.HK,D,20090402,000000,3.843,3.843,3.843,3.843,16515446,0
2020.HK,D,20090406,000000,3.9641,3.9641,3.9641,3.9641,2654782,0
2020.HK,D,20090408,000000,3.602,3.602,3.602,3.602,6560893,0
2020.HK,D,20090414,000000,3.9571,3.9571,3.9571,3.9571,4548702,0
2020.HK,D,20090416,000000,4.3478,4.3478,4.3478,4.3478,9440383,0
2020.HK,D,20090420,000000,4.3773,4.3773,4.3773,4.3773,4572534,0
2020.HK,D,20090423,000000,4.276,4.276,4.276,4.276,4236059,0
2020.HK,D,20090427,000000,4.4207,4.4207,4.4207,4.4207,8081230,0
2020.HK,D,20090429,000000,4.5652,4.5652,4.5652,4.5652,6396791,0
2020.HK,D,20090504,000000,5.3484,5.3484,5.3484,5.3484,8330953,0
2020.HK,D,20090506,000000,5.3622,5.3622,5.3622,5.3622,10249166,0
2020.HK,D,20090508,000000,5.7833,5.7833,5.7833,5.7833,9683836,0
2020.HK,D,20090512,000000,5.5443,5.5443,5.5443,5.5443,11019581,0
2020.HK,D,20090514,000000,5.551,5.551,5.551,5.551,2566966,0
2020.HK,D,20090519,000000,6.1955,6.1955,6.1955,6.1955,13971573,0
2020.HK,D,20090521,000000,5.7833,5.7833,5.7833,5.7833,7936584,0
2020.HK,D,20090525,000000,6.1522,6.1522,6.1522,6.1522,8084278,0
2020.HK,D,20090527,000000,5.7969,5.7969,5.7969,5.7969,6698649,0
2020.HK,D,20090601,000000,6.2398,6.2398,6.2398,6.2398,10389351,0
2020.HK,D,20090603,000000,6.0872,6.0872,6.0872,6.0872,5031527,0
2020.HK,D,20090605,000000,6.1739,6.1739,6.1739,6.1739,5377661,0
2020.HK,D,20090609,000000,6.1886,6.1886,6.1886,6.1886,4969077,0
2020.HK,D,20090612,000000,6.3196,6.3196,6.3196,6.3196,8897380,0
2020.HK,D,20090616,000000,6.109,6.109,6.109,6.109,5584732,0
2020.HK,D,20090618,000000,5.9349,5.9349,5.9349,5.9349,3903620,0
2020.HK,D,20090622,000000,6.3629,6.3629,6.3629,6.3629,4695671,0
2020.HK,D,20090624,000000,6.8045,6.8045,6.8045,6.8045,15338704,0
2020.HK,D,20090626,000000,7.261,7.261,7.261,7.261,20676525,0
2020.HK,D,20090630,000000,7.022,7.022,7.022,7.022,4595743,0
2020.HK,D,20090703,000000,7.2178,7.2178,7.2178,7.2178,4597733,0
2020.HK,D,20090707,000000,7.3771,7.3771,7.3771,7.3771,4231998,0
2020.HK,D,20090710,000000,7.2463,7.2463,7.2463,7.2463,9908678,0
2020.HK,D,20090714,000000,7.1164,7.1164,7.1164,7.1164,1713749,0
2020.HK,D,20090716,000000,7.2463,7.2463,7.2463,7.2463,5882294,0
2020.HK,D,20090720,000000,7.45,7.45,7.45,7.45,5111369,0
2020.HK,D,20090722,000000,7.9134,7.9134,7.9134,7.9134,4079460,0
2020.HK,D,20090724,000000,8.0001,8.0001,8.0001,8.0001,4018762,0
2020.HK,D,20090728,000000,8.5224,8.5224,8.5224,8.5224,6035258,0
2020.HK,D,20090730,000000,8.2321,8.2321,8.2321,8.2321,4865407,0
2020.HK,D,20090804,000000,8.8411,8.8411,8.8411,8.8411,4079238,0
2020.HK,D,20090806,000000,8.2469,8.2469,8.2469,8.2469,5243011,0
2020.HK,D,20090810,000000,7.9429,7.9429,7.9429,7.9429,7949100,0
2020.HK,D,20090812,000000,8.0147,8.0147,8.0147,8.0147,4431413,0
2020.HK,D,20090814,000000,8.3198,8.3198,8.3198,8.3198,7822053,0
2020.HK,D,20090818,000000,7.9134,7.9134,7.9134,7.9134,8599912,0
2020.HK,D,20090820,000000,7.7254,7.7254,7.7254,7.7254,6110908,0
2020.HK,D,20090824,000000,7.9281,7.9281,7.9281,7.9281,7124888,0
2020.HK,D,20090827,000000,7.4933,7.4933,7.4933,7.4933,6000692,0
2020.HK,D,20090831,000000,7.017,7.017,7.017,7.017,10908495,0
2020.HK,D,20090902,000000,7.3251,7.3251,7.3251,7.3251,4910674,0
2020.HK,D,20090904,000000,7.7569,7.7569,7.7569,7.7569,7868704,0
2020.HK,D,20090908,000000,8.0501,8.0501,8.0501,8.0501,5235368,0
2020.HK,D,20090910,000000,7.6546,7.6546,7.6546,7.6546,8283509,0
2020.HK,D,20090914,000000,7.9331,7.9331,7.9331,7.9331,4143173,0
2020.HK,D,20090916,000000,7.7569,7.7569,7.7569,7.7569,7295080,0
2020.HK,D,20090921,000000,7.2581,7.2581,7.2581,7.2581,10510474,0
2020.HK,D,20090923,000000,7.2001,7.2001,7.2001,7.2001,9998274,0
2020.HK,D,20090925,000000,7.3103,7.3103,7.3103,7.3103,5990472,0
2020.HK,D,20090929,000000,6.9137,6.9137,6.9137,6.9137,12242285,0
2020.HK,D,20091002,000000,7.3761,7.3761,7.3761,7.3761,14193458,0
2020.HK,D,20091006,000000,7.4933,7.4933,7.4933,7.4933,9350688,0
2020.HK,D,20091008,000000,7.7717,7.7717,7.7717,7.7717,7153275,0
2020.HK,D,20091012,000000,7.5523,7.5523,7.5523,7.5523,1559126,0
2020.HK,D,20091014,000000,7.4194,7.4194,7.4194,7.4194,7703136,0
2020.HK,D,20091019,000000,7.1853,7.1853,7.1853,7.1853,8275877,0
2020.HK,D,20091021,000000,7.5228,7.5228,7.5228,7.5228,13539364,0
2020.HK,D,20091023,000000,7.8603,7.8603,7.8603,7.8603,23661138,0
2020.HK,D,20091028,000000,7.1706,7.1706,7.1706,7.1706,23154252,0
2020.HK,D,20091030,000000,6.9432,6.9432,6.9432,6.9432,15763711,0
2020.HK,D,20091103,000000,6.9727,6.9727,6.9727,6.9727,2934132,0
2020.HK,D,20091105,000000,7.0456,7.0456,7.0456,7.0456,2749857,0
2020.HK,D,20091109,000000,7.1341,7.1341,7.1341,7.1341,7800748,0
2020.HK,D,20091112,000000,7.7569,7.7569,7.7569,7.7569,22254856,0
2020.HK,D,20091116,000000,8.4614,8.4614,8.4614,8.4614,29748480,0
2020.HK,D,20091118,000000,8.0649,8.0649,8.0649,8.0649,19820618,0
2020.HK,D,20091120,000000,7.8307,7.8307,7.8307,7.8307,3621136,0
2020.HK,D,20091124,000000,8.0649,8.0649,8.0649,8.0649,9795860,0
2020.HK,D,20091126,000000,8.3876,8.3876,8.3876,8.3876,8109687,0
2020.HK,D,20091130,000000,8.4172,8.4172,8.4172,8.4172,29205689,0
2020.HK,D,20091202,000000,8.4024,8.4024,8.4024,8.4024,6229875,0
2020.HK,D,20091207,000000,8.7104,8.7104,8.7104,8.7104,5334866,0
2020.HK,D,20091209,000000,8.6661,8.6661,8.6661,8.6661,2650412,0
2020.HK,D,20091211,000000,8.4172,8.4172,8.4172,8.4172,3405581,0
2020.HK,D,20091215,000000,8.6661,8.6661,8.6661,8.6661,5107101,0
2020.HK,D,20091217,000000,8.3001,8.3001,8.3001,8.3001,5549429,0
2020.HK,D,20091221,000000,8.0649,8.0649,8.0649,8.0649,2103701,0
2020.HK,D,20091223,000000,8.3001,8.3001,8.3001,8.3001,2586685,0
2020.HK,D,20091228,000000,8.4024,8.4024,8.4024,8.4024,899495,0
2020.HK,D,20091231,000000,8.4467,8.4467,8.4467,8.4467,2745239,0
2020.HK,D,20100105,000000,8.7546,8.7546,8.7546,8.7546,5316266,0
2020.HK,D,20100107,000000,8.4899,8.4899,8.4899,8.4899,2700925,0
2020.HK,D,20100111,000000,8.5638,8.5638,8.5638,8.5638,3795871,0
2020.HK,D,20100113,000000,8.5194,8.5194,8.5194,8.5194,4144794,0
2020.HK,D,20100115,000000,8.5343,8.5343,8.5343,8.5343,4443271,0
2020.HK,D,20100119,000000,8.5194,8.5194,8.5194,8.5194,4200288,0
2020.HK,D,20100121,000000,8.4319,8.4319,8.4319,8.4319,2179727,0
2020.HK,D,20100125,000000,8.0068,8.0068,8.0068,8.0068,4192070,0
2020.HK,D,20100128,000000,7.3614,7.3614,7.3614,7.3614,4751571,0
2020.HK,D,20100201,000000,7.625,7.625,7.625,7.625,3038197,0
2020.HK,D,20100203,000000,7.8455,7.8455,7.8455,7.8455,4383643,0
2020.HK,D,20100205,000000,7.2729,7.2729,7.2729,7.2729,8909079,0
2020.HK,D,20100208,000000,9.761,9.858,9.641,9.818,2833665,0
2020.HK,D,20100209,000000,9.631,10.231,9.631,10.075,4803001,0
2020.HK,D,20100210,000000,10.095,10.174,9.801,9.878,3491465,0
2020.HK,D,20100211,000000,9.937,9.996,9.661,9.917,12002419,0
2020.HK,D,20100212,000000,9.917,10.095,9.878,9.937,8376658,0
2020.HK,D,20100217,000000,10.055,10.331,10.055,10.135,4932253,0
2020.HK,D,20100218,000000,10.193,10.331,10.115,10.271,4467088,0
2020.HK,D,20100219,000000,10.271,10.271,9.937,10.055,2905116,0
2020.HK,D,20100222,000000,10.39,10.823,10.213,10.625,6474047,0
2020.HK,D,20100223,000000,10.606,11.217,10.449,11.157,7718880,0
2020.HK,D,20100224,000000,10.921,11.63,10.881,11.512,16083181,0
2020.HK,D,20100225,000000,11.807,11.886,10.941,11.039,19463649,0
2020.HK,D,20100226,000000,11.157,11.235,10.881,10.98,7495867,0
2020.HK,D,20100301,000000,11.235,11.472,11.039,11.354,10626242,0
2020.HK,D,20100302,000000,11.61,11.61,11.137,11.315,7308577,0
2020.HK,D,20100303,000000,11.334,11.394,11.235,11.334,4172541,0
2020.HK,D,20100304,000000,11.413,11.492,11.275,11.394,5065023,0
2020.HK,D,20100305,000000,11.334,11.472,11.315,11.394,6416400,0
2020.HK,D,20100308,000000,11.472,11.61,11.394,11.61,7076030,0
2020.HK,D,20100309,000000,11.669,11.669,11.531,11.63,5397989,0
2020.HK,D,20100310,000000,11.649,11.707,11.551,11.571,2871270,0
2020.HK,D,20100311,000000,11.571,11.707,11.531,11.707,3273756,0
2020.HK,D,20100312,000000,11.787,11.787,11.551,11.61,1554043,0
2020.HK,D,20100315,000000,11.61,11.807,11.551,11.727,4259644,0
2020.HK,D,20100316,000000,11.787,11.807,11.551,11.767,2003283,0
2020.HK,D,20100317,000000,12.003,12.317,11.905,12.298,14183975,0
2020.HK,D,20100318,000000,12.298,12.575,12.101,12.337,11150694,0
2020.HK,D,20100319,000000,12.241,13.558,12.241,13.145,14838117,0
2020.HK,D,20100322,000000,13.184,13.184,12.711,12.791,5474785,0
2020.HK,D,20100323,000000,12.888,13.065,12.731,12.968,3141732,0
2020.HK,D,20100324,000000,13.224,13.478,12.988,13.302,13569089,0
2020.HK,D,20100325,000000,12.988,13.598,12.988,13.558,7586415,0
2020.HK,D,20100326,000000,13.478,13.755,13.204,13.322,3340889,0
2020.HK,D,20100329,000000,13.322,13.578,13.085,13.362,4871098,0
2020.HK,D,20100330,000000,13.381,13.42,13.008,13.085,7509313,0
2020.HK,D,20100331,000000,12.811,12.948,12.535,12.614,8519191,0
2020.HK,D,20100401,000000,12.594,12.888,12.201,12.357,12239765,0
2020.HK,D,20100407,000000,12.535,13.046,12.475,13.008,11262495,0
2020.HK,D,20100408,000000,13.125,13.362,12.691,13.243,10157742,0
2020.HK,D,20100409,000000,13.381,13.538,13.262,13.401,6593045,0
2020.HK,D,20100412,000000,13.44,13.44,13.065,13.282,3649817,0
2020.HK,D,20100413,000000,13.085,13.282,12.671,12.988,3917125,0
2020.HK,D,20100414,000000,12.988,12.988,12.791,12.869,2214263,0
