<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
2628.HK,D,20060927,000000,12.497,12.497,12.497,12.497,163557134,0
2628.HK,D,20060929,000000,12.302,12.302,12.302,12.302,85242992,0
2628.HK,D,20061004,000000,12.593,12.593,12.593,12.593,72937774,0
2628.HK,D,20061009,000000,12.562,12.562,12.562,12.562,40898857,0
2628.HK,D,20061011,000000,12.997,12.997,12.997,12.997,86497158,0
2628.HK,D,20061016,000000,13.014,13.014,13.014,13.014,65313559,0
2628.HK,D,20061018,000000,13.4,13.4,13.4,13.4,94060977,0
2628.HK,D,20061023,000000,13.256,13.256,13.256,13.256,82085350,0
2628.HK,D,20061025,000000,13.433,13.433,13.433,13.433,59998903,0
2628.HK,D,20061031,000000,13.223,13.223,13.223,13.223,124760936,0
2628.HK,D,20061102,000000,13.37,13.37,13.37,13.37,45296183,0
2628.HK,D,20061107,000000,13.482,13.482,13.482,13.482,82976239,0
2628.HK,D,20061109,000000,13.885,13.885,13.885,13.885,106468683,0
2628.HK,D,20061114,000000,14.434,14.434,14.434,14.434,154256205,0
2628.HK,D,20061116,000000,14.547,14.547,14.547,14.547,44620285,0
2628.HK,D,20061121,000000,14.967,14.967,14.967,14.967,61095129,0
2628.HK,D,20061123,000000,15.354,15.354,15.354,15.354,69163051,0
2628.HK,D,20061128,000000,14.822,14.822,14.822,14.822,172082709,0
2628.HK,D,20061130,000000,15.306,15.306,15.306,15.306,88971490,0
2628.HK,D,20061204,000000,14.967,14.967,14.967,14.967,78660296,0
2628.HK,D,20061207,000000,15.274,15.274,15.274,15.274,83131555,0
2628.HK,D,20061211,000000,15.113,15.113,15.113,15.113,66280801,0
2628.HK,D,20061214,000000,15.774,15.774,15.774,15.774,79921057,0
2628.HK,D,20061218,000000,18.325,18.325,18.325,18.325,198725014,0
2628.HK,D,20061221,000000,18.931,18.931,18.931,18.931,74403078,0
2628.HK,D,20061227,000000,21.958,21.958,21.958,21.958,132880433,0
2628.HK,D,20070102,000000,22.847,22.847,22.847,22.847,115503514,0
2628.HK,D,20070104,000000,21.797,21.797,21.797,21.797,143509690,0
2628.HK,D,20070109,000000,20.666,20.666,20.666,20.666,237315194,0
2628.HK,D,20070111,000000,18.569,18.569,18.569,18.569,203961067,0
2628.HK,D,20070116,000000,20.626,20.626,20.626,20.626,140337629,0
2628.HK,D,20070118,000000,20.546,20.546,20.546,20.546,109769348,0
2628.HK,D,20070123,000000,19.456,19.456,19.456,19.456,120821708,0
2628.HK,D,20070125,000000,18.688,18.688,18.688,18.688,149356665,0
2628.HK,D,20070130,000000,19.053,19.053,19.053,19.053,70744713,0
2628.HK,D,20070201,000000,18.043,18.043,18.043,18.043,110785915,0
2628.HK,D,20070205,000000,18.406,18.406,18.406,18.406,101176285,0
2628.HK,D,20070208,000000,19.456,19.456,19.456,19.456,96328017,0
2628.HK,D,20070212,000000,19.294,19.294,19.294,19.294,70291576,0
2628.HK,D,20070215,000000,18.688,18.688,18.688,18.688,60370690,0
2628.HK,D,20070221,000000,18.688,18.688,18.688,18.688,57995661,0
2628.HK,D,20070226,000000,18.164,18.164,18.164,18.164,67263175,0
2628.HK,D,20070228,000000,16.914,16.914,16.914,16.914,222325508,0
2628.HK,D,20070305,000000,15.548,15.548,15.548,15.548,175680127,0
2628.HK,D,20070307,000000,16.631,16.631,16.631,16.631,137449361,0
2628.HK,D,20070312,000000,17.639,17.639,17.639,17.639,116019926,0
2628.HK,D,20070314,000000,16.59,16.59,16.59,16.59,158931211,0
2628.HK,D,20070319,000000,17.639,17.639,17.639,17.639,127766594,0
2628.HK,D,20070321,000000,17.801,17.801,17.801,17.801,58476425,0
2628.HK,D,20070326,000000,18.002,18.002,18.002,18.002,65082481,0
2628.HK,D,20070328,000000,17.882,17.882,17.882,17.882,76608105,0
2628.HK,D,20070330,000000,18.124,18.124,18.124,18.124,50244720,0
2628.HK,D,20070404,000000,18.406,18.406,18.406,18.406,63081633,0
2628.HK,D,20070411,000000,19.496,19.496,19.496,19.496,142793691,0
2628.HK,D,20070416,000000,20.747,20.747,20.747,20.747,115207525,0
2628.HK,D,20070418,000000,20.304,20.304,20.304,20.304,115321979,0
2628.HK,D,20070423,000000,20.223,20.223,20.223,20.223,8763128,0
2628.HK,D,20070425,000000,20.384,20.384,20.384,20.384,79648073,0
2628.HK,D,20070430,000000,19.739,19.739,19.739,19.739,80940459,0
2628.HK,D,20070503,000000,19.739,19.739,19.739,19.739,59808101,0
2628.HK,D,20070508,000000,20.142,20.142,20.142,20.142,73942715,0
2628.HK,D,20070510,000000,20.263,20.263,20.263,20.263,67606100,0
2628.HK,D,20070515,000000,21.03,21.03,21.03,21.03,179458296,0
2628.HK,D,20070517,000000,21.111,21.111,21.111,21.111,70222054,0
2628.HK,D,20070522,000000,20.747,20.747,20.747,20.747,84551951,0
2628.HK,D,20070525,000000,20.061,20.061,20.061,20.061,118264249,0
2628.HK,D,20070530,000000,19.133,19.133,19.133,19.133,228193911,0
2628.HK,D,20070601,000000,19.94,19.94,19.94,19.94,154177542,0
2628.HK,D,20070605,000000,19.86,19.86,19.86,19.86,123666443,0
2628.HK,D,20070608,000000,19.739,19.739,19.739,19.739,106089895,0
2628.HK,D,20070612,000000,19.86,19.86,19.86,19.86,69855826,0
2628.HK,D,20070615,000000,20.788,20.788,20.788,20.788,149443354,0
2628.HK,D,20070620,000000,21.635,21.635,21.635,21.635,223550734,0
2628.HK,D,20070625,000000,23.088,23.088,23.088,23.088,183782331,0
2628.HK,D,20070627,000000,23.205,23.205,23.205,23.205,168934267,0
2628.HK,D,20070703,000000,23.408,23.408,23.408,23.408,115376336,0
2628.HK,D,20070705,000000,23.245,23.245,23.245,23.245,108952615,0
2628.HK,D,20070710,000000,24.949,24.949,24.949,24.949,141751735,0
2628.HK,D,20070712,000000,24.706,24.706,24.706,24.706,148419322,0
2628.HK,D,20070717,000000,25.072,25.072,25.072,25.072,80530519,0
2628.HK,D,20070719,000000,24.544,24.544,24.544,24.544,113673014,0
2628.HK,D,20070724,000000,26.328,26.328,26.328,26.328,193981071,0
2628.HK,D,20070726,000000,26.937,26.937,26.937,26.937,195654121,0
2628.HK,D,20070731,000000,27.465,27.465,27.465,27.465,145442067,0
2628.HK,D,20070802,000000,25.964,25.964,25.964,25.964,121931635,0
2628.HK,D,20070806,000000,24.99,24.99,24.99,24.99,113270579,0
2628.HK,D,20070809,000000,25.396,25.396,25.396,25.396,121436372,0
2628.HK,D,20070813,000000,24.544,24.544,24.544,24.544,111001803,0
2628.HK,D,20070816,000000,23.205,23.205,23.205,23.205,255338382,0
2628.HK,D,20070820,000000,24.503,24.503,24.503,24.503,280414264,0
2628.HK,D,20070823,000000,26.775,26.775,26.775,26.775,181789253,0
2628.HK,D,20070827,000000,28.519,28.519,28.519,28.519,213534345,0
2628.HK,D,20070830,000000,29.98,29.98,29.98,29.98,144174893,0
2628.HK,D,20070903,000000,30.264,30.264,30.264,30.264,86428130,0
2628.HK,D,20070906,000000,30.303,30.303,30.303,30.303,80828201,0
2628.HK,D,20070910,000000,29.898,29.898,29.898,29.898,92992619,0
2628.HK,D,20070913,000000,30.061,30.061,30.061,30.061,67138892,0
2628.HK,D,20070917,000000,30.994,30.994,30.994,30.994,119535765,0
2628.HK,D,20070920,000000,31.805,31.805,31.805,31.805,112093746,0
2628.HK,D,20070924,000000,32.618,32.618,32.618,32.618,152092439,0
2628.HK,D,20070927,000000,35.051,35.051,35.051,35.051,217179434,0
2628.HK,D,20071003,000000,37.728,37.728,37.728,37.728,279043034,0
2628.HK,D,20071005,000000,39.229,39.229,39.229,39.229,160069077,0
2628.HK,D,20071010,000000,40.405,40.405,40.405,40.405,107332160,0
2628.HK,D,20071012,000000,40.446,40.446,40.446,40.446,144179595,0
2628.HK,D,20071017,000000,41.258,41.258,41.258,41.258,140178469,0
2628.HK,D,20071022,000000,40.366,40.366,40.366,40.366,156769826,0
2628.HK,D,20071025,000000,41.542,41.542,41.542,41.542,130467104,0
2628.HK,D,20071029,000000,42.192,42.192,42.192,42.192,139473992,0
2628.HK,D,20071101,000000,42.07,42.07,42.07,42.07,102817280,0
2628.HK,D,20071105,000000,38.784,38.784,38.784,38.784,117407108,0
2628.HK,D,20071108,000000,36.714,36.714,36.714,36.714,146041438,0
2628.HK,D,20071112,000000,34.482,34.482,34.482,34.482,132478463,0
2628.HK,D,20071115,000000,36.391,36.391,36.391,36.391,136518442,0
2628.HK,D,20071119,000000,34.564,34.564,34.564,34.564,61606638,0
2628.HK,D,20071122,000000,31.643,31.643,31.643,31.643,198926621,0
2628.HK,D,20071126,000000,33.429,33.429,33.429,33.429,113909629,0
2628.HK,D,20071128,000000,32.415,32.415,32.415,32.415,100295829,0
2628.HK,D,20071203,000000,34.767,34.767,34.767,34.767,114948555,0
2628.HK,D,20071205,000000,35.822,35.822,35.822,35.822,94777295,0
2628.HK,D,20071210,000000,35.091,35.091,35.091,35.091,75687463,0
2628.HK,D,20071212,000000,34.97,34.97,34.97,34.97,86957424,0
2628.HK,D,20071217,000000,31.643,31.643,31.643,31.643,104037545,0
2628.HK,D,20071219,000000,32.292,32.292,32.292,32.292,80161640,0
2628.HK,D,20071224,000000,33.753,33.753,33.753,33.753,45890539,0
2628.HK,D,20071228,000000,32.495,32.495,32.495,32.495,71551822,0
2628.HK,D,20080103,000000,31.318,31.318,31.318,31.318,77598260,0
2628.HK,D,20080107,000000,31.318,31.318,31.318,31.318,82398326,0
2628.HK,D,20080110,000000,31.725,31.725,31.725,31.725,70774643,0
2628.HK,D,20080114,000000,30.346,30.346,30.346,30.346,87892106,0
2628.HK,D,20080117,000000,28.803,28.803,28.803,28.803,210665286,0
2628.HK,D,20080121,000000,26.653,26.653,26.653,26.653,204558702,0
2628.HK,D,20080124,000000,25.072,25.072,25.072,25.072,245871919,0
2628.HK,D,20080128,000000,25.477,25.477,25.477,25.477,209772208,0
2628.HK,D,20080130,000000,23.53,23.53,23.53,23.53,233109026,0
2628.HK,D,20080204,000000,26.166,26.166,26.166,26.166,212084603,0
2628.HK,D,20080206,000000,23.854,23.854,23.854,23.854,159703362,0
2628.HK,D,20080213,000000,23.408,23.408,23.408,23.408,108795083,0
2628.HK,D,20080215,000000,24.949,24.949,24.949,24.949,102432625,0
2628.HK,D,20080220,000000,24.422,24.422,24.422,24.422,112570001,0
2628.HK,D,20080222,000000,24.016,24.016,24.016,24.016,108788411,0
2628.HK,D,20080227,000000,25.558,25.558,25.558,25.558,197289674,0
2628.HK,D,20080229,000000,25.517,25.517,25.517,25.517,102041376,0
2628.HK,D,20080305,000000,23.245,23.245,23.245,23.245,119319823,0
2628.HK,D,20080307,000000,23.002,23.002,23.002,23.002,102404614,0
2628.HK,D,20080312,000000,23.935,23.935,23.935,23.935,152248111,0
2628.HK,D,20080314,000000,22.516,22.516,22.516,22.516,115398963,0
2628.HK,D,20080319,000000,21.785,21.785,21.785,21.785,170168776,0
2628.HK,D,20080325,000000,22.272,22.272,22.272,22.272,175102615,0
2628.HK,D,20080327,000000,21.379,21.379,21.379,21.379,253403141,0
2628.HK,D,20080401,000000,22.068,22.068,22.068,22.068,143157151,0
2628.HK,D,20080403,000000,24.016,24.016,24.016,24.016,163631200,0
2628.HK,D,20080409,000000,23.53,23.53,23.53,23.53,117551810,0
2628.HK,D,20080411,000000,24.624,24.624,24.624,24.624,106433372,0
2628.HK,D,20080416,000000,23.043,23.043,23.043,23.043,99159926,0
2628.HK,D,20080418,000000,23.327,23.327,23.327,23.327,82868487,0
2628.HK,D,20080423,000000,25.396,25.396,25.396,25.396,204879820,0
2628.HK,D,20080425,000000,27.424,27.424,27.424,27.424,240908584,0
2628.HK,D,20080430,000000,27.424,27.424,27.424,27.424,116296279,0
2628.HK,D,20080505,000000,28.681,28.681,28.681,28.681,95978480,0
2628.HK,D,20080508,000000,26.856,26.856,26.856,26.856,114482727,0
2628.HK,D,20080513,000000,26.937,26.937,26.937,26.937,108634794,0
2628.HK,D,20080516,000000,26.816,26.816,26.816,26.816,54283576,0
2628.HK,D,20080520,000000,26.369,26.369,26.369,26.369,78091543,0
2628.HK,D,20080523,000000,25.599,25.599,25.599,25.599,54284262,0
2628.HK,D,20080527,000000,25.072,25.072,25.072,25.072,63835903,0
2628.HK,D,20080529,000000,25.233,25.233,25.233,25.233,42179715,0
2628.HK,D,20080603,000000,25.396,25.396,25.396,25.396,80245161,0
2628.HK,D,20080605,000000,25.085,25.085,25.085,25.085,44271312,0
2628.HK,D,20080611,000000,23.974,23.974,23.974,23.974,62641262,0
2628.HK,D,20080613,000000,22.902,22.902,22.902,22.902,59372358,0
2628.HK,D,20080618,000000,23.974,23.974,23.974,23.974,103835152,0
2628.HK,D,20080620,000000,23.314,23.314,23.314,23.314,76877798,0
2628.HK,D,20080625,000000,23.314,23.314,23.314,23.314,53656734,0
2628.HK,D,20080627,000000,22.408,22.408,22.408,22.408,117739576,0
2628.HK,D,20080703,000000,20.925,20.925,20.925,20.925,118830304,0
2628.HK,D,20080707,000000,22.202,22.202,22.202,22.202,110739751,0
2628.HK,D,20080710,000000,23.108,23.108,23.108,23.108,123616216,0
2628.HK,D,20080714,000000,23.478,23.478,23.478,23.478,69482128,0
2628.HK,D,20080717,000000,23.108,23.108,23.108,23.108,118162040,0
2628.HK,D,20080721,000000,24.344,24.344,24.344,24.344,128308987,0
2628.HK,D,20080724,000000,25.044,25.044,25.044,25.044,113123114,0
2628.HK,D,20080728,000000,24.426,24.426,24.426,24.426,51896867,0
2628.HK,D,20080730,000000,24.467,24.467,24.467,24.467,74698280,0
2628.HK,D,20080804,000000,24.426,24.426,24.426,24.426,67570292,0
2628.HK,D,20080807,000000,24.18,24.18,24.18,24.18,88165535,0
2628.HK,D,20080812,000000,23.066,23.066,23.066,23.066,83277072,0
2628.HK,D,20080814,000000,22.82,22.82,22.82,22.82,74728227,0
2628.HK,D,20080819,000000,21.872,21.872,21.872,21.872,50210377,0
2628.HK,D,20080821,000000,22.244,22.244,22.244,22.244,95483875,0
2628.HK,D,20080827,000000,24.591,24.591,24.591,24.591,217307325,0
2628.HK,D,20080829,000000,24.591,24.591,24.591,24.591,95278580,0
2628.HK,D,20080903,000000,23.85,23.85,23.85,23.85,81949943,0
2628.HK,D,20080905,000000,23.314,23.314,23.314,23.314,101554225,0
2628.HK,D,20080910,000000,23.684,23.684,23.684,23.684,108672817,0
2628.HK,D,20080912,000000,22.573,22.573,22.573,22.573,104088126,0
2628.HK,D,20080918,000000,21.008,21.008,21.008,21.008,344412892,0
2628.HK,D,20080922,000000,24.096,24.096,24.096,24.096,230650578,0
2628.HK,D,20080925,000000,24.138,24.138,24.138,24.138,156102981,0
2628.HK,D,20080929,000000,23.066,23.066,23.066,23.066,122140832,0
2628.HK,D,20081002,000000,24.302,24.302,24.302,24.302,114666624,0
2628.HK,D,20081008,000000,20.76,20.76,20.76,20.76,221266738,0
2628.HK,D,20081010,000000,18.454,18.454,18.454,18.454,328446296,0
2628.HK,D,20081015,000000,20.842,20.842,20.842,20.842,111668061,0
2628.HK,D,20081017,000000,18.577,18.577,18.577,18.577,119121543,0
2628.HK,D,20081022,000000,18.371,18.371,18.371,18.371,142589393,0
2628.HK,D,20081024,000000,15.982,15.982,15.982,15.982,191264110,0
2628.HK,D,20081029,000000,15.636,15.636,15.636,15.636,207007185,0
2628.HK,D,20081031,000000,16.764,16.764,16.764,16.764,165688162,0
2628.HK,D,20081105,000000,17.836,17.836,17.836,17.836,177380768,0
2628.HK,D,20081107,000000,17.012,17.012,17.012,17.012,106577221,0
2628.HK,D,20081112,000000,17.506,17.506,17.506,17.506,79890931,0
2628.HK,D,20081114,000000,18,18,18,18,146454922,0
2628.HK,D,20081119,000000,16.41,16.41,16.41,16.41,78970312,0
2628.HK,D,20081121,000000,16.18,16.18,16.18,16.18,137507487,0
2628.HK,D,20081125,000000,16.312,16.312,16.312,16.312,96972895,0
2628.HK,D,20081128,000000,16.428,16.428,16.428,16.428,121680475,0
2628.HK,D,20081202,000000,16.147,16.147,16.147,16.147,103200682,0
2628.HK,D,20081205,000000,17.794,17.794,17.794,17.794,114739542,0
2628.HK,D,20081209,000000,19.031,19.031,19.031,19.031,102157165,0
2628.HK,D,20081212,000000,18.989,18.989,18.989,18.989,121473393,0
2628.HK,D,20081216,000000,20.019,20.019,20.019,20.019,65972194,0
2628.HK,D,20081219,000000,20.183,20.183,20.183,20.183,90702939,0
2628.HK,D,20081223,000000,18.618,18.618,18.618,18.618,70023922,0
2628.HK,D,20081230,000000,19.278,19.278,19.278,19.278,59184781,0
2628.HK,D,20090102,000000,20.389,20.389,20.389,20.389,45490711,0
2628.HK,D,20090107,000000,20.142,20.142,20.142,20.142,62513875,0
2628.HK,D,20090109,000000,19.442,19.442,19.442,19.442,54257920,0
2628.HK,D,20090114,000000,18.577,18.577,18.577,18.577,72926949,0
2628.HK,D,20090116,000000,18.289,18.289,18.289,18.289,70030936,0
2628.HK,D,20090121,000000,16.724,16.724,16.724,16.724,129314363,0
2628.HK,D,20090123,000000,16.394,16.394,16.394,16.394,58800487,0
2628.HK,D,20090130,000000,17.136,17.136,17.136,17.136,85568060,0
2628.HK,D,20090204,000000,17.96,17.96,17.96,17.96,63119606,0
2628.HK,D,20090206,000000,19.4,19.4,19.4,19.4,67591148,0
2628.HK,D,20090211,000000,19.194,19.194,19.194,19.194,51176270,0
2628.HK,D,20090213,000000,19.318,19.318,19.318,19.318,44949877,0
2628.HK,D,20090218,000000,18.495,18.495,18.495,18.495,62451488,0
2628.HK,D,20090220,000000,18.165,18.165,18.165,18.165,59329136,0
2628.HK,D,20090225,000000,18.783,18.783,18.783,18.783,57104587,0
2628.HK,D,20090227,000000,17.96,17.96,17.96,17.96,62642806,0
2628.HK,D,20090304,000000,18.124,18.124,18.124,18.124,84296223,0
2628.HK,D,20090306,000000,17.548,17.548,17.548,17.548,68216801,0
2628.HK,D,20090311,000000,18.289,18.289,18.289,18.289,91141115,0
2628.HK,D,20090313,000000,19.524,19.524,19.524,19.524,108965350,0
2628.HK,D,20090318,000000,20.142,20.142,20.142,20.142,67960220,0
2628.HK,D,20090320,000000,20.102,20.102,20.102,20.102,49686890,0
2628.HK,D,20090325,000000,20.884,20.884,20.884,20.884,78138268,0
2628.HK,D,20090327,000000,21.542,21.542,21.542,21.542,71641323,0
2628.HK,D,20090331,000000,21.172,21.172,21.172,21.172,70754108,0
2628.HK,D,20090403,000000,22.078,22.078,22.078,22.078,56803018,0
2628.HK,D,20090407,000000,22.531,22.531,22.531,22.531,49920329,0
2628.HK,D,20090414,000000,23.272,23.272,23.272,23.272,75185970,0
2628.HK,D,20090416,000000,23.026,23.026,23.026,23.026,58558539,0
2628.HK,D,20090421,000000,22.86,22.86,22.86,22.86,56510348,0
2628.HK,D,20090423,000000,22.756,22.756,22.756,22.756,58419510,0
2628.HK,D,20090428,000000,21.507,21.507,21.507,21.507,65029459,0
2628.HK,D,20090430,000000,22.756,22.756,22.756,22.756,61418959,0
2628.HK,D,20090506,000000,24.128,24.128,24.128,24.128,65932660,0
2628.HK,D,20090508,000000,24.128,24.128,24.128,24.128,55406993,0
2628.HK,D,20090513,000000,23.379,23.379,23.379,23.379,54177259,0
2628.HK,D,20090515,000000,22.921,22.921,22.921,22.921,36667101,0
2628.HK,D,20090520,000000,23.213,23.213,23.213,23.213,49194691,0
2628.HK,D,20090522,000000,22.505,22.505,22.505,22.505,66656077,0
2628.HK,D,20090526,000000,22.09,22.09,22.09,22.09,30560547,0
2628.HK,D,20090601,000000,25.043,25.043,25.043,25.043,157232984,0
2628.HK,D,20090603,000000,24.794,24.794,24.794,24.794,105892466,0
2628.HK,D,20090608,000000,24.461,24.461,24.461,24.461,68540917,0
2628.HK,D,20090610,000000,25.417,25.417,25.417,25.417,113229799,0
2628.HK,D,20090615,000000,24.419,24.419,24.419,24.419,73148725,0
2628.HK,D,20090617,000000,23.879,23.879,23.879,23.879,83164169,0
2628.HK,D,20090622,000000,23.504,23.504,23.504,23.504,60351542,0
2628.HK,D,20090624,000000,23.255,23.255,23.255,23.255,47761057,0
2628.HK,D,20090629,000000,23.92,23.92,23.92,23.92,31999737,0
2628.HK,D,20090702,000000,23.795,23.795,23.795,23.795,85880831,0
2628.HK,D,20090707,000000,24.046,24.046,24.046,24.046,52031588,0
2628.HK,D,20090709,000000,25.377,25.377,25.377,25.377,156415366,0
2628.HK,D,20090714,000000,25.417,25.417,25.417,25.417,61960642,0
2628.HK,D,20090716,000000,25.459,25.459,25.459,25.459,62434352,0
2628.HK,D,20090721,000000,27.789,27.789,27.789,27.789,117831254,0
2628.HK,D,20090723,000000,28.954,28.954,28.954,28.954,92038701,0
2628.HK,D,20090727,000000,29.037,29.037,29.037,29.037,67220030,0
2628.HK,D,20090730,000000,28.247,28.247,28.247,28.247,76350443,0
2628.HK,D,20090803,000000,29.245,29.245,29.245,29.245,52965513,0
2628.HK,D,20090806,000000,28.787,28.787,28.787,28.787,60695237,0
2628.HK,D,20090810,000000,28.287,28.287,28.287,28.287,49067250,0
2628.HK,D,20090813,000000,28.414,28.414,28.414,28.414,45223704,0
2628.HK,D,20090817,000000,26.707,26.707,26.707,26.707,77901567,0
2628.HK,D,20090820,000000,27.29,27.29,27.29,27.29,46594818,0
2628.HK,D,20090824,000000,27.497,27.497,27.497,27.497,48085337,0
2628.HK,D,20090827,000000,28.247,28.247,28.247,28.247,60718709,0
2628.HK,D,20090831,000000,27.207,27.207,27.207,27.207,67395839,0
2628.HK,D,20090903,000000,27.749,27.749,27.749,27.749,70316714,0
2628.HK,D,20090907,000000,28.455,28.455,28.455,28.455,48209082,0
2628.HK,D,20090910,000000,28.871,28.871,28.871,28.871,62737269,0
2628.HK,D,20090914,000000,28.538,28.538,28.538,28.538,38205709,0
2628.HK,D,20090917,000000,30.035,30.035,30.035,30.035,98320682,0
2628.HK,D,20090921,000000,29.494,29.494,29.494,29.494,42681472,0
2628.HK,D,20090923,000000,29.619,29.619,29.619,29.619,42802304,0
2628.HK,D,20090928,000000,27.872,27.872,27.872,27.872,51960761,0
2628.HK,D,20090930,000000,28.08,28.08,28.08,28.08,28956401,0
2628.HK,D,20091006,000000,28.455,28.455,28.455,28.455,38120601,0
2628.HK,D,20091008,000000,29.494,29.494,29.494,29.494,40820324,0
2628.HK,D,20091013,000000,29.329,29.329,29.329,29.329,37896231,0
2628.HK,D,20091015,000000,29.619,29.619,29.619,29.619,55065130,0
2628.HK,D,20091020,000000,30.243,30.243,30.243,30.243,33880505,0
2628.HK,D,20091022,000000,29.703,29.703,29.703,29.703,50663711,0
